*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-28 10:25:31:773742" "withmeness: 0.5"
"2016-01-28 10:25:32:775057" "withmeness: 0.5"
"2016-01-28 10:25:33:776019" "withmeness: 0.5"
"2016-01-28 10:25:34:777187" "withmeness: 0.5"
"2016-01-28 10:25:35:777670" "withmeness: 0.5"
"2016-01-28 10:25:36:778871" "withmeness: 0.55"
"2016-01-28 10:25:37:779965" "withmeness: 0.595"
"2016-01-28 10:25:38:781195" "withmeness: 0.5355"
"2016-01-28 10:25:39:782352" "withmeness: 0.58195"
"2016-01-28 10:25:40:783186" "withmeness: 0.623755"
"2016-01-28 10:25:41:784107" "withmeness: 0.5613795"
"2016-01-28 10:25:42:785304" "withmeness: 0.60524155"
"2016-01-28 10:25:43:786478" "withmeness: 0.60524155"
"2016-01-28 10:25:44:787711" "withmeness: 0.60524155"
"2016-01-28 10:25:45:788406" "withmeness: 0.60524155"
"2016-01-28 10:25:46:789553" "withmeness: 0.60524155"
"2016-01-28 10:25:47:790768" "withmeness: 0.60524155"
"2016-01-28 10:25:48:791963" "withmeness: 0.60524155"
"2016-01-28 10:25:49:792550" "withmeness: 0.60524155"
"2016-01-28 10:25:50:793194" "withmeness: 0.644717395"
"2016-01-28 10:25:51:794448" "withmeness: 0.6802456555"
"2016-01-28 10:25:52:795071" "withmeness: 0.71222108995"
"2016-01-28 10:25:53:796238" "withmeness: 0.740998980955"
"2016-01-28 10:25:54:796536" "withmeness: 0.740998980955"
"2016-01-28 10:25:55:797717" "withmeness: 0.740998980955"
"2016-01-28 10:25:56:798839" "withmeness: 0.740998980955"
"2016-01-28 10:25:57:800005" "withmeness: 0.740998980955"
"2016-01-28 10:25:58:800517" "withmeness: 0.740998980955"
"2016-01-28 10:25:59:801738" "withmeness: 0.766899082859"
"2016-01-28 10:26:00:802262" "withmeness: 0.790209174574"
"2016-01-28 10:26:01:803528" "withmeness: 0.811188257116"
"2016-01-28 10:26:02:804627" "withmeness: 0.811188257116"
"2016-01-28 10:26:03:805884" "withmeness: 0.811188257116"
"2016-01-28 10:26:04:806156" "withmeness: 0.811188257116"
"2016-01-28 10:26:05:806522" "withmeness: 0.811188257116"
"2016-01-28 10:26:06:807747" "withmeness: 0.811188257116"
"2016-01-28 10:26:07:808427" "withmeness: 0.811188257116"
"2016-01-28 10:26:08:809600" "withmeness: 0.811188257116"
"2016-01-28 10:26:09:810833" "withmeness: 0.811188257116"
"2016-01-28 10:26:10:812072" "withmeness: 0.811188257116"
"2016-01-28 10:26:11:813328" "withmeness: 0.811188257116"
"2016-01-28 10:26:12:814506" "withmeness: 0.811188257116"
"2016-01-28 10:26:13:815776" "withmeness: 0.830069431405"
"2016-01-28 10:26:14:816944" "withmeness: 0.830069431405"
"2016-01-28 10:26:15:818120" "withmeness: 0.830069431405"
"2016-01-28 10:26:16:819264" "withmeness: 0.847062488264"
"2016-01-28 10:26:17:820050" "withmeness: 0.762356239438"
"2016-01-28 10:26:18:820707" "withmeness: 0.686120615494"
"2016-01-28 10:26:19:821435" "withmeness: 0.686120615494"
"2016-01-28 10:26:20:822666" "withmeness: 0.617508553945"
"2016-01-28 10:26:21:823394" "withmeness: 0.617508553945"
"2016-01-28 10:26:22:824348" "withmeness: 0.617508553945"
"2016-01-28 10:26:23:825106" "withmeness: 0.617508553945"
"2016-01-28 10:26:24:826168" "withmeness: 0.617508553945"
"2016-01-28 10:26:25:826492" "withmeness: 0.617508553945"
"2016-01-28 10:26:26:827914" "withmeness: 0.617508553945"
"2016-01-28 10:26:27:828098" "withmeness: 0.617508553945"
"2016-01-28 10:26:28:828316" "withmeness: 0.617508553945"
"2016-01-28 10:26:29:831465" "withmeness: 0.617508553945"
"2016-01-28 10:26:30:832273" "withmeness: 0.617508553945"
"2016-01-28 10:26:31:833425" "withmeness: 0.617508553945"
"2016-01-28 10:26:32:834577" "withmeness: 0.617508553945"
"2016-01-28 10:26:33:835585" "withmeness: 0.617508553945"
"2016-01-28 10:26:34:836710" "withmeness: 0.617508553945"
"2016-01-28 10:26:35:837798" "withmeness: 0.617508553945"
"2016-01-28 10:26:36:839011" "withmeness: 0.617508553945"
"2016-01-28 10:26:37:839311" "withmeness: 0.55575769855"
"2016-01-28 10:26:38:839972" "withmeness: 0.55575769855"
"2016-01-28 10:26:39:841251" "withmeness: 0.55575769855"
"2016-01-28 10:26:40:842475" "withmeness: 0.55575769855"
"2016-01-28 10:26:41:843706" "withmeness: 0.55575769855"
"2016-01-28 10:26:42:844959" "withmeness: 0.55575769855"
"2016-01-28 10:26:43:845962" "withmeness: 0.55575769855"
"2016-01-28 10:26:44:847145" "withmeness: 0.55575769855"
"2016-01-28 10:26:45:848388" "withmeness: 0.55575769855"
"2016-01-28 10:26:46:848690" "withmeness: 0.55575769855"
"2016-01-28 10:26:47:849916" "withmeness: 0.55575769855"
"2016-01-28 10:26:48:851162" "withmeness: 0.600181928695"
"2016-01-28 10:26:49:852309" "withmeness: 0.600181928695"
"2016-01-28 10:26:50:853462" "withmeness: 0.600181928695"
"2016-01-28 10:26:51:854683" "withmeness: 0.600181928695"
"2016-01-28 10:26:52:855463" "withmeness: 0.600181928695"
"2016-01-28 10:26:53:856682" "withmeness: 0.600181928695"
"2016-01-28 10:26:54:857650" "withmeness: 0.600181928695"
"2016-01-28 10:26:55:859084" "withmeness: 0.540163735826"
"2016-01-28 10:26:56:860076" "withmeness: 0.486147362243"
"2016-01-28 10:26:57:861295" "withmeness: 0.437532626019"
"2016-01-28 10:26:58:862547" "withmeness: 0.437532626019"
"2016-01-28 10:26:59:863787" "withmeness: 0.493779363417"
"2016-01-28 10:27:00:864678" "withmeness: 0.444401427075"
"2016-01-28 10:27:01:865945" "withmeness: 0.399961284368"
"2016-01-28 10:27:02:867207" "withmeness: 0.359965155931"
"2016-01-28 10:27:03:868432" "withmeness: 0.323968640338"
"2016-01-28 10:27:04:869658" "withmeness: 0.323968640338"
"2016-01-28 10:27:05:871039" "withmeness: 0.323968640338"
"2016-01-28 10:27:06:872004" "withmeness: 0.391571776304"
"2016-01-28 10:27:07:873061" "withmeness: 0.452414598674"
"2016-01-28 10:27:08:874476" "withmeness: 0.507173138806"
"2016-01-28 10:27:09:875562" "withmeness: 0.556455824926"
"2016-01-28 10:27:10:876239" "withmeness: 0.600810242433"
"2016-01-28 10:27:11:900334" "withmeness: 0.64072921819"
"2016-01-28 10:27:12:916458" "withmeness: 0.676656296371"
"2016-01-28 10:27:13:936867" "withmeness: 0.708990666734"
"2016-01-28 10:27:14:956193" "withmeness: 0.73809160006"
"2016-01-28 10:27:15:978304" "withmeness: 0.764282440054"
"2016-01-28 10:27:16:979450" "withmeness: 0.787854196049"
"2016-01-28 10:27:17:980059" "withmeness: 0.809068776444"
"2016-01-28 10:27:18:981347" "withmeness: 0.809068776444"
"2016-01-28 10:27:19:982655" "withmeness: 0.809068776444"
"2016-01-28 10:27:20:983809" "withmeness: 0.809068776444"
"2016-01-28 10:27:21:985069" "withmeness: 0.8281618988"
"2016-01-28 10:27:22:986317" "withmeness: 0.84534570892"
"2016-01-28 10:27:23:986609" "withmeness: 0.860811138028"
"2016-01-28 10:27:24:987359" "withmeness: 0.860811138028"
"2016-01-28 10:27:25:987986" "withmeness: 0.860811138028"
"2016-01-28 10:27:26:989390" "withmeness: 0.860811138028"
"2016-01-28 10:27:27:990742" "withmeness: 0.874730024225"
