*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-25 13:54:33:098932" "withmeness: 0.5"
"2016-01-25 13:54:34:100150" "withmeness: 0.5"
"2016-01-25 13:54:35:101407" "withmeness: 0.5"
"2016-01-25 13:54:36:102898" "withmeness: 0.5"
"2016-01-25 13:54:37:104021" "withmeness: 0.5"
"2016-01-25 13:54:38:105120" "withmeness: 0.45"
"2016-01-25 13:54:39:106183" "withmeness: 0.405"
"2016-01-25 13:54:40:106793" "withmeness: 0.3645"
"2016-01-25 13:54:41:107885" "withmeness: 0.32805"
"2016-01-25 13:54:42:108931" "withmeness: 0.295245"
"2016-01-25 13:54:43:109630" "withmeness: 0.2657205"
"2016-01-25 13:54:44:110331" "withmeness: 0.23914845"
"2016-01-25 13:54:45:111567" "withmeness: 0.215233605"
"2016-01-25 13:54:46:112098" "withmeness: 0.1937102445"
"2016-01-25 13:54:47:113777" "withmeness: 0.17433922005"
"2016-01-25 13:54:48:114943" "withmeness: 0.156905298045"
"2016-01-25 13:54:49:116216" "withmeness: 0.141214768241"
"2016-01-25 13:54:50:117266" "withmeness: 0.127093291416"
"2016-01-25 13:54:51:118467" "withmeness: 0.114383962275"
"2016-01-25 13:54:52:119348" "withmeness: 0.102945566047"
"2016-01-25 13:54:53:120809" "withmeness: 0.0926510094426"
"2016-01-25 13:54:54:121263" "withmeness: 0.0833859084983"
"2016-01-25 13:54:55:122471" "withmeness: 0.0750473176485"
"2016-01-25 13:54:56:123630" "withmeness: 0.0675425858836"
"2016-01-25 13:54:57:124815" "withmeness: 0.0607883272953"
"2016-01-25 13:54:58:125272" "withmeness: 0.0547094945658"
"2016-01-25 13:54:59:126422" "withmeness: 0.0492385451092"
"2016-01-25 13:55:00:127641" "withmeness: 0.0443146905983"
"2016-01-25 13:55:01:128658" "withmeness: 0.0398832215384"
"2016-01-25 13:55:02:129778" "withmeness: 0.0358948993846"
"2016-01-25 13:55:03:131135" "withmeness: 0.0323054094461"
"2016-01-25 13:55:04:132213" "withmeness: 0.0290748685015"
"2016-01-25 13:55:05:133480" "withmeness: 0.0261673816514"
"2016-01-25 13:55:06:134587" "withmeness: 0.0235506434862"
"2016-01-25 13:55:07:135794" "withmeness: 0.0211955791376"
"2016-01-25 13:55:08:136154" "withmeness: 0.0190760212238"
"2016-01-25 13:55:09:137392" "withmeness: 0.0171684191015"
"2016-01-25 13:55:10:138649" "withmeness: 0.0154515771913"
"2016-01-25 13:55:11:139770" "withmeness: 0.0139064194722"
"2016-01-25 13:55:12:140880" "withmeness: 0.012515777525"
"2016-01-25 13:55:13:142120" "withmeness: 0.0112641997725"
"2016-01-25 13:55:14:143301" "withmeness: 0.0112641997725"
"2016-01-25 13:55:15:144546" "withmeness: 0.0112641997725"
"2016-01-25 13:55:16:145728" "withmeness: 0.0112641997725"
"2016-01-25 13:55:17:146952" "withmeness: 0.0112641997725"
"2016-01-25 13:55:18:148159" "withmeness: 0.0112641997725"
"2016-01-25 13:55:19:149432" "withmeness: 0.0112641997725"
"2016-01-25 13:55:20:150135" "withmeness: 0.0112641997725"
"2016-01-25 13:55:21:151329" "withmeness: 0.0112641997725"
"2016-01-25 13:55:22:151766" "withmeness: 0.0112641997725"
"2016-01-25 13:55:23:153083" "withmeness: 0.0112641997725"
"2016-01-25 13:55:24:154254" "withmeness: 0.0112641997725"
"2016-01-25 13:55:25:155194" "withmeness: 0.0112641997725"
"2016-01-25 13:55:26:155785" "withmeness: 0.0112641997725"
"2016-01-25 13:55:27:156195" "withmeness: 0.0101377797952"
"2016-01-25 13:55:28:157265" "withmeness: 0.0091240018157"
"2016-01-25 13:55:29:157674" "withmeness: 0.00821160163413"
"2016-01-25 13:55:30:159147" "withmeness: 0.00739044147072"
"2016-01-25 13:55:31:159839" "withmeness: 0.106651397324"
"2016-01-25 13:55:32:160233" "withmeness: 0.195986257591"
"2016-01-25 13:55:33:161529" "withmeness: 0.276387631832"
"2016-01-25 13:55:34:163285" "withmeness: 0.348748868649"
"2016-01-25 13:55:35:163944" "withmeness: 0.413873981784"
"2016-01-25 13:55:36:165287" "withmeness: 0.413873981784"
"2016-01-25 13:55:37:166457" "withmeness: 0.413873981784"
"2016-01-25 13:55:38:167636" "withmeness: 0.413873981784"
"2016-01-25 13:55:39:168827" "withmeness: 0.413873981784"
"2016-01-25 13:55:40:170046" "withmeness: 0.413873981784"
"2016-01-25 13:55:41:171265" "withmeness: 0.413873981784"
"2016-01-25 13:55:42:171728" "withmeness: 0.413873981784"
"2016-01-25 13:55:43:172961" "withmeness: 0.413873981784"
"2016-01-25 13:55:44:174169" "withmeness: 0.413873981784"
"2016-01-25 13:55:45:174649" "withmeness: 0.413873981784"
"2016-01-25 13:55:46:175782" "withmeness: 0.413873981784"
"2016-01-25 13:55:47:176516" "withmeness: 0.413873981784"
"2016-01-25 13:55:48:177637" "withmeness: 0.413873981784"
"2016-01-25 13:55:49:178410" "withmeness: 0.413873981784"
"2016-01-25 13:55:50:179674" "withmeness: 0.472486583606"
"2016-01-25 13:55:51:180870" "withmeness: 0.472486583606"
"2016-01-25 13:55:52:181101" "withmeness: 0.472486583606"
