*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-26 08:34:20:362083" "withmeness: 0.5"
"2016-01-26 08:34:21:363259" "withmeness: 0.5"
"2016-01-26 08:34:22:363812" "withmeness: 0.5"
"2016-01-26 08:34:23:365219" "withmeness: 0.5"
"2016-01-26 08:34:24:366802" "withmeness: 0.5"
"2016-01-26 08:34:25:367380" "withmeness: 0.5"
"2016-01-26 08:34:26:367797" "withmeness: 0.5"
"2016-01-26 08:34:27:368407" "withmeness: 0.5"
"2016-01-26 08:34:28:369183" "withmeness: 0.5"
"2016-01-26 08:34:29:370350" "withmeness: 0.5"
"2016-01-26 08:34:30:371536" "withmeness: 0.55"
"2016-01-26 08:34:31:372731" "withmeness: 0.55"
"2016-01-26 08:34:32:373783" "withmeness: 0.55"
"2016-01-26 08:34:33:375001" "withmeness: 0.55"
"2016-01-26 08:34:34:376275" "withmeness: 0.55"
"2016-01-26 08:34:35:377414" "withmeness: 0.55"
"2016-01-26 08:34:36:378629" "withmeness: 0.55"
"2016-01-26 08:34:37:379844" "withmeness: 0.55"
"2016-01-26 08:34:38:380270" "withmeness: 0.55"
"2016-01-26 08:34:39:380847" "withmeness: 0.55"
"2016-01-26 08:34:40:382246" "withmeness: 0.55"
"2016-01-26 08:34:41:382679" "withmeness: 0.495"
"2016-01-26 08:34:42:383128" "withmeness: 0.4455"
"2016-01-26 08:34:43:383769" "withmeness: 0.40095"
"2016-01-26 08:34:44:384890" "withmeness: 0.360855"
"2016-01-26 08:34:45:385903" "withmeness: 0.3247695"
"2016-01-26 08:34:46:387068" "withmeness: 0.3247695"
"2016-01-26 08:34:47:388022" "withmeness: 0.3247695"
"2016-01-26 08:34:48:388337" "withmeness: 0.3247695"
"2016-01-26 08:34:49:389486" "withmeness: 0.3247695"
"2016-01-26 08:34:50:390592" "withmeness: 0.3247695"
"2016-01-26 08:34:51:392151" "withmeness: 0.3247695"
"2016-01-26 08:34:52:393069" "withmeness: 0.3247695"
"2016-01-26 08:34:53:394376" "withmeness: 0.3247695"
"2016-01-26 08:34:54:395294" "withmeness: 0.3247695"
"2016-01-26 08:34:55:396491" "withmeness: 0.3247695"
"2016-01-26 08:34:56:397743" "withmeness: 0.3247695"
"2016-01-26 08:34:57:398784" "withmeness: 0.3247695"
"2016-01-26 08:34:58:399927" "withmeness: 0.3247695"
"2016-01-26 08:34:59:401148" "withmeness: 0.3247695"
"2016-01-26 08:35:00:402389" "withmeness: 0.3247695"
"2016-01-26 08:35:01:403436" "withmeness: 0.29229255"
"2016-01-26 08:35:02:404692" "withmeness: 0.263063295"
"2016-01-26 08:35:03:405854" "withmeness: 0.2367569655"
"2016-01-26 08:35:04:406699" "withmeness: 0.21308126895"
"2016-01-26 08:35:05:407832" "withmeness: 0.191773142055"
"2016-01-26 08:35:06:409056" "withmeness: 0.17259582785"
"2016-01-26 08:35:07:410274" "withmeness: 0.155336245065"
"2016-01-26 08:35:08:411243" "withmeness: 0.239802620558"
"2016-01-26 08:35:09:412016" "withmeness: 0.315822358502"
"2016-01-26 08:35:10:413286" "withmeness: 0.384240122652"
"2016-01-26 08:35:11:414541" "withmeness: 0.445816110387"
"2016-01-26 08:35:12:415384" "withmeness: 0.445816110387"
"2016-01-26 08:35:13:415843" "withmeness: 0.445816110387"
"2016-01-26 08:35:14:416786" "withmeness: 0.445816110387"
"2016-01-26 08:35:15:418030" "withmeness: 0.445816110387"
"2016-01-26 08:35:16:418996" "withmeness: 0.445816110387"
"2016-01-26 08:35:17:420397" "withmeness: 0.445816110387"
"2016-01-26 08:35:18:421668" "withmeness: 0.445816110387"
"2016-01-26 08:35:19:422790" "withmeness: 0.445816110387"
"2016-01-26 08:35:20:423159" "withmeness: 0.445816110387"
"2016-01-26 08:35:21:425472" "withmeness: 0.445816110387"
"2016-01-26 08:35:22:426311" "withmeness: 0.445816110387"
"2016-01-26 08:35:23:427591" "withmeness: 0.445816110387"
"2016-01-26 08:35:24:428879" "withmeness: 0.445816110387"
"2016-01-26 08:35:25:430009" "withmeness: 0.445816110387"
"2016-01-26 08:35:26:430975" "withmeness: 0.445816110387"
"2016-01-26 08:35:27:431818" "withmeness: 0.445816110387"
"2016-01-26 08:35:28:432369" "withmeness: 0.401234499348"
"2016-01-26 08:35:29:433502" "withmeness: 0.361111049413"
"2016-01-26 08:35:30:434785" "withmeness: 0.324999944472"
"2016-01-26 08:35:31:435270" "withmeness: 0.292499950025"
"2016-01-26 08:35:32:436157" "withmeness: 0.263249955022"
"2016-01-26 08:35:33:437258" "withmeness: 0.23692495952"
"2016-01-26 08:35:34:438000" "withmeness: 0.213232463568"
"2016-01-26 08:35:35:438576" "withmeness: 0.191909217211"
"2016-01-26 08:35:36:439755" "withmeness: 0.17271829549"
"2016-01-26 08:35:37:440635" "withmeness: 0.155446465941"
"2016-01-26 08:35:38:441874" "withmeness: 0.139901819347"
"2016-01-26 08:35:39:443026" "withmeness: 0.125911637412"
"2016-01-26 08:35:40:443896" "withmeness: 0.113320473671"
"2016-01-26 08:35:41:444382" "withmeness: 0.101988426304"
"2016-01-26 08:35:42:445585" "withmeness: 0.0917895836736"
"2016-01-26 08:35:43:446811" "withmeness: 0.0826106253062"
"2016-01-26 08:35:44:447863" "withmeness: 0.0743495627756"
"2016-01-26 08:35:45:448621" "withmeness: 0.066914606498"
"2016-01-26 08:35:46:449821" "withmeness: 0.0602231458482"
"2016-01-26 08:35:47:450662" "withmeness: 0.0542008312634"
"2016-01-26 08:35:48:451600" "withmeness: 0.0487807481371"
"2016-01-26 08:35:49:452405" "withmeness: 0.0439026733234"
"2016-01-26 08:35:50:453191" "withmeness: 0.039512405991"
"2016-01-26 08:35:51:454055" "withmeness: 0.039512405991"
"2016-01-26 08:35:52:455223" "withmeness: 0.039512405991"
"2016-01-26 08:35:53:455773" "withmeness: 0.039512405991"
"2016-01-26 08:35:54:457988" "withmeness: 0.039512405991"
"2016-01-26 08:35:55:457980" "withmeness: 0.039512405991"
