*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-25 10:51:32:817740" "withmeness: 0.5"
"2016-01-25 10:51:33:819037" "withmeness: 0.5"
"2016-01-25 10:51:34:820260" "withmeness: 0.5"
"2016-01-25 10:51:35:821449" "withmeness: 0.5"
"2016-01-25 10:51:36:822488" "withmeness: 0.5"
"2016-01-25 10:51:37:823621" "withmeness: 0.5"
"2016-01-25 10:51:38:824672" "withmeness: 0.5"
"2016-01-25 10:51:39:824902" "withmeness: 0.5"
"2016-01-25 10:51:40:825628" "withmeness: 0.5"
"2016-01-25 10:51:41:825953" "withmeness: 0.5"
"2016-01-25 10:51:42:827092" "withmeness: 0.5"
"2016-01-25 10:51:43:828039" "withmeness: 0.5"
"2016-01-25 10:51:44:829409" "withmeness: 0.5"
"2016-01-25 10:51:45:830783" "withmeness: 0.5"
"2016-01-25 10:51:46:831952" "withmeness: 0.5"
"2016-01-25 10:51:47:832874" "withmeness: 0.5"
"2016-01-25 10:51:48:834100" "withmeness: 0.5"
"2016-01-25 10:51:49:834752" "withmeness: 0.5"
"2016-01-25 10:51:50:835553" "withmeness: 0.5"
"2016-01-25 10:51:51:836288" "withmeness: 0.5"
"2016-01-25 10:51:52:837502" "withmeness: 0.5"
"2016-01-25 10:51:53:837797" "withmeness: 0.5"
"2016-01-25 10:51:54:838595" "withmeness: 0.5"
"2016-01-25 10:51:55:839721" "withmeness: 0.5"
"2016-01-25 10:51:56:840916" "withmeness: 0.5"
"2016-01-25 10:51:57:842043" "withmeness: 0.5"
"2016-01-25 10:51:58:843119" "withmeness: 0.5"
"2016-01-25 10:51:59:844416" "withmeness: 0.5"
"2016-01-25 10:52:00:845515" "withmeness: 0.5"
"2016-01-25 10:52:01:846695" "withmeness: 0.5"
"2016-01-25 10:52:02:846973" "withmeness: 0.5"
"2016-01-25 10:52:03:847680" "withmeness: 0.5"
"2016-01-25 10:52:04:848660" "withmeness: 0.5"
"2016-01-25 10:52:05:849742" "withmeness: 0.5"
"2016-01-25 10:52:06:850865" "withmeness: 0.5"
"2016-01-25 10:52:07:851837" "withmeness: 0.5"
"2016-01-25 10:52:08:853179" "withmeness: 0.5"
"2016-01-25 10:52:09:854268" "withmeness: 0.5"
"2016-01-25 10:52:10:855574" "withmeness: 0.5"
"2016-01-25 10:52:11:855835" "withmeness: 0.55"
"2016-01-25 10:52:12:856872" "withmeness: 0.595"
"2016-01-25 10:52:13:857790" "withmeness: 0.6355"
"2016-01-25 10:52:14:858713" "withmeness: 0.6355"
"2016-01-25 10:52:15:859065" "withmeness: 0.6355"
"2016-01-25 10:52:16:859993" "withmeness: 0.6355"
"2016-01-25 10:52:17:860761" "withmeness: 0.6355"
"2016-01-25 10:52:18:861904" "withmeness: 0.6355"
"2016-01-25 10:52:19:863070" "withmeness: 0.6355"
"2016-01-25 10:52:20:864295" "withmeness: 0.6355"
"2016-01-25 10:52:21:865562" "withmeness: 0.6355"
"2016-01-25 10:52:22:866869" "withmeness: 0.6355"
"2016-01-25 10:52:23:868121" "withmeness: 0.6355"
"2016-01-25 10:52:24:869375" "withmeness: 0.6355"
"2016-01-25 10:52:25:870603" "withmeness: 0.6355"
"2016-01-25 10:52:26:871716" "withmeness: 0.6355"
"2016-01-25 10:52:27:872303" "withmeness: 0.6355"
"2016-01-25 10:52:28:872966" "withmeness: 0.6355"
"2016-01-25 10:52:29:873718" "withmeness: 0.6355"
"2016-01-25 10:52:30:874583" "withmeness: 0.6355"
"2016-01-25 10:52:31:875287" "withmeness: 0.6355"
"2016-01-25 10:52:32:876513" "withmeness: 0.6355"
"2016-01-25 10:52:33:877314" "withmeness: 0.6355"
"2016-01-25 10:52:34:878569" "withmeness: 0.6355"
"2016-01-25 10:52:35:879718" "withmeness: 0.6355"
"2016-01-25 10:52:36:881181" "withmeness: 0.6355"
"2016-01-25 10:52:37:882267" "withmeness: 0.6355"
"2016-01-25 10:52:38:883527" "withmeness: 0.6355"
"2016-01-25 10:52:39:883798" "withmeness: 0.6355"
"2016-01-25 10:52:40:885081" "withmeness: 0.6355"
"2016-01-25 10:52:41:886316" "withmeness: 0.6355"
"2016-01-25 10:52:42:887560" "withmeness: 0.6355"
"2016-01-25 10:52:43:888857" "withmeness: 0.6355"
"2016-01-25 10:52:44:890015" "withmeness: 0.6355"
"2016-01-25 10:52:45:891223" "withmeness: 0.6355"
"2016-01-25 10:52:46:892362" "withmeness: 0.6355"
"2016-01-25 10:52:47:893158" "withmeness: 0.6355"
"2016-01-25 10:52:48:894395" "withmeness: 0.6355"
"2016-01-25 10:52:49:895627" "withmeness: 0.6355"
"2016-01-25 10:52:50:896855" "withmeness: 0.67195"
"2016-01-25 10:52:51:898024" "withmeness: 0.704755"
