*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-28 11:07:02:943696" "target: _/tablet"
"2016-01-28 11:07:02:977120" "target: _/tablet"
"2016-01-28 11:07:03:010632" "target: _/tablet"
"2016-01-28 11:07:03:043779" "target: _/tablet"
"2016-01-28 11:07:03:077040" "target: _/tablet"
"2016-01-28 11:07:03:110658" "target: _/tablet"
"2016-01-28 11:07:03:210454" "target: _/tablet"
"2016-01-28 11:07:03:243795" "target: _/tablet"
"2016-01-28 11:07:03:277094" "target: _/tablet"
"2016-01-28 11:07:03:310493" "target: _/tablet"
"2016-01-28 11:07:03:343768" "target: _/tablet"
"2016-01-28 11:07:03:377192" "target: _/tablet"
"2016-01-28 11:07:03:410492" "target: _/tablet"
"2016-01-28 11:07:03:777087" "target: _/selection_tablet"
"2016-01-28 11:07:03:810418" "target: _/selection_tablet"
"2016-01-28 11:07:03:843752" "target: _/selection_tablet"
"2016-01-28 11:07:03:877133" "target: _/selection_tablet"
"2016-01-28 11:07:03:910492" "target: _/selection_tablet"
"2016-01-28 11:07:04:043758" "target: _/selection_tablet"
"2016-01-28 11:07:04:077223" "target: _/selection_tablet"
"2016-01-28 11:07:04:110500" "target: _/selection_tablet"
"2016-01-28 11:07:04:143779" "target: _/selection_tablet"
"2016-01-28 11:07:04:177074" "target: _/selection_tablet"
"2016-01-28 11:07:08:810445" "target: _/tablet"
"2016-01-28 11:07:08:843732" "target: _/tablet"
"2016-01-28 11:07:14:777103" "target: _/selection_tablet"
"2016-01-28 11:07:14:811002" "target: _/selection_tablet"
"2016-01-28 11:07:15:410571" "target: _/selection_tablet"
"2016-01-28 11:07:15:443773" "target: _/selection_tablet"
"2016-01-28 11:07:15:477024" "target: _/selection_tablet"
"2016-01-28 11:07:15:511029" "target: _/selection_tablet"
"2016-01-28 11:07:15:610733" "target: _/selection_tablet"
"2016-01-28 11:07:15:643785" "target: _/selection_tablet"
"2016-01-28 11:07:15:677823" "target: _/selection_tablet"
"2016-01-28 11:07:15:711798" "target: _/selection_tablet"
"2016-01-28 11:07:15:743839" "target: _/selection_tablet"
"2016-01-28 11:07:15:777241" "target: _/selection_tablet"
"2016-01-28 11:07:15:810404" "target: _/selection_tablet"
"2016-01-28 11:07:15:843798" "target: _/selection_tablet"
"2016-01-28 11:07:15:877611" "target: _/selection_tablet"
"2016-01-28 11:07:15:910399" "target: _/selection_tablet"
"2016-01-28 11:07:15:943759" "target: _/selection_tablet"
"2016-01-28 11:07:15:977149" "target: _/selection_tablet"
"2016-01-28 11:07:16:010375" "target: _/selection_tablet"
"2016-01-28 11:07:16:043796" "target: _/selection_tablet"
"2016-01-28 11:07:16:077230" "target: _/selection_tablet"
"2016-01-28 11:07:16:110447" "target: _/selection_tablet"
"2016-01-28 11:07:16:144331" "target: _/selection_tablet"
"2016-01-28 11:07:16:177132" "target: _/selection_tablet"
"2016-01-28 11:07:16:210461" "target: _/selection_tablet"
"2016-01-28 11:07:16:243784" "target: _/selection_tablet"
"2016-01-28 11:07:16:277115" "target: _/selection_tablet"
"2016-01-28 11:07:16:310436" "target: _/selection_tablet"
"2016-01-28 11:07:16:343722" "target: _/selection_tablet"
"2016-01-28 11:07:16:377098" "target: _/selection_tablet"
"2016-01-28 11:07:16:410443" "target: _/selection_tablet"
"2016-01-28 11:07:16:443738" "target: _/selection_tablet"
"2016-01-28 11:07:16:477196" "target: _/selection_tablet"
"2016-01-28 11:07:16:510522" "target: _/selection_tablet"
"2016-01-28 11:07:16:543780" "target: _/selection_tablet"
"2016-01-28 11:07:16:577187" "target: _/selection_tablet"
"2016-01-28 11:07:16:610824" "target: _/selection_tablet"
"2016-01-28 11:07:16:643740" "target: _/selection_tablet"
"2016-01-28 11:07:16:677106" "target: _/selection_tablet"
"2016-01-28 11:07:16:710795" "target: _/selection_tablet"
"2016-01-28 11:07:16:743782" "target: _/selection_tablet"
"2016-01-28 11:07:16:777188" "target: _/selection_tablet"
"2016-01-28 11:07:16:810501" "target: _/selection_tablet"
"2016-01-28 11:07:16:843756" "target: _/selection_tablet"
"2016-01-28 11:07:16:877132" "target: _/selection_tablet"
"2016-01-28 11:07:16:910477" "target: _/selection_tablet"
"2016-01-28 11:07:16:943761" "target: _/selection_tablet"
"2016-01-28 11:07:16:977101" "target: _/selection_tablet"
"2016-01-28 11:07:17:010484" "target: _/selection_tablet"
"2016-01-28 11:07:17:043748" "target: _/selection_tablet"
"2016-01-28 11:07:17:077178" "target: _/selection_tablet"
"2016-01-28 11:07:17:110489" "target: _/selection_tablet"
"2016-01-28 11:07:17:143723" "target: _/selection_tablet"
"2016-01-28 11:07:17:177105" "target: _/selection_tablet"
"2016-01-28 11:07:17:210510" "target: _/selection_tablet"
"2016-01-28 11:07:17:243726" "target: _/selection_tablet"
"2016-01-28 11:07:17:277128" "target: _/selection_tablet"
"2016-01-28 11:07:17:310515" "target: _/selection_tablet"
"2016-01-28 11:07:17:343799" "target: _/selection_tablet"
"2016-01-28 11:07:17:377082" "target: _/selection_tablet"
"2016-01-28 11:07:17:410518" "target: _/selection_tablet"
"2016-01-28 11:07:17:443707" "target: _/selection_tablet"
"2016-01-28 11:07:17:477095" "target: _/selection_tablet"
"2016-01-28 11:07:17:511623" "target: _/selection_tablet"
"2016-01-28 11:07:17:543712" "target: _/selection_tablet"
"2016-01-28 11:07:17:577127" "target: _/selection_tablet"
"2016-01-28 11:07:17:610471" "target: _/selection_tablet"
"2016-01-28 11:07:17:643713" "target: _/selection_tablet"
"2016-01-28 11:07:17:677137" "target: _/selection_tablet"
"2016-01-28 11:07:17:710520" "target: _/selection_tablet"
"2016-01-28 11:07:17:743765" "target: _/selection_tablet"
"2016-01-28 11:07:17:777126" "target: _/selection_tablet"
"2016-01-28 11:07:17:810507" "target: _/selection_tablet"
"2016-01-28 11:07:17:843783" "target: _/selection_tablet"
"2016-01-28 11:07:17:877058" "target: _/selection_tablet"
"2016-01-28 11:07:17:910526" "target: _/selection_tablet"
"2016-01-28 11:07:17:943773" "target: _/selection_tablet"
"2016-01-28 11:07:17:977096" "target: _/selection_tablet"
"2016-01-28 11:07:18:010556" "target: _/selection_tablet"
"2016-01-28 11:07:18:043765" "target: _/selection_tablet"
"2016-01-28 11:07:18:077101" "target: _/selection_tablet"
"2016-01-28 11:07:18:110533" "target: _/selection_tablet"
"2016-01-28 11:07:18:143774" "target: _/selection_tablet"
"2016-01-28 11:07:18:177387" "target: _/selection_tablet"
"2016-01-28 11:07:18:210627" "target: _/selection_tablet"
"2016-01-28 11:07:18:243798" "target: _/selection_tablet"
"2016-01-28 11:07:18:277118" "target: _/selection_tablet"
"2016-01-28 11:07:18:310618" "target: _/selection_tablet"
"2016-01-28 11:07:18:343793" "target: _/selection_tablet"
"2016-01-28 11:07:18:377086" "target: _/selection_tablet"
"2016-01-28 11:07:18:410445" "target: _/selection_tablet"
"2016-01-28 11:07:18:443753" "target: _/selection_tablet"
"2016-01-28 11:07:18:477160" "target: _/selection_tablet"
"2016-01-28 11:07:18:510640" "target: _/selection_tablet"
"2016-01-28 11:07:18:543764" "target: _/selection_tablet"
"2016-01-28 11:07:18:577161" "target: _/selection_tablet"
"2016-01-28 11:07:18:610516" "target: _/selection_tablet"
"2016-01-28 11:07:18:643748" "target: _/selection_tablet"
"2016-01-28 11:07:18:677103" "target: _/selection_tablet"
"2016-01-28 11:07:18:710501" "target: _/selection_tablet"
"2016-01-28 11:07:18:743749" "target: _/selection_tablet"
"2016-01-28 11:07:18:777181" "target: _/selection_tablet"
"2016-01-28 11:07:18:810521" "target: _/selection_tablet"
"2016-01-28 11:07:18:843822" "target: _/selection_tablet"
"2016-01-28 11:07:18:877092" "target: _/selection_tablet"
"2016-01-28 11:07:18:910513" "target: _/selection_tablet"
"2016-01-28 11:07:18:943778" "target: _/selection_tablet"
"2016-01-28 11:07:18:977143" "target: _/selection_tablet"
"2016-01-28 11:07:19:010726" "target: _/selection_tablet"
"2016-01-28 11:07:19:043788" "target: _/selection_tablet"
"2016-01-28 11:07:19:077238" "target: _/selection_tablet"
"2016-01-28 11:07:19:110665" "target: _/selection_tablet"
"2016-01-28 11:07:19:143761" "target: _/selection_tablet"
"2016-01-28 11:07:19:177216" "target: _/selection_tablet"
"2016-01-28 11:07:19:210662" "target: _/selection_tablet"
"2016-01-28 11:07:19:243760" "target: _/selection_tablet"
"2016-01-28 11:07:19:277261" "target: _/selection_tablet"
"2016-01-28 11:07:19:310554" "target: _/selection_tablet"
"2016-01-28 11:07:19:343781" "target: _/selection_tablet"
"2016-01-28 11:07:19:377415" "target: _/selection_tablet"
"2016-01-28 11:07:19:410465" "target: _/selection_tablet"
"2016-01-28 11:07:19:443783" "target: _/selection_tablet"
"2016-01-28 11:07:19:477165" "target: _/selection_tablet"
"2016-01-28 11:07:19:510489" "target: _/selection_tablet"
"2016-01-28 11:07:19:543780" "target: _/selection_tablet"
"2016-01-28 11:07:19:577159" "target: _/selection_tablet"
"2016-01-28 11:07:19:610562" "target: _/selection_tablet"
"2016-01-28 11:07:19:643754" "target: _/selection_tablet"
"2016-01-28 11:07:19:677186" "target: _/selection_tablet"
"2016-01-28 11:07:19:710541" "target: _/selection_tablet"
"2016-01-28 11:07:19:743747" "target: _/selection_tablet"
"2016-01-28 11:07:19:777168" "target: _/selection_tablet"
"2016-01-28 11:07:19:811375" "target: _/selection_tablet"
"2016-01-28 11:07:19:843744" "target: _/selection_tablet"
"2016-01-28 11:07:19:877132" "target: _/selection_tablet"
"2016-01-28 11:07:19:910572" "target: _/selection_tablet"
"2016-01-28 11:07:19:943735" "target: _/selection_tablet"
"2016-01-28 11:07:19:977120" "target: _/selection_tablet"
"2016-01-28 11:07:20:010527" "target: _/selection_tablet"
"2016-01-28 11:07:20:043740" "target: _/selection_tablet"
"2016-01-28 11:07:20:077155" "target: _/selection_tablet"
"2016-01-28 11:07:20:110541" "target: _/selection_tablet"
"2016-01-28 11:07:20:143767" "target: _/selection_tablet"
"2016-01-28 11:07:20:177376" "target: _/selection_tablet"
"2016-01-28 11:07:20:210582" "target: _/selection_tablet"
"2016-01-28 11:07:20:243761" "target: _/selection_tablet"
"2016-01-28 11:07:20:277133" "target: _/selection_tablet"
"2016-01-28 11:07:20:310548" "target: _/selection_tablet"
"2016-01-28 11:07:20:343745" "target: _/selection_tablet"
"2016-01-28 11:07:20:377093" "target: _/selection_tablet"
"2016-01-28 11:07:20:410539" "target: _/selection_tablet"
"2016-01-28 11:07:20:443760" "target: _/selection_tablet"
"2016-01-28 11:07:20:477106" "target: _/selection_tablet"
"2016-01-28 11:07:20:510784" "target: _/selection_tablet"
"2016-01-28 11:07:20:543763" "target: _/selection_tablet"
"2016-01-28 11:07:20:577194" "target: _/selection_tablet"
"2016-01-28 11:07:20:610516" "target: _/selection_tablet"
"2016-01-28 11:07:49:177089" "target: _/robot_head"
"2016-01-28 11:07:49:277029" "target: _/robot_head"
"2016-01-28 11:07:49:311015" "target: _/robot_head"
"2016-01-28 11:07:49:343709" "target: _/robot_head"
"2016-01-28 11:07:49:377118" "target: _/robot_head"
"2016-01-28 11:07:49:410362" "target: _/robot_head"
"2016-01-28 11:08:21:016967" "target: _/robot_head/tablet/selection_tablet"
"2016-01-28 11:08:25:650348" "target: _/robot_head"
"2016-01-28 11:08:25:696391" "target: _/robot_head"
"2016-01-28 11:08:25:717310" "target: _/robot_head"
"2016-01-28 11:08:25:756443" "target: _/robot_head"
"2016-01-28 11:08:25:783756" "target: _/robot_head"
"2016-01-28 11:08:25:816991" "target: _/robot_head"
"2016-01-28 11:08:25:850350" "target: _/robot_head"
"2016-01-28 11:08:25:883689" "target: _/robot_head"
"2016-01-28 11:08:25:937081" "target: _/robot_head"
"2016-01-28 11:08:25:950565" "target: _/robot_head"
"2016-01-28 11:08:25:997101" "target: _/robot_head"
"2016-01-28 11:08:26:016976" "target: _/robot_head"
"2016-01-28 11:08:26:059622" "target: _/robot_head"
"2016-01-28 11:08:26:083683" "target: _/robot_head"
"2016-01-28 11:08:26:117481" "target: _/robot_head"
"2016-01-28 11:08:26:150359" "target: _/robot_head"
"2016-01-28 11:08:26:183750" "target: _/robot_head"
"2016-01-28 11:08:26:236915" "target: _/robot_head"
"2016-01-28 11:08:26:250420" "target: _/robot_head"
"2016-01-28 11:08:26:297098" "target: _/robot_head"
"2016-01-28 11:08:26:317021" "target: _/robot_head"
"2016-01-28 11:08:26:356045" "target: _/robot_head"
"2016-01-28 11:08:26:383667" "target: _/robot_head"
"2016-01-28 11:08:26:419252" "target: _/robot_head"
"2016-01-28 11:08:26:450461" "target: _/robot_head"
"2016-01-28 11:08:26:483731" "target: _/robot_head"
"2016-01-28 11:08:26:537940" "target: _/robot_head"
"2016-01-28 11:08:26:550346" "target: _/robot_head"
"2016-01-28 11:08:26:596984" "target: _/robot_head"
"2016-01-28 11:08:26:616982" "target: _/robot_head"
"2016-01-28 11:08:26:660744" "target: _/robot_head"
"2016-01-28 11:08:26:683667" "target: _/robot_head"
"2016-01-28 11:08:26:717391" "target: _/robot_head"
"2016-01-28 11:08:26:750347" "target: _/robot_head"
"2016-01-28 11:08:26:783770" "target: _/robot_head"
"2016-01-28 11:08:26:836853" "target: _/robot_head"
"2016-01-28 11:08:26:850398" "target: _/robot_head"
"2016-01-28 11:08:26:896407" "target: _/robot_head"
"2016-01-28 11:08:26:916986" "target: _/robot_head"
"2016-01-28 11:08:26:956926" "target: _/robot_head"
"2016-01-28 11:08:26:983674" "target: _/robot_head"
"2016-01-28 11:08:27:019206" "target: _/robot_head"
"2016-01-28 11:08:27:050359" "target: _/robot_head"
"2016-01-28 11:08:27:083779" "target: _/robot_head"
"2016-01-28 11:08:27:136457" "target: _/robot_head"
"2016-01-28 11:08:27:150320" "target: _/robot_head"
"2016-01-28 11:08:27:199618" "target: _/robot_head"
"2016-01-28 11:08:27:217048" "target: _/robot_head"
"2016-01-28 11:08:27:256450" "target: _/robot_head"
"2016-01-28 11:08:27:283689" "target: _/robot_head"
"2016-01-28 11:08:27:336267" "target: _/robot_head"
"2016-01-28 11:08:27:350383" "target: _/robot_head"
"2016-01-28 11:08:27:383680" "target: _/robot_head"
"2016-01-28 11:08:27:417015" "target: _/robot_head"
"2016-01-28 11:08:27:450414" "target: _/robot_head"
"2016-01-28 11:08:27:499144" "target: _/robot_head"
"2016-01-28 11:08:27:516969" "target: _/robot_head"
"2016-01-28 11:08:27:550352" "target: _/robot_head"
"2016-01-28 11:08:27:583759" "target: _/robot_head"
"2016-01-28 11:08:27:616976" "target: _/robot_head"
"2016-01-28 11:08:27:656147" "target: _/robot_head"
"2016-01-28 11:08:27:683708" "target: _/robot_head"
"2016-01-28 11:08:27:736656" "target: _/robot_head"
"2016-01-28 11:08:27:750379" "target: _/robot_head"
"2016-01-28 11:08:46:650392" "target: _/selection_tablet"
"2016-01-28 11:08:46:683637" "target: _/selection_tablet"
"2016-01-28 11:08:46:717056" "target: _/selection_tablet"
"2016-01-28 11:08:46:750395" "target: _/selection_tablet"
"2016-01-28 11:08:46:783734" "target: _/selection_tablet"
"2016-01-28 11:08:46:817021" "target: _/selection_tablet"
"2016-01-28 11:08:46:850371" "target: _/selection_tablet"
"2016-01-28 11:08:46:883648" "target: _/selection_tablet"
"2016-01-28 11:08:46:917040" "target: _/selection_tablet"
"2016-01-28 11:08:46:983667" "target: _/selection_tablet"
"2016-01-28 11:08:47:016983" "target: _/selection_tablet"
"2016-01-28 11:08:47:483650" "target: _/selection_tablet"
"2016-01-28 11:08:47:517025" "target: _/selection_tablet"
"2016-01-28 11:08:47:550697" "target: _/selection_tablet"
"2016-01-28 11:08:48:883658" "target: _/selection_tablet"
"2016-01-28 11:08:48:916964" "target: _/selection_tablet"
"2016-01-28 11:08:48:950353" "target: _/selection_tablet"
"2016-01-28 11:08:48:983625" "target: _/selection_tablet"
"2016-01-28 11:08:49:017014" "target: _/selection_tablet"
"2016-01-28 11:08:49:050348" "target: _/selection_tablet"
"2016-01-28 11:08:49:083633" "target: _/selection_tablet"
"2016-01-28 11:08:49:117008" "target: _/selection_tablet"
"2016-01-28 11:08:49:150357" "target: _/selection_tablet"
"2016-01-28 11:08:49:183628" "target: _/selection_tablet"
"2016-01-28 11:08:49:217006" "target: _/selection_tablet"
"2016-01-28 11:08:49:250364" "target: _/selection_tablet"
"2016-01-28 11:08:49:283625" "target: _/selection_tablet"
"2016-01-28 11:08:49:316985" "target: _/selection_tablet"
"2016-01-28 11:08:49:350451" "target: _/selection_tablet"
"2016-01-28 11:08:49:383631" "target: _/selection_tablet"
"2016-01-28 11:08:49:416981" "target: _/selection_tablet"
"2016-01-28 11:08:49:450374" "target: _/selection_tablet"
"2016-01-28 11:08:49:483608" "target: _/selection_tablet"
"2016-01-28 11:08:49:516989" "target: _/selection_tablet"
"2016-01-28 11:08:49:550759" "target: _/selection_tablet"
"2016-01-28 11:08:49:583638" "target: _/selection_tablet"
"2016-01-28 11:08:49:617048" "target: _/selection_tablet"
"2016-01-28 11:08:49:650416" "target: _/selection_tablet"
"2016-01-28 11:08:49:683630" "target: _/selection_tablet"
"2016-01-28 11:08:49:717020" "target: _/selection_tablet"
"2016-01-28 11:08:49:750322" "target: _/selection_tablet"
"2016-01-28 11:08:49:783621" "target: _/selection_tablet"
"2016-01-28 11:08:49:817042" "target: _/selection_tablet"
"2016-01-28 11:08:49:850385" "target: _/selection_tablet"
"2016-01-28 11:08:49:883647" "target: _/selection_tablet"
"2016-01-28 11:08:49:917014" "target: _/selection_tablet"
"2016-01-28 11:08:49:950337" "target: _/selection_tablet"
"2016-01-28 11:08:49:983626" "target: _/selection_tablet"
"2016-01-28 11:08:50:017029" "target: _/selection_tablet"
"2016-01-28 11:08:50:050363" "target: _/selection_tablet"
"2016-01-28 11:08:50:083627" "target: _/selection_tablet"
"2016-01-28 11:08:50:117031" "target: _/selection_tablet"
"2016-01-28 11:08:50:150368" "target: _/selection_tablet"
"2016-01-28 11:08:50:183839" "target: _/selection_tablet"
"2016-01-28 11:08:50:217019" "target: _/selection_tablet"
"2016-01-28 11:08:50:250357" "target: _/selection_tablet"
"2016-01-28 11:08:50:283783" "target: _/selection_tablet"
"2016-01-28 11:08:50:317023" "target: _/selection_tablet"
"2016-01-28 11:08:50:350382" "target: _/selection_tablet"
"2016-01-28 11:08:50:383669" "target: _/selection_tablet"
"2016-01-28 11:08:50:417070" "target: _/selection_tablet"
"2016-01-28 11:08:50:450370" "target: _/selection_tablet"
"2016-01-28 11:08:50:483648" "target: _/selection_tablet"
"2016-01-28 11:08:50:517003" "target: _/selection_tablet"
"2016-01-28 11:08:50:550356" "target: _/selection_tablet"
"2016-01-28 11:08:50:583731" "target: _/selection_tablet"
"2016-01-28 11:08:50:616979" "target: _/selection_tablet"
"2016-01-28 11:08:50:650361" "target: _/selection_tablet"
"2016-01-28 11:08:50:683694" "target: _/selection_tablet"
"2016-01-28 11:08:50:717035" "target: _/selection_tablet"
"2016-01-28 11:08:50:750386" "target: _/selection_tablet"
"2016-01-28 11:08:50:783760" "target: _/selection_tablet"
"2016-01-28 11:08:50:817034" "target: _/selection_tablet"
"2016-01-28 11:08:50:850400" "target: _/selection_tablet"
"2016-01-28 11:08:50:883728" "target: _/selection_tablet"
"2016-01-28 11:08:50:917037" "target: _/selection_tablet"
"2016-01-28 11:08:50:950342" "target: _/selection_tablet"
"2016-01-28 11:08:50:983645" "target: _/selection_tablet"
"2016-01-28 11:08:51:017043" "target: _/selection_tablet"
"2016-01-28 11:08:51:050451" "target: _/selection_tablet"
"2016-01-28 11:08:51:083680" "target: _/selection_tablet"
"2016-01-28 11:08:51:117039" "target: _/selection_tablet"
"2016-01-28 11:08:51:150415" "target: _/selection_tablet"
"2016-01-28 11:08:51:183756" "target: _/selection_tablet"
"2016-01-28 11:08:51:217065" "target: _/selection_tablet"
"2016-01-28 11:08:51:250396" "target: _/selection_tablet"
"2016-01-28 11:08:51:283741" "target: _/selection_tablet"
"2016-01-28 11:08:51:317039" "target: _/selection_tablet"
"2016-01-28 11:08:51:350431" "target: _/selection_tablet"
"2016-01-28 11:08:51:383834" "target: _/selection_tablet"
"2016-01-28 11:08:51:417038" "target: _/selection_tablet"
"2016-01-28 11:08:51:450384" "target: _/selection_tablet"
"2016-01-28 11:08:51:483848" "target: _/selection_tablet"
"2016-01-28 11:08:51:517185" "target: _/selection_tablet"
"2016-01-28 11:08:51:550378" "target: _/selection_tablet"
"2016-01-28 11:08:51:583761" "target: _/selection_tablet"
"2016-01-28 11:08:51:617017" "target: _/selection_tablet"
"2016-01-28 11:08:51:650387" "target: _/selection_tablet"
"2016-01-28 11:08:51:683668" "target: _/selection_tablet"
"2016-01-28 11:08:51:717015" "target: _/selection_tablet"
"2016-01-28 11:08:51:750365" "target: _/selection_tablet"
"2016-01-28 11:08:51:783679" "target: _/selection_tablet"
"2016-01-28 11:08:51:817093" "target: _/selection_tablet"
"2016-01-28 11:08:51:850644" "target: _/selection_tablet"
"2016-01-28 11:08:51:883664" "target: _/selection_tablet"
"2016-01-28 11:08:51:917047" "target: _/selection_tablet"
"2016-01-28 11:08:51:950392" "target: _/selection_tablet"
"2016-01-28 11:08:51:983750" "target: _/selection_tablet"
"2016-01-28 11:08:52:017076" "target: _/selection_tablet"
"2016-01-28 11:08:52:050373" "target: _/selection_tablet"
"2016-01-28 11:08:52:083668" "target: _/selection_tablet"
