*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-25 11:01:58:579519" "target: _/selection_tablet"
"2016-01-25 11:01:58:612518" "target: _/selection_tablet"
"2016-01-25 11:01:58:656179" "target: _/selection_tablet"
"2016-01-25 11:01:58:679208" "target: _/selection_tablet"
"2016-01-25 11:01:58:713185" "target: _/selection_tablet"
"2016-01-25 11:01:58:754941" "target: _/selection_tablet"
"2016-01-25 11:01:58:800613" "target: _/selection_tablet"
"2016-01-25 11:01:58:812843" "target: _/selection_tablet"
"2016-01-25 11:01:58:847766" "target: _/selection_tablet"
"2016-01-25 11:01:58:895835" "target: _/selection_tablet"
"2016-01-25 11:01:58:912692" "target: _/selection_tablet"
"2016-01-25 11:01:58:947374" "target: _/selection_tablet"
"2016-01-25 11:01:58:992038" "target: _/selection_tablet"
"2016-01-25 11:01:59:012507" "target: _/selection_tablet"
"2016-01-25 11:01:59:046031" "target: _/selection_tablet"
"2016-01-25 11:01:59:087712" "target: _/selection_tablet"
"2016-01-25 11:01:59:135803" "target: _/selection_tablet"
"2016-01-25 11:01:59:146177" "target: _/selection_tablet"
"2016-01-25 11:01:59:183727" "target: _/selection_tablet"
"2016-01-25 11:01:59:212589" "target: _/selection_tablet"
"2016-01-25 11:01:59:247137" "target: _/selection_tablet"
"2016-01-25 11:01:59:279435" "target: _/selection_tablet"
"2016-01-25 11:01:59:312726" "target: _/selection_tablet"
"2016-01-25 11:01:59:364400" "target: _/selection_tablet"
"2016-01-25 11:01:59:379286" "target: _/selection_tablet"
"2016-01-25 11:01:59:424634" "target: _/selection_tablet"
"2016-01-25 11:01:59:445838" "target: _/selection_tablet"
"2016-01-25 11:01:59:484456" "target: _/selection_tablet"
"2016-01-25 11:01:59:512509" "target: _/selection_tablet"
"2016-01-25 11:01:59:547731" "target: _/selection_tablet"
"2016-01-25 11:01:59:579191" "target: _/selection_tablet"
"2016-01-25 11:01:59:613118" "target: _/selection_tablet"
"2016-01-25 11:01:59:670416" "target: _/selection_tablet"
"2016-01-25 11:01:59:679742" "target: _/selection_tablet"
"2016-01-25 11:01:59:725564" "target: _/selection_tablet"
"2016-01-25 11:01:59:745826" "target: _/selection_tablet"
"2016-01-25 11:01:59:786644" "target: _/selection_tablet"
"2016-01-25 11:01:59:812599" "target: _/selection_tablet"
"2016-01-25 11:01:59:849215" "target: _/selection_tablet"
"2016-01-25 11:01:59:879172" "target: _/selection_tablet"
"2016-01-25 11:01:59:912689" "target: _/selection_tablet"
"2016-01-25 11:01:59:964908" "target: _/selection_tablet"
"2016-01-25 11:01:59:979222" "target: _/selection_tablet"
"2016-01-25 11:02:00:024337" "target: _/selection_tablet"
"2016-01-25 11:02:00:046107" "target: _/selection_tablet"
"2016-01-25 11:02:00:084853" "target: _/selection_tablet"
"2016-01-25 11:02:00:112554" "target: _/selection_tablet"
"2016-01-25 11:02:00:145851" "target: _/selection_tablet"
"2016-01-25 11:02:00:179229" "target: _/selection_tablet"
"2016-01-25 11:02:00:212629" "target: _/selection_tablet"
"2016-01-25 11:02:00:264893" "target: _/selection_tablet"
"2016-01-25 11:02:00:279195" "target: _/selection_tablet"
"2016-01-25 11:02:00:324889" "target: _/selection_tablet"
"2016-01-25 11:02:00:345875" "target: _/selection_tablet"
"2016-01-25 11:02:00:384472" "target: _/selection_tablet"
"2016-01-25 11:02:00:412600" "target: _/selection_tablet"
"2016-01-25 11:02:00:446222" "target: _/selection_tablet"
"2016-01-25 11:02:00:479218" "target: _/selection_tablet"
"2016-01-25 11:02:00:512591" "target: _/selection_tablet"
"2016-01-25 11:02:00:565853" "target: _/selection_tablet"
"2016-01-25 11:02:00:579147" "target: _/selection_tablet"
"2016-01-25 11:02:00:628061" "target: _/selection_tablet"
"2016-01-25 11:02:00:645918" "target: _/selection_tablet"
"2016-01-25 11:02:00:689237" "target: _/selection_tablet"
"2016-01-25 11:02:00:712922" "target: _/selection_tablet"
"2016-01-25 11:02:00:746788" "target: _/selection_tablet"
"2016-01-25 11:02:00:779159" "target: _/selection_tablet"
"2016-01-25 11:02:00:812954" "target: _/selection_tablet"
"2016-01-25 11:02:00:863922" "target: _/selection_tablet"
"2016-01-25 11:02:00:879206" "target: _/selection_tablet"
"2016-01-25 11:02:00:924837" "target: _/selection_tablet"
"2016-01-25 11:02:00:945871" "target: _/selection_tablet"
"2016-01-25 11:02:05:612535" "target: _/tablet"
"2016-01-25 11:02:05:666148" "target: _/tablet"
"2016-01-25 11:02:05:679183" "target: _/tablet"
"2016-01-25 11:02:05:712520" "target: _/tablet"
"2016-01-25 11:02:05:746011" "target: _/tablet"
"2016-01-25 11:02:05:879251" "target: _/tablet"
"2016-01-25 11:02:05:912528" "target: _/tablet"
"2016-01-25 11:02:05:945841" "target: _/tablet"
"2016-01-25 11:02:06:064098" "target: _/tablet"
"2016-01-25 11:02:06:079231" "target: _/tablet"
"2016-01-25 11:02:06:112574" "target: _/tablet"
"2016-01-25 11:02:06:145942" "target: _/tablet"
"2016-01-25 11:02:06:245823" "target: _/tablet"
"2016-01-25 11:02:06:304380" "target: _/tablet"
"2016-01-25 11:02:06:312567" "target: _/tablet"
"2016-01-25 11:02:06:512522" "target: _/tablet"
"2016-01-25 11:02:06:546889" "target: _/tablet"
"2016-01-25 11:02:06:579292" "target: _/tablet"
"2016-01-25 11:02:06:624689" "target: _/tablet"
"2016-01-25 11:02:06:645857" "target: _/tablet"
"2016-01-25 11:02:06:679261" "target: _/tablet"
"2016-01-25 11:02:06:712922" "target: _/tablet"
"2016-01-25 11:02:06:745814" "target: _/tablet"
"2016-01-25 11:02:06:785223" "target: _/tablet"
"2016-01-25 11:02:06:812593" "target: _/tablet"
"2016-01-25 11:02:06:864895" "target: _/tablet"
"2016-01-25 11:02:06:879630" "target: _/tablet"
"2016-01-25 11:02:06:912804" "target: _/tablet"
"2016-01-25 11:02:06:948587" "target: _/tablet"
"2016-01-25 11:02:06:979198" "target: _/tablet"
"2016-01-25 11:02:07:024040" "target: _/tablet"
"2016-01-25 11:02:07:045934" "target: _/tablet"
"2016-01-25 11:02:07:079176" "target: _/tablet"
"2016-01-25 11:02:07:112536" "target: _/tablet"
"2016-01-25 11:02:07:145808" "target: _/tablet"
"2016-01-25 11:02:07:184323" "target: _/tablet"
"2016-01-25 11:02:07:212513" "target: _/tablet"
"2016-01-25 11:02:07:265863" "target: _/tablet"
"2016-01-25 11:02:07:279197" "target: _/tablet"
"2016-01-25 11:02:07:312539" "target: _/tablet"
"2016-01-25 11:02:07:346093" "target: _/tablet"
"2016-01-25 11:02:07:379190" "target: _/tablet"
"2016-01-25 11:02:07:424823" "target: _/tablet"
"2016-01-25 11:02:07:446047" "target: _/tablet"
"2016-01-25 11:02:07:503835" "target: _/tablet"
"2016-01-25 11:02:07:512542" "target: _/tablet"
"2016-01-25 11:02:07:545830" "target: _/tablet"
"2016-01-25 11:02:07:587647" "target: _/tablet"
"2016-01-25 11:02:07:612897" "target: _/tablet"
"2016-01-25 11:02:07:665353" "target: _/tablet"
"2016-01-25 11:02:07:679196" "target: _/tablet"
"2016-01-25 11:02:07:712989" "target: _/tablet"
"2016-01-25 11:02:07:746386" "target: _/tablet"
"2016-01-25 11:02:07:779166" "target: _/tablet"
"2016-01-25 11:02:07:824461" "target: _/tablet"
"2016-01-25 11:02:07:845836" "target: _/tablet"
"2016-01-25 11:02:07:879134" "target: _/tablet"
"2016-01-25 11:02:07:912595" "target: _/tablet"
"2016-01-25 11:02:07:945796" "target: _/tablet"
"2016-01-25 11:02:07:984277" "target: _/tablet"
"2016-01-25 11:02:08:012544" "target: _/tablet"
"2016-01-25 11:02:08:063938" "target: _/tablet"
"2016-01-25 11:02:08:079203" "target: _/tablet"
"2016-01-25 11:02:08:114823" "target: _/tablet"
"2016-01-25 11:02:08:579185" "target: _/tablet"
"2016-01-25 11:02:08:624057" "target: _/tablet"
"2016-01-25 11:02:08:645898" "target: _/tablet"
"2016-01-25 11:02:09:347291" "target: _/tablet"
"2016-01-25 11:02:09:379139" "target: _/tablet"
"2016-01-25 11:02:09:428154" "target: _/tablet"
"2016-01-25 11:02:09:445819" "target: _/tablet"
"2016-01-25 11:02:09:479155" "target: _/tablet"
"2016-01-25 11:02:09:512602" "target: _/tablet"
"2016-01-25 11:02:09:545799" "target: _/tablet"
"2016-01-25 11:02:09:584138" "target: _/tablet"
"2016-01-25 11:02:09:612540" "target: _/tablet"
"2016-01-25 11:02:09:663695" "target: _/tablet"
"2016-01-25 11:02:09:679161" "target: _/tablet"
"2016-01-25 11:02:09:718399" "target: _/tablet"
"2016-01-25 11:02:09:746302" "target: _/tablet"
"2016-01-25 11:02:09:779200" "target: _/tablet"
"2016-01-25 11:02:09:824426" "target: _/tablet"
"2016-01-25 11:02:09:845813" "target: _/tablet"
"2016-01-25 11:02:09:879169" "target: _/tablet"
"2016-01-25 11:02:09:912567" "target: _/tablet"
"2016-01-25 11:02:09:945803" "target: _/tablet"
"2016-01-25 11:02:09:984013" "target: _/tablet"
"2016-01-25 11:02:10:012532" "target: _/tablet"
"2016-01-25 11:02:10:070998" "target: _/tablet"
"2016-01-25 11:02:10:079212" "target: _/tablet"
"2016-01-25 11:02:10:112520" "target: _/tablet"
"2016-01-25 11:02:10:148836" "target: _/tablet"
"2016-01-25 11:02:10:179156" "target: _/tablet"
"2016-01-25 11:02:10:227980" "target: _/tablet"
"2016-01-25 11:02:10:245789" "target: _/tablet"
"2016-01-25 11:02:10:279215" "target: _/tablet"
"2016-01-25 11:02:10:312550" "target: _/tablet"
"2016-01-25 11:02:10:345863" "target: _/tablet"
"2016-01-25 11:02:10:384820" "target: _/tablet"
"2016-01-25 11:02:10:412542" "target: _/tablet"
"2016-01-25 11:02:10:465685" "target: _/tablet"
"2016-01-25 11:02:10:479145" "target: _/tablet"
"2016-01-25 11:02:10:512542" "target: _/tablet"
"2016-01-25 11:02:10:547909" "target: _/tablet"
"2016-01-25 11:02:10:579195" "target: _/tablet"
"2016-01-25 11:02:10:624798" "target: _/tablet"
"2016-01-25 11:02:10:646104" "target: _/tablet"
"2016-01-25 11:02:10:679205" "target: _/tablet"
"2016-01-25 11:02:10:712615" "target: _/tablet"
"2016-01-25 11:02:14:279220" "target: _/robot_head"
"2016-01-25 11:02:14:312569" "target: _/robot_head"
"2016-01-25 11:02:14:352116" "target: _/robot_head"
"2016-01-25 11:02:14:400696" "target: _/robot_head"
"2016-01-25 11:02:14:412495" "target: _/robot_head"
"2016-01-25 11:02:14:449946" "target: _/robot_head"
"2016-01-25 11:02:14:496231" "target: _/robot_head"
"2016-01-25 11:02:14:512591" "target: _/robot_head"
"2016-01-25 11:02:14:546468" "target: _/robot_head"
"2016-01-25 11:02:14:592020" "target: _/robot_head"
"2016-01-25 11:02:14:612471" "target: _/robot_head"
"2016-01-25 11:02:14:646038" "target: _/robot_head"
"2016-01-25 11:02:14:687902" "target: _/robot_head"
"2016-01-25 11:02:50:879300" "target: _/tablet"
"2016-01-25 11:02:50:912574" "target: _/tablet"
"2016-01-25 11:02:50:967232" "target: _/tablet"
"2016-01-25 11:02:51:112602" "target: _/tablet"
"2016-01-25 11:02:51:145887" "target: _/tablet"
"2016-01-25 11:02:51:179209" "target: _/tablet"
"2016-01-25 11:02:51:212583" "target: _/tablet"
"2016-01-25 11:02:52:912580" "target: _/tablet"
"2016-01-25 11:02:52:946930" "target: _/tablet"
"2016-01-25 11:02:52:979351" "target: _/tablet"
"2016-01-25 11:02:53:012551" "target: _/tablet"
"2016-01-25 11:02:53:064486" "target: _/tablet"
"2016-01-25 11:02:53:079265" "target: _/tablet"
"2016-01-25 11:02:53:124939" "target: _/tablet"
"2016-01-25 11:02:53:145854" "target: _/tablet"
"2016-01-25 11:02:53:186506" "target: _/tablet"
"2016-01-25 11:02:53:212530" "target: _/tablet"
"2016-01-25 11:02:53:248519" "target: _/tablet"
