*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-28 09:25:40:037107" "target: _/selection_tablet"
"2016-01-28 09:25:40:070433" "target: _/selection_tablet"
"2016-01-28 09:25:40:103791" "target: _/selection_tablet"
"2016-01-28 09:25:40:137174" "target: _/selection_tablet"
"2016-01-28 09:25:40:170470" "target: _/selection_tablet"
"2016-01-28 09:25:40:203772" "target: _/selection_tablet"
"2016-01-28 09:25:40:237100" "target: _/selection_tablet"
"2016-01-28 09:25:40:270477" "target: _/selection_tablet"
"2016-01-28 09:25:40:303767" "target: _/selection_tablet"
"2016-01-28 09:25:40:337108" "target: _/selection_tablet"
"2016-01-28 09:25:40:370433" "target: _/selection_tablet"
"2016-01-28 09:25:40:403769" "target: _/selection_tablet"
"2016-01-28 09:25:40:437106" "target: _/selection_tablet"
"2016-01-28 09:25:40:470444" "target: _/selection_tablet"
"2016-01-28 09:25:40:503836" "target: _/selection_tablet"
"2016-01-28 09:25:40:537099" "target: _/selection_tablet"
"2016-01-28 09:25:40:570502" "target: _/selection_tablet"
"2016-01-28 09:25:40:603802" "target: _/selection_tablet"
"2016-01-28 09:25:40:637094" "target: _/selection_tablet"
"2016-01-28 09:25:40:670447" "target: _/selection_tablet"
"2016-01-28 09:25:40:703805" "target: _/selection_tablet"
"2016-01-28 09:25:40:737145" "target: _/selection_tablet"
"2016-01-28 09:25:40:770445" "target: _/selection_tablet"
"2016-01-28 09:25:40:804077" "target: _/selection_tablet"
"2016-01-28 09:25:40:837118" "target: _/selection_tablet"
"2016-01-28 09:25:40:870488" "target: _/selection_tablet"
"2016-01-28 09:25:40:903805" "target: _/selection_tablet"
"2016-01-28 09:25:40:937156" "target: _/selection_tablet"
"2016-01-28 09:25:40:970458" "target: _/selection_tablet"
"2016-01-28 09:25:41:003811" "target: _/selection_tablet"
"2016-01-28 09:25:41:037180" "target: _/selection_tablet"
"2016-01-28 09:25:41:070469" "target: _/selection_tablet"
"2016-01-28 09:25:41:103831" "target: _/selection_tablet"
"2016-01-28 09:25:41:137148" "target: _/selection_tablet"
"2016-01-28 09:25:41:170477" "target: _/selection_tablet"
"2016-01-28 09:25:41:203794" "target: _/selection_tablet"
"2016-01-28 09:25:41:237157" "target: _/selection_tablet"
"2016-01-28 09:25:41:270518" "target: _/selection_tablet"
"2016-01-28 09:25:41:303809" "target: _/selection_tablet"
"2016-01-28 09:25:41:337112" "target: _/selection_tablet"
"2016-01-28 09:25:41:370445" "target: _/selection_tablet"
"2016-01-28 09:25:41:403791" "target: _/selection_tablet"
"2016-01-28 09:25:41:437116" "target: _/selection_tablet"
"2016-01-28 09:25:41:470416" "target: _/selection_tablet"
"2016-01-28 09:25:41:503760" "target: _/selection_tablet"
"2016-01-28 09:25:41:537144" "target: _/selection_tablet"
"2016-01-28 09:25:41:570512" "target: _/selection_tablet"
"2016-01-28 09:25:41:603815" "target: _/selection_tablet"
"2016-01-28 09:25:41:637142" "target: _/selection_tablet"
"2016-01-28 09:25:42:137160" "target: _/selection_tablet"
"2016-01-28 09:25:42:170481" "target: _/selection_tablet"
"2016-01-28 09:25:42:203813" "target: _/selection_tablet"
"2016-01-28 09:25:42:237185" "target: _/selection_tablet"
"2016-01-28 09:25:42:303778" "target: _/selection_tablet"
"2016-01-28 09:25:42:337120" "target: _/selection_tablet"
"2016-01-28 09:25:42:370504" "target: _/selection_tablet"
"2016-01-28 09:25:42:403794" "target: _/selection_tablet"
"2016-01-28 09:25:42:437123" "target: _/selection_tablet"
"2016-01-28 09:25:42:470489" "target: _/selection_tablet"
"2016-01-28 09:25:42:670498" "target: _/selection_tablet"
"2016-01-28 09:25:42:703802" "target: _/selection_tablet"
"2016-01-28 09:25:42:803793" "target: _/selection_tablet"
"2016-01-28 09:25:42:837120" "target: _/selection_tablet"
"2016-01-28 09:25:42:870463" "target: _/selection_tablet"
"2016-01-28 09:25:42:903877" "target: _/selection_tablet"
"2016-01-28 09:25:42:937117" "target: _/selection_tablet"
"2016-01-28 09:25:42:970447" "target: _/selection_tablet"
"2016-01-28 09:25:43:003801" "target: _/selection_tablet"
"2016-01-28 09:25:43:037128" "target: _/selection_tablet"
"2016-01-28 09:25:43:070446" "target: _/selection_tablet"
"2016-01-28 09:25:43:103864" "target: _/selection_tablet"
"2016-01-28 09:25:43:137156" "target: _/selection_tablet"
"2016-01-28 09:25:43:170454" "target: _/selection_tablet"
"2016-01-28 09:25:43:203778" "target: _/selection_tablet"
"2016-01-28 09:25:43:237133" "target: _/selection_tablet"
"2016-01-28 09:25:43:270448" "target: _/selection_tablet"
"2016-01-28 09:25:43:303811" "target: _/selection_tablet"
"2016-01-28 09:25:43:337133" "target: _/selection_tablet"
"2016-01-28 09:25:43:370440" "target: _/selection_tablet"
"2016-01-28 09:25:43:403805" "target: _/selection_tablet"
"2016-01-28 09:25:43:437182" "target: _/selection_tablet"
"2016-01-28 09:25:43:470455" "target: _/selection_tablet"
"2016-01-28 09:25:43:503780" "target: _/selection_tablet"
"2016-01-28 09:25:43:537138" "target: _/selection_tablet"
"2016-01-28 09:25:43:570490" "target: _/selection_tablet"
"2016-01-28 09:25:43:603775" "target: _/selection_tablet"
"2016-01-28 09:25:43:637096" "target: _/selection_tablet"
"2016-01-28 09:25:43:670499" "target: _/selection_tablet"
"2016-01-28 09:25:43:703802" "target: _/selection_tablet"
"2016-01-28 09:25:43:737110" "target: _/selection_tablet"
"2016-01-28 09:25:43:770446" "target: _/selection_tablet"
"2016-01-28 09:25:43:803808" "target: _/selection_tablet"
"2016-01-28 09:25:43:837103" "target: _/selection_tablet"
"2016-01-28 09:25:43:870451" "target: _/selection_tablet"
"2016-01-28 09:25:43:903805" "target: _/selection_tablet"
"2016-01-28 09:25:43:937127" "target: _/selection_tablet"
"2016-01-28 09:25:43:970501" "target: _/selection_tablet"
"2016-01-28 09:25:44:003793" "target: _/selection_tablet"
"2016-01-28 09:25:44:037097" "target: _/selection_tablet"
"2016-01-28 09:25:44:070443" "target: _/selection_tablet"
"2016-01-28 09:25:44:103810" "target: _/selection_tablet"
"2016-01-28 09:25:44:137266" "target: _/selection_tablet"
"2016-01-28 09:25:44:170442" "target: _/selection_tablet"
"2016-01-28 09:25:44:203819" "target: _/selection_tablet"
"2016-01-28 09:25:44:237126" "target: _/selection_tablet"
"2016-01-28 09:25:44:270442" "target: _/selection_tablet"
"2016-01-28 09:25:44:303811" "target: _/selection_tablet"
"2016-01-28 09:25:44:337122" "target: _/selection_tablet"
"2016-01-28 09:25:44:370438" "target: _/selection_tablet"
"2016-01-28 09:25:44:403803" "target: _/selection_tablet"
"2016-01-28 09:25:44:437135" "target: _/selection_tablet"
"2016-01-28 09:25:44:570435" "target: _/selection_tablet"
"2016-01-28 09:25:44:603798" "target: _/selection_tablet"
"2016-01-28 09:25:44:637195" "target: _/selection_tablet"
"2016-01-28 09:25:44:670456" "target: _/selection_tablet"
"2016-01-28 09:25:44:703787" "target: _/selection_tablet"
"2016-01-28 09:25:44:737160" "target: _/selection_tablet"
"2016-01-28 09:25:44:770443" "target: _/selection_tablet"
"2016-01-28 09:25:44:803772" "target: _/selection_tablet"
"2016-01-28 09:25:44:837122" "target: _/selection_tablet"
"2016-01-28 09:25:44:870449" "target: _/selection_tablet"
"2016-01-28 09:25:44:903805" "target: _/selection_tablet"
"2016-01-28 09:25:44:937125" "target: _/selection_tablet"
"2016-01-28 09:25:44:970459" "target: _/selection_tablet"
"2016-01-28 09:25:45:037096" "target: _/selection_tablet"
"2016-01-28 09:25:45:070439" "target: _/selection_tablet"
"2016-01-28 09:25:45:103798" "target: _/selection_tablet"
"2016-01-28 09:25:45:137130" "target: _/selection_tablet"
"2016-01-28 09:25:45:170446" "target: _/selection_tablet"
"2016-01-28 09:25:45:203809" "target: _/selection_tablet"
"2016-01-28 09:25:45:237105" "target: _/selection_tablet"
"2016-01-28 09:25:45:270510" "target: _/selection_tablet"
"2016-01-28 09:25:45:303801" "target: _/selection_tablet"
"2016-01-28 09:25:45:403871" "target: _/selection_tablet"
"2016-01-28 09:25:45:437150" "target: _/selection_tablet"
"2016-01-28 09:25:45:470447" "target: _/selection_tablet"
"2016-01-28 09:25:45:503846" "target: _/selection_tablet"
"2016-01-28 09:25:45:703758" "target: _/selection_tablet"
"2016-01-28 09:25:45:737103" "target: _/selection_tablet"
"2016-01-28 09:25:45:770445" "target: _/selection_tablet"
"2016-01-28 09:25:45:870437" "target: _/selection_tablet"
"2016-01-28 09:25:45:903800" "target: _/selection_tablet"
"2016-01-28 09:25:46:003783" "target: _/selection_tablet"
"2016-01-28 09:25:46:337111" "target: _/selection_tablet"
"2016-01-28 09:25:46:370610" "target: _/selection_tablet"
"2016-01-28 09:25:46:470439" "target: _/selection_tablet"
"2016-01-28 09:25:46:504019" "target: _/selection_tablet"
"2016-01-28 09:25:46:537123" "target: _/selection_tablet"
"2016-01-28 09:25:46:570466" "target: _/selection_tablet"
"2016-01-28 09:25:46:603804" "target: _/selection_tablet"
"2016-01-28 09:25:46:703799" "target: _/selection_tablet"
"2016-01-28 09:25:46:737171" "target: _/selection_tablet"
"2016-01-28 09:25:46:803804" "target: _/selection_tablet"
"2016-01-28 09:25:46:837133" "target: _/selection_tablet"
"2016-01-28 09:25:46:870739" "target: _/selection_tablet"
"2016-01-28 09:25:46:903846" "target: _/selection_tablet"
"2016-01-28 09:25:46:937120" "target: _/selection_tablet"
"2016-01-28 09:25:46:970505" "target: _/selection_tablet"
"2016-01-28 09:25:47:003822" "target: _/selection_tablet"
"2016-01-28 09:25:47:037117" "target: _/selection_tablet"
"2016-01-28 09:25:47:070466" "target: _/selection_tablet"
"2016-01-28 09:25:47:103820" "target: _/selection_tablet"
"2016-01-28 09:25:47:137184" "target: _/selection_tablet"
"2016-01-28 09:25:47:170451" "target: _/selection_tablet"
"2016-01-28 09:25:47:203777" "target: _/selection_tablet"
"2016-01-28 09:25:47:237134" "target: _/selection_tablet"
"2016-01-28 09:25:47:270519" "target: _/selection_tablet"
"2016-01-28 09:25:47:303820" "target: _/selection_tablet"
"2016-01-28 09:25:47:337097" "target: _/selection_tablet"
"2016-01-28 09:25:47:370442" "target: _/selection_tablet"
"2016-01-28 09:25:47:403818" "target: _/selection_tablet"
"2016-01-28 09:25:47:437138" "target: _/selection_tablet"
"2016-01-28 09:25:47:470450" "target: _/selection_tablet"
"2016-01-28 09:25:47:503793" "target: _/selection_tablet"
"2016-01-28 09:25:47:537141" "target: _/selection_tablet"
"2016-01-28 09:25:47:570490" "target: _/selection_tablet"
"2016-01-28 09:25:47:603780" "target: _/selection_tablet"
"2016-01-28 09:25:47:637115" "target: _/selection_tablet"
"2016-01-28 09:25:47:670406" "target: _/selection_tablet"
"2016-01-28 09:25:47:703791" "target: _/selection_tablet"
"2016-01-28 09:25:47:803766" "target: _/selection_tablet"
"2016-01-28 09:25:47:837101" "target: _/selection_tablet"
"2016-01-28 09:25:47:870711" "target: _/selection_tablet"
"2016-01-28 09:25:47:903777" "target: _/selection_tablet"
"2016-01-28 09:25:47:937113" "target: _/selection_tablet"
"2016-01-28 09:25:47:970429" "target: _/selection_tablet"
"2016-01-28 09:25:48:003774" "target: _/selection_tablet"
"2016-01-28 09:25:48:037103" "target: _/selection_tablet"
"2016-01-28 09:25:48:070418" "target: _/selection_tablet"
"2016-01-28 09:25:48:103767" "target: _/selection_tablet"
"2016-01-28 09:25:48:137088" "target: _/selection_tablet"
"2016-01-28 09:25:48:170912" "target: _/selection_tablet"
"2016-01-28 09:25:48:203793" "target: _/selection_tablet"
"2016-01-28 09:25:48:237141" "target: _/selection_tablet"
"2016-01-28 09:25:48:270429" "target: _/selection_tablet"
"2016-01-28 09:25:48:303803" "target: _/selection_tablet"
"2016-01-28 09:25:48:337100" "target: _/selection_tablet"
"2016-01-28 09:25:48:370475" "target: _/selection_tablet"
"2016-01-28 09:25:48:403767" "target: _/selection_tablet"
"2016-01-28 09:25:48:437086" "target: _/selection_tablet"
"2016-01-28 09:25:48:537089" "target: _/selection_tablet"
"2016-01-28 09:25:48:570489" "target: _/selection_tablet"
"2016-01-28 09:25:48:603779" "target: _/selection_tablet"
"2016-01-28 09:25:48:637092" "target: _/selection_tablet"
"2016-01-28 09:25:48:670407" "target: _/selection_tablet"
"2016-01-28 09:25:48:703872" "target: _/selection_tablet"
"2016-01-28 09:25:48:737150" "target: _/selection_tablet"
"2016-01-28 09:25:48:770671" "target: _/selection_tablet"
"2016-01-28 09:25:48:803845" "target: _/selection_tablet"
"2016-01-28 09:25:48:837199" "target: _/selection_tablet"
"2016-01-28 09:25:48:870435" "target: _/selection_tablet"
"2016-01-28 09:25:48:903814" "target: _/selection_tablet"
"2016-01-28 09:25:48:937134" "target: _/selection_tablet"
"2016-01-28 09:25:48:970544" "target: _/selection_tablet"
"2016-01-28 09:25:50:403789" "target: _/selection_tablet"
"2016-01-28 09:25:50:503786" "target: _/selection_tablet"
"2016-01-28 09:25:50:537131" "target: _/selection_tablet"
"2016-01-28 09:25:50:570881" "target: _/selection_tablet"
"2016-01-28 09:25:50:603803" "target: _/selection_tablet"
"2016-01-28 09:25:50:637129" "target: _/selection_tablet"
"2016-01-28 09:25:50:670449" "target: _/selection_tablet"
"2016-01-28 09:25:50:703812" "target: _/selection_tablet"
"2016-01-28 09:25:50:737136" "target: _/selection_tablet"
"2016-01-28 09:25:50:770437" "target: _/selection_tablet"
"2016-01-28 09:25:50:803804" "target: _/selection_tablet"
"2016-01-28 09:25:50:837119" "target: _/selection_tablet"
"2016-01-28 09:25:50:870453" "target: _/selection_tablet"
"2016-01-28 09:25:50:903814" "target: _/selection_tablet"
"2016-01-28 09:25:50:937102" "target: _/selection_tablet"
"2016-01-28 09:25:50:970443" "target: _/selection_tablet"
"2016-01-28 09:25:51:003909" "target: _/selection_tablet"
"2016-01-28 09:25:51:037165" "target: _/selection_tablet"
"2016-01-28 09:25:51:070435" "target: _/selection_tablet"
"2016-01-28 09:25:51:103916" "target: _/selection_tablet"
"2016-01-28 09:25:51:137671" "target: _/selection_tablet"
"2016-01-28 09:25:51:170419" "target: _/selection_tablet"
"2016-01-28 09:25:51:203792" "target: _/selection_tablet"
"2016-01-28 09:25:51:403772" "target: _/selection_tablet"
"2016-01-28 09:25:51:437151" "target: _/selection_tablet"
"2016-01-28 09:25:51:670496" "target: _/selection_tablet"
"2016-01-28 09:25:51:703770" "target: _/selection_tablet"
"2016-01-28 09:25:51:737134" "target: _/selection_tablet"
"2016-01-28 09:25:51:770641" "target: _/tablet/selection_tablet"
"2016-01-28 09:25:51:804456" "target: _/tablet/selection_tablet"
"2016-01-28 09:25:51:837223" "target: _/tablet"
"2016-01-28 09:25:51:870431" "target: _/tablet"
"2016-01-28 09:25:51:903790" "target: _/tablet"
"2016-01-28 09:25:51:937118" "target: _/tablet"
"2016-01-28 09:25:51:970501" "target: _/tablet"
"2016-01-28 09:25:52:003781" "target: _/tablet"
"2016-01-28 09:25:52:037122" "target: _/tablet"
"2016-01-28 09:25:52:071382" "target: _/tablet/selection_tablet"
"2016-01-28 09:25:52:103981" "target: _/tablet/selection_tablet"
"2016-01-28 09:25:52:137153" "target: _/tablet/selection_tablet"
"2016-01-28 09:25:52:170447" "target: _/tablet"
"2016-01-28 09:25:52:203945" "target: _/tablet"
"2016-01-28 09:25:52:237231" "target: _/selection_tablet"
"2016-01-28 09:25:52:270584" "target: _/selection_tablet"
"2016-01-28 09:25:52:304550" "target: _/selection_tablet"
"2016-01-28 09:25:52:337171" "target: _/selection_tablet"
"2016-01-28 09:25:52:370538" "target: _/selection_tablet"
"2016-01-28 09:25:52:404443" "target: _/selection_tablet"
"2016-01-28 09:25:52:437128" "target: _/selection_tablet"
"2016-01-28 09:25:52:470440" "target: _/selection_tablet"
"2016-01-28 09:25:52:503850" "target: _/selection_tablet"
"2016-01-28 09:25:52:537139" "target: _/selection_tablet"
"2016-01-28 09:25:52:570536" "target: _/selection_tablet"
"2016-01-28 09:25:52:603965" "target: _/selection_tablet"
"2016-01-28 09:25:52:637195" "target: _/selection_tablet"
"2016-01-28 09:25:52:670463" "target: _/selection_tablet"
"2016-01-28 09:25:52:703941" "target: _/selection_tablet"
"2016-01-28 09:25:52:737154" "target: _/selection_tablet"
"2016-01-28 09:25:52:770499" "target: _/selection_tablet"
"2016-01-28 09:25:52:803875" "target: _/selection_tablet"
"2016-01-28 09:25:52:837153" "target: _/selection_tablet"
"2016-01-28 09:25:52:870473" "target: _/selection_tablet"
"2016-01-28 09:25:52:903790" "target: _/selection_tablet"
"2016-01-28 09:25:52:937141" "target: _/selection_tablet"
"2016-01-28 09:25:52:970816" "target: _/selection_tablet"
"2016-01-28 09:25:53:003975" "target: _/selection_tablet"
"2016-01-28 09:25:53:037104" "target: _/selection_tablet"
"2016-01-28 09:25:53:070600" "target: _/selection_tablet"
"2016-01-28 09:25:53:103775" "target: _/selection_tablet"
"2016-01-28 09:25:53:137250" "target: _/selection_tablet"
"2016-01-28 09:25:53:170656" "target: _/selection_tablet"
"2016-01-28 09:25:53:203790" "target: _/selection_tablet"
"2016-01-28 09:25:53:237170" "target: _/selection_tablet"
"2016-01-28 09:25:53:271162" "target: _/selection_tablet"
"2016-01-28 09:25:53:303781" "target: _/selection_tablet"
"2016-01-28 09:25:53:337166" "target: _/selection_tablet"
"2016-01-28 09:25:53:370967" "target: _/selection_tablet"
"2016-01-28 09:25:53:403842" "target: _/selection_tablet"
"2016-01-28 09:25:53:437126" "target: _/selection_tablet"
"2016-01-28 09:25:53:470544" "target: _/selection_tablet"
"2016-01-28 09:25:53:503827" "target: _/selection_tablet"
"2016-01-28 09:25:53:537178" "target: _/selection_tablet"
"2016-01-28 09:25:53:570791" "target: _/selection_tablet"
"2016-01-28 09:25:53:604209" "target: _/selection_tablet"
"2016-01-28 09:25:53:637203" "target: _/selection_tablet"
"2016-01-28 09:25:53:670566" "target: _/selection_tablet"
"2016-01-28 09:25:53:703853" "target: _/selection_tablet"
"2016-01-28 09:25:53:737140" "target: _/selection_tablet"
"2016-01-28 09:25:53:770511" "target: _/selection_tablet"
"2016-01-28 09:25:53:803787" "target: _/selection_tablet"
"2016-01-28 09:25:53:837113" "target: _/selection_tablet"
"2016-01-28 09:25:53:870544" "target: _/selection_tablet"
"2016-01-28 09:25:53:903800" "target: _/selection_tablet"
"2016-01-28 09:25:53:937108" "target: _/selection_tablet"
"2016-01-28 09:25:53:970627" "target: _/selection_tablet"
"2016-01-28 09:25:54:003839" "target: _/selection_tablet"
"2016-01-28 09:25:54:037146" "target: _/selection_tablet"
"2016-01-28 09:25:54:070487" "target: _/selection_tablet"
"2016-01-28 09:25:54:103789" "target: _/selection_tablet"
"2016-01-28 09:25:54:137146" "target: _/selection_tablet"
"2016-01-28 09:25:54:170466" "target: _/selection_tablet"
"2016-01-28 09:25:54:203795" "target: _/selection_tablet"
"2016-01-28 09:25:54:237215" "target: _/selection_tablet"
"2016-01-28 09:25:54:270471" "target: _/selection_tablet"
"2016-01-28 09:25:54:303761" "target: _/selection_tablet"
"2016-01-28 09:25:54:337097" "target: _/selection_tablet"
"2016-01-28 09:25:54:370496" "target: _/selection_tablet"
"2016-01-28 09:25:54:403758" "target: _/selection_tablet"
"2016-01-28 09:25:54:437153" "target: _/selection_tablet"
"2016-01-28 09:25:54:470481" "target: _/selection_tablet"
"2016-01-28 09:25:54:503781" "target: _/selection_tablet"
"2016-01-28 09:25:54:537080" "target: _/selection_tablet"
"2016-01-28 09:25:54:570608" "target: _/selection_tablet"
"2016-01-28 09:25:54:603763" "target: _/selection_tablet"
"2016-01-28 09:25:54:637098" "target: _/selection_tablet"
"2016-01-28 09:25:54:670447" "target: _/selection_tablet"
"2016-01-28 09:25:54:703765" "target: _/selection_tablet"
"2016-01-28 09:25:54:737102" "target: _/selection_tablet"
"2016-01-28 09:25:54:770428" "target: _/selection_tablet"
"2016-01-28 09:25:54:837106" "target: _/tablet"
"2016-01-28 09:25:54:870495" "target: _/tablet"
"2016-01-28 09:25:54:903849" "target: _/tablet/selection_tablet"
"2016-01-28 09:25:54:937110" "target: _/tablet/selection_tablet"
"2016-01-28 09:25:55:337101" "target: _/selection_tablet"
"2016-01-28 09:25:55:370643" "target: _/selection_tablet"
"2016-01-28 09:25:55:403817" "target: _/selection_tablet"
"2016-01-28 09:25:55:437088" "target: _/selection_tablet"
"2016-01-28 09:25:55:470470" "target: _/selection_tablet"
"2016-01-28 09:25:55:803838" "target: _/selection_tablet"
"2016-01-28 09:25:55:837092" "target: _/selection_tablet"
"2016-01-28 09:25:56:170478" "target: _/selection_tablet"
"2016-01-28 09:25:56:203827" "target: _/selection_tablet"
"2016-01-28 09:25:56:237095" "target: _/selection_tablet"
"2016-01-28 09:25:56:270458" "target: _/selection_tablet"
"2016-01-28 09:25:56:303771" "target: _/selection_tablet"
"2016-01-28 09:25:56:337109" "target: _/selection_tablet"
"2016-01-28 09:25:56:370485" "target: _/selection_tablet"
"2016-01-28 09:25:56:403788" "target: _/selection_tablet"
"2016-01-28 09:25:56:437087" "target: _/selection_tablet"
"2016-01-28 09:25:56:470487" "target: _/selection_tablet"
"2016-01-28 09:25:56:503780" "target: _/selection_tablet"
"2016-01-28 09:25:56:537096" "target: _/selection_tablet"
"2016-01-28 09:25:56:570462" "target: _/selection_tablet"
"2016-01-28 09:25:56:603814" "target: _/selection_tablet"
"2016-01-28 09:25:56:637097" "target: _/selection_tablet"
"2016-01-28 09:25:56:670433" "target: _/selection_tablet"
"2016-01-28 09:25:56:703803" "target: _/selection_tablet"
"2016-01-28 09:25:56:737093" "target: _/selection_tablet"
"2016-01-28 09:25:56:770450" "target: _/selection_tablet"
"2016-01-28 09:25:56:803812" "target: _/selection_tablet"
"2016-01-28 09:25:56:837183" "target: _/selection_tablet"
"2016-01-28 09:25:56:870437" "target: _/selection_tablet"
"2016-01-28 09:25:56:903793" "target: _/selection_tablet"
"2016-01-28 09:25:56:937098" "target: _/selection_tablet"
"2016-01-28 09:25:56:970434" "target: _/selection_tablet"
"2016-01-28 09:25:57:003783" "target: _/selection_tablet"
"2016-01-28 09:25:57:037089" "target: _/selection_tablet"
"2016-01-28 09:25:57:070443" "target: _/selection_tablet"
"2016-01-28 09:25:57:103807" "target: _/selection_tablet"
"2016-01-28 09:25:57:137103" "target: _/selection_tablet"
"2016-01-28 09:25:57:237107" "target: _/selection_tablet"
"2016-01-28 09:25:57:270488" "target: _/selection_tablet"
"2016-01-28 09:25:58:170455" "target: _/selection_tablet"
"2016-01-28 09:25:58:203807" "target: _/selection_tablet"
"2016-01-28 09:25:58:237105" "target: _/selection_tablet"
"2016-01-28 09:25:58:270610" "target: _/selection_tablet"
"2016-01-28 09:25:58:303786" "target: _/selection_tablet"
"2016-01-28 09:25:59:537099" "target: _/selection_tablet"
"2016-01-28 09:25:59:570475" "target: _/selection_tablet"
"2016-01-28 09:25:59:603777" "target: _/selection_tablet"
"2016-01-28 09:25:59:637148" "target: _/selection_tablet"
"2016-01-28 09:25:59:670457" "target: _/selection_tablet"
"2016-01-28 09:25:59:703759" "target: _/selection_tablet"
"2016-01-28 09:25:59:737099" "target: _/selection_tablet"
"2016-01-28 09:25:59:770438" "target: _/selection_tablet"
"2016-01-28 09:25:59:803773" "target: _/selection_tablet"
"2016-01-28 09:25:59:837099" "target: _/selection_tablet"
"2016-01-28 09:25:59:870431" "target: _/selection_tablet"
"2016-01-28 09:25:59:903808" "target: _/selection_tablet"
"2016-01-28 09:25:59:937104" "target: _/selection_tablet"
"2016-01-28 09:25:59:970476" "target: _/selection_tablet"
"2016-01-28 09:26:00:003802" "target: _/selection_tablet"
"2016-01-28 09:26:00:037087" "target: _/selection_tablet"
"2016-01-28 09:26:00:070473" "target: _/selection_tablet"
"2016-01-28 09:26:00:103800" "target: _/selection_tablet"
"2016-01-28 09:26:00:137093" "target: _/selection_tablet"
"2016-01-28 09:26:00:170440" "target: _/selection_tablet"
"2016-01-28 09:26:00:203782" "target: _/selection_tablet"
"2016-01-28 09:26:00:237107" "target: _/selection_tablet"
"2016-01-28 09:26:00:270445" "target: _/selection_tablet"
"2016-01-28 09:26:00:303818" "target: _/selection_tablet"
"2016-01-28 09:26:00:337121" "target: _/selection_tablet"
"2016-01-28 09:26:00:370428" "target: _/selection_tablet"
"2016-01-28 09:26:00:403780" "target: _/selection_tablet"
"2016-01-28 09:26:00:437099" "target: _/selection_tablet"
"2016-01-28 09:26:00:470486" "target: _/selection_tablet"
"2016-01-28 09:26:00:503774" "target: _/selection_tablet"
"2016-01-28 09:26:00:537178" "target: _/selection_tablet"
"2016-01-28 09:26:00:570453" "target: _/selection_tablet"
"2016-01-28 09:26:00:603770" "target: _/selection_tablet"
