*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-26 09:28:12:828603" "withmeness: 0.5"
"2016-01-26 09:28:13:829797" "withmeness: 0.5"
"2016-01-26 09:28:14:830948" "withmeness: 0.5"
"2016-01-26 09:28:15:831512" "withmeness: 0.5"
"2016-01-26 09:28:16:832380" "withmeness: 0.5"
"2016-01-26 09:28:17:833600" "withmeness: 0.5"
"2016-01-26 09:28:18:835101" "withmeness: 0.5"
"2016-01-26 09:28:19:835829" "withmeness: 0.5"
"2016-01-26 09:28:20:836552" "withmeness: 0.5"
"2016-01-26 09:28:21:837763" "withmeness: 0.5"
"2016-01-26 09:28:22:838704" "withmeness: 0.5"
"2016-01-26 09:28:23:839798" "withmeness: 0.5"
"2016-01-26 09:28:24:841029" "withmeness: 0.5"
"2016-01-26 09:28:25:841289" "withmeness: 0.5"
"2016-01-26 09:28:26:842512" "withmeness: 0.5"
"2016-01-26 09:28:27:843736" "withmeness: 0.5"
"2016-01-26 09:28:28:844650" "withmeness: 0.5"
"2016-01-26 09:28:29:845214" "withmeness: 0.5"
"2016-01-26 09:28:30:845927" "withmeness: 0.5"
"2016-01-26 09:28:31:846769" "withmeness: 0.5"
"2016-01-26 09:28:32:847961" "withmeness: 0.5"
"2016-01-26 09:28:33:849154" "withmeness: 0.5"
"2016-01-26 09:28:34:850354" "withmeness: 0.5"
"2016-01-26 09:28:35:851597" "withmeness: 0.5"
"2016-01-26 09:28:36:852819" "withmeness: 0.5"
"2016-01-26 09:28:37:853819" "withmeness: 0.5"
"2016-01-26 09:28:38:855030" "withmeness: 0.5"
"2016-01-26 09:28:39:856152" "withmeness: 0.5"
"2016-01-26 09:28:40:857334" "withmeness: 0.5"
"2016-01-26 09:28:41:858611" "withmeness: 0.5"
"2016-01-26 09:28:42:859787" "withmeness: 0.45"
"2016-01-26 09:28:43:861109" "withmeness: 0.405"
"2016-01-26 09:28:44:862234" "withmeness: 0.405"
"2016-01-26 09:28:45:863522" "withmeness: 0.405"
"2016-01-26 09:28:46:864793" "withmeness: 0.3645"
"2016-01-26 09:28:47:866021" "withmeness: 0.3645"
"2016-01-26 09:28:48:867257" "withmeness: 0.3645"
"2016-01-26 09:28:49:868494" "withmeness: 0.3645"
"2016-01-26 09:28:50:869733" "withmeness: 0.3645"
"2016-01-26 09:28:51:870976" "withmeness: 0.3645"
"2016-01-26 09:28:52:871812" "withmeness: 0.3645"
"2016-01-26 09:28:53:873158" "withmeness: 0.3645"
"2016-01-26 09:28:54:874300" "withmeness: 0.3645"
"2016-01-26 09:28:55:875549" "withmeness: 0.3645"
"2016-01-26 09:28:56:876787" "withmeness: 0.3645"
"2016-01-26 09:28:57:878125" "withmeness: 0.3645"
"2016-01-26 09:28:58:879320" "withmeness: 0.3645"
"2016-01-26 09:28:59:879860" "withmeness: 0.3645"
"2016-01-26 09:29:00:881200" "withmeness: 0.3645"
"2016-01-26 09:29:01:882399" "withmeness: 0.3645"
"2016-01-26 09:29:02:884176" "withmeness: 0.3645"
"2016-01-26 09:29:03:884319" "withmeness: 0.3645"
"2016-01-26 09:29:04:885387" "withmeness: 0.3645"
"2016-01-26 09:29:05:886583" "withmeness: 0.3645"
"2016-01-26 09:29:06:887483" "withmeness: 0.3645"
"2016-01-26 09:29:07:887855" "withmeness: 0.3645"
"2016-01-26 09:29:08:890419" "withmeness: 0.3645"
"2016-01-26 09:29:09:890188" "withmeness: 0.3645"
"2016-01-26 09:29:10:890574" "withmeness: 0.3645"
"2016-01-26 09:29:11:891793" "withmeness: 0.3645"
"2016-01-26 09:29:12:892931" "withmeness: 0.3645"
"2016-01-26 09:29:13:893479" "withmeness: 0.3645"
"2016-01-26 09:29:14:894710" "withmeness: 0.3645"
"2016-01-26 09:29:15:895905" "withmeness: 0.3645"
"2016-01-26 09:29:16:897227" "withmeness: 0.3645"
"2016-01-26 09:29:17:898532" "withmeness: 0.3645"
"2016-01-26 09:29:18:899715" "withmeness: 0.3645"
"2016-01-26 09:29:19:900360" "withmeness: 0.3645"
"2016-01-26 09:29:20:901555" "withmeness: 0.3645"
"2016-01-26 09:29:21:902738" "withmeness: 0.3645"
"2016-01-26 09:29:22:904137" "withmeness: 0.3645"
"2016-01-26 09:29:23:905369" "withmeness: 0.3645"
"2016-01-26 09:29:24:906619" "withmeness: 0.3645"
"2016-01-26 09:29:25:907868" "withmeness: 0.3645"
"2016-01-26 09:29:26:909093" "withmeness: 0.3645"
"2016-01-26 09:29:27:910093" "withmeness: 0.3645"
"2016-01-26 09:29:28:911128" "withmeness: 0.3645"
"2016-01-26 09:29:29:912250" "withmeness: 0.3645"
"2016-01-26 09:29:30:913241" "withmeness: 0.3645"
"2016-01-26 09:29:31:914482" "withmeness: 0.3645"
"2016-01-26 09:29:32:915719" "withmeness: 0.3645"
"2016-01-26 09:29:33:916984" "withmeness: 0.42805"
"2016-01-26 09:29:34:917379" "withmeness: 0.485245"
"2016-01-26 09:29:35:918482" "withmeness: 0.485245"
"2016-01-26 09:29:36:919419" "withmeness: 0.5367205"
"2016-01-26 09:29:37:921073" "withmeness: 0.58304845"
"2016-01-26 09:29:38:921714" "withmeness: 0.58304845"
"2016-01-26 09:29:39:922695" "withmeness: 0.624743605"
"2016-01-26 09:29:40:923783" "withmeness: 0.6622692445"
"2016-01-26 09:29:41:924025" "withmeness: 0.69604232005"
"2016-01-26 09:29:42:925591" "withmeness: 0.726438088045"
"2016-01-26 09:29:43:926860" "withmeness: 0.726438088045"
"2016-01-26 09:29:44:928018" "withmeness: 0.726438088045"
"2016-01-26 09:29:45:929125" "withmeness: 0.726438088045"
"2016-01-26 09:29:46:929902" "withmeness: 0.726438088045"
"2016-01-26 09:29:47:931088" "withmeness: 0.726438088045"
"2016-01-26 09:29:48:932150" "withmeness: 0.726438088045"
"2016-01-26 09:29:49:933464" "withmeness: 0.726438088045"
"2016-01-26 09:29:50:934540" "withmeness: 0.726438088045"
"2016-01-26 09:29:51:935111" "withmeness: 0.726438088045"
"2016-01-26 09:29:52:947953" "withmeness: 0.726438088045"
"2016-01-26 09:29:53:949081" "withmeness: 0.726438088045"
"2016-01-26 09:29:54:950227" "withmeness: 0.726438088045"
"2016-01-26 09:29:55:951168" "withmeness: 0.653794279241"
"2016-01-26 09:29:56:952347" "withmeness: 0.653794279241"
"2016-01-26 09:29:57:952921" "withmeness: 0.588414851316"
"2016-01-26 09:29:58:954243" "withmeness: 0.529573366185"
"2016-01-26 09:29:59:955467" "withmeness: 0.476616029566"
"2016-01-26 09:30:00:956088" "withmeness: 0.42895442661"
"2016-01-26 09:30:01:957239" "withmeness: 0.386058983949"
"2016-01-26 09:30:02:959034" "withmeness: 0.347453085554"
"2016-01-26 09:30:03:959790" "withmeness: 0.312707776998"
"2016-01-26 09:30:04:961003" "withmeness: 0.281436999299"
"2016-01-26 09:30:05:962253" "withmeness: 0.281436999299"
"2016-01-26 09:30:06:987986" "withmeness: 0.281436999299"
"2016-01-26 09:30:07:963796" "withmeness: 0.281436999299"
"2016-01-26 09:30:08:965065" "withmeness: 0.281436999299"
"2016-01-26 09:30:09:987976" "withmeness: 0.281436999299"
"2016-01-26 09:30:10:988232" "withmeness: 0.281436999299"
"2016-01-26 09:30:11:989256" "withmeness: 0.281436999299"
"2016-01-26 09:30:12:990458" "withmeness: 0.281436999299"
"2016-01-26 09:30:13:991698" "withmeness: 0.253293299369"
"2016-01-26 09:30:14:992157" "withmeness: 0.227963969432"
"2016-01-26 09:30:15:993388" "withmeness: 0.227963969432"
"2016-01-26 09:30:16:994060" "withmeness: 0.205167572489"
"2016-01-26 09:30:17:994855" "withmeness: 0.205167572489"
"2016-01-26 09:30:18:996444" "withmeness: 0.205167572489"
"2016-01-26 09:30:19:997689" "withmeness: 0.205167572489"
"2016-01-26 09:30:20:998984" "withmeness: 0.205167572489"
"2016-01-26 09:30:22:000179" "withmeness: 0.205167572489"
