*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-25 11:12:10:739163" "withmeness: 0.5"
"2016-01-25 11:12:11:739788" "withmeness: 0.5"
"2016-01-25 11:12:12:741072" "withmeness: 0.5"
"2016-01-25 11:12:13:742327" "withmeness: 0.5"
"2016-01-25 11:12:14:743561" "withmeness: 0.5"
"2016-01-25 11:12:15:745234" "withmeness: 0.5"
"2016-01-25 11:12:16:746139" "withmeness: 0.5"
"2016-01-25 11:12:17:747386" "withmeness: 0.5"
"2016-01-25 11:12:18:748427" "withmeness: 0.5"
"2016-01-25 11:12:19:749679" "withmeness: 0.5"
"2016-01-25 11:12:20:750921" "withmeness: 0.5"
"2016-01-25 11:12:21:751916" "withmeness: 0.5"
"2016-01-25 11:12:22:753026" "withmeness: 0.5"
"2016-01-25 11:12:23:754414" "withmeness: 0.5"
"2016-01-25 11:12:24:755791" "withmeness: 0.5"
"2016-01-25 11:12:25:757061" "withmeness: 0.5"
"2016-01-25 11:12:26:757740" "withmeness: 0.5"
"2016-01-25 11:12:27:759002" "withmeness: 0.5"
"2016-01-25 11:12:28:759751" "withmeness: 0.5"
"2016-01-25 11:12:29:760671" "withmeness: 0.5"
"2016-01-25 11:12:30:761099" "withmeness: 0.45"
"2016-01-25 11:12:31:762221" "withmeness: 0.45"
"2016-01-25 11:12:32:763447" "withmeness: 0.45"
"2016-01-25 11:12:33:764687" "withmeness: 0.45"
"2016-01-25 11:12:34:765897" "withmeness: 0.45"
"2016-01-25 11:12:35:767348" "withmeness: 0.45"
"2016-01-25 11:12:36:768519" "withmeness: 0.45"
"2016-01-25 11:12:37:768957" "withmeness: 0.45"
"2016-01-25 11:12:38:770242" "withmeness: 0.45"
"2016-01-25 11:12:39:771486" "withmeness: 0.45"
"2016-01-25 11:12:40:772817" "withmeness: 0.45"
"2016-01-25 11:12:41:774227" "withmeness: 0.45"
"2016-01-25 11:12:42:775106" "withmeness: 0.45"
"2016-01-25 11:12:43:776351" "withmeness: 0.45"
"2016-01-25 11:12:44:777189" "withmeness: 0.45"
"2016-01-25 11:12:45:777676" "withmeness: 0.45"
"2016-01-25 11:12:46:778979" "withmeness: 0.45"
"2016-01-25 11:12:47:780237" "withmeness: 0.45"
"2016-01-25 11:12:48:781531" "withmeness: 0.45"
"2016-01-25 11:12:49:782993" "withmeness: 0.45"
"2016-01-25 11:12:50:783841" "withmeness: 0.45"
"2016-01-25 11:12:51:784993" "withmeness: 0.45"
"2016-01-25 11:12:52:785913" "withmeness: 0.405"
"2016-01-25 11:12:53:787170" "withmeness: 0.405"
"2016-01-25 11:12:54:787867" "withmeness: 0.405"
"2016-01-25 11:12:55:788793" "withmeness: 0.405"
"2016-01-25 11:12:56:790034" "withmeness: 0.3645"
"2016-01-25 11:12:57:791288" "withmeness: 0.32805"
"2016-01-25 11:12:58:791739" "withmeness: 0.295245"
"2016-01-25 11:12:59:792994" "withmeness: 0.2657205"
"2016-01-25 11:13:00:794246" "withmeness: 0.2657205"
"2016-01-25 11:13:01:795454" "withmeness: 0.2657205"
"2016-01-25 11:13:02:796648" "withmeness: 0.2657205"
"2016-01-25 11:13:03:797933" "withmeness: 0.2657205"
"2016-01-25 11:13:04:799122" "withmeness: 0.2657205"
"2016-01-25 11:13:05:800366" "withmeness: 0.2657205"
"2016-01-25 11:13:06:801859" "withmeness: 0.2657205"
"2016-01-25 11:13:07:823877" "withmeness: 0.33914845"
"2016-01-25 11:13:08:825068" "withmeness: 0.405233605"
"2016-01-25 11:13:09:826355" "withmeness: 0.4647102445"
"2016-01-25 11:13:10:827300" "withmeness: 0.51823922005"
"2016-01-25 11:13:11:828246" "withmeness: 0.51823922005"
"2016-01-25 11:13:12:828817" "withmeness: 0.51823922005"
"2016-01-25 11:13:13:829592" "withmeness: 0.51823922005"
"2016-01-25 11:13:14:830891" "withmeness: 0.51823922005"
"2016-01-25 11:13:15:839869" "withmeness: 0.51823922005"
"2016-01-25 11:13:16:848052" "withmeness: 0.51823922005"
"2016-01-25 11:13:17:855913" "withmeness: 0.51823922005"
"2016-01-25 11:13:18:863886" "withmeness: 0.51823922005"
"2016-01-25 11:13:19:884451" "withmeness: 0.51823922005"
"2016-01-25 11:13:20:904073" "withmeness: 0.51823922005"
"2016-01-25 11:13:21:924226" "withmeness: 0.51823922005"
"2016-01-25 11:13:22:943843" "withmeness: 0.51823922005"
"2016-01-25 11:13:23:944708" "withmeness: 0.51823922005"
"2016-01-25 11:13:24:946741" "withmeness: 0.51823922005"
"2016-01-25 11:13:25:946625" "withmeness: 0.51823922005"
"2016-01-25 11:13:26:948131" "withmeness: 0.51823922005"
"2016-01-25 11:13:27:948435" "withmeness: 0.51823922005"
"2016-01-25 11:13:28:949720" "withmeness: 0.466415298045"
"2016-01-25 11:13:29:950948" "withmeness: 0.419773768241"
"2016-01-25 11:13:30:959892" "withmeness: 0.377796391416"
"2016-01-25 11:13:31:967858" "withmeness: 0.377796391416"
"2016-01-25 11:13:32:980210" "withmeness: 0.377796391416"
"2016-01-25 11:13:33:987378" "withmeness: 0.377796391416"
"2016-01-25 11:13:35:004387" "withmeness: 0.377796391416"
"2016-01-25 11:13:36:024832" "withmeness: 0.377796391416"
"2016-01-25 11:13:37:045068" "withmeness: 0.377796391416"
"2016-01-25 11:13:38:063939" "withmeness: 0.377796391416"
"2016-01-25 11:13:39:084327" "withmeness: 0.377796391416"
"2016-01-25 11:13:40:104059" "withmeness: 0.377796391416"
"2016-01-25 11:13:41:124709" "withmeness: 0.377796391416"
"2016-01-25 11:13:42:144030" "withmeness: 0.377796391416"
"2016-01-25 11:13:43:144611" "withmeness: 0.377796391416"
"2016-01-25 11:13:44:148078" "withmeness: 0.377796391416"
"2016-01-25 11:13:45:149548" "withmeness: 0.377796391416"
"2016-01-25 11:13:46:150824" "withmeness: 0.377796391416"
"2016-01-25 11:13:47:151940" "withmeness: 0.377796391416"
"2016-01-25 11:13:48:153114" "withmeness: 0.377796391416"
"2016-01-25 11:13:49:154071" "withmeness: 0.377796391416"
"2016-01-25 11:13:50:155420" "withmeness: 0.377796391416"
"2016-01-25 11:13:51:156187" "withmeness: 0.377796391416"
"2016-01-25 11:13:52:157471" "withmeness: 0.440016752275"
"2016-01-25 11:13:53:158657" "withmeness: 0.396015077047"
"2016-01-25 11:13:54:159080" "withmeness: 0.456413569343"
"2016-01-25 11:13:55:164089" "withmeness: 0.456413569343"
"2016-01-25 11:13:56:184700" "withmeness: 0.456413569343"
"2016-01-25 11:13:57:204238" "withmeness: 0.456413569343"
"2016-01-25 11:13:58:224425" "withmeness: 0.456413569343"
"2016-01-25 11:13:59:225233" "withmeness: 0.456413569343"
"2016-01-25 11:14:00:226001" "withmeness: 0.456413569343"
"2016-01-25 11:14:01:227592" "withmeness: 0.456413569343"
"2016-01-25 11:14:02:229273" "withmeness: 0.456413569343"
"2016-01-25 11:14:03:230429" "withmeness: 0.456413569343"
"2016-01-25 11:14:04:231630" "withmeness: 0.456413569343"
"2016-01-25 11:14:05:232834" "withmeness: 0.456413569343"
"2016-01-25 11:14:06:234036" "withmeness: 0.456413569343"
"2016-01-25 11:14:07:248172" "withmeness: 0.456413569343"
