*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-26 13:37:06:215212" "withmeness: 0.5"
"2016-01-26 13:37:07:216139" "withmeness: 0.5"
"2016-01-26 13:37:08:217328" "withmeness: 0.5"
"2016-01-26 13:37:09:218905" "withmeness: 0.5"
"2016-01-26 13:37:10:219792" "withmeness: 0.5"
"2016-01-26 13:37:11:220986" "withmeness: 0.5"
"2016-01-26 13:37:12:221818" "withmeness: 0.5"
"2016-01-26 13:37:13:223030" "withmeness: 0.5"
"2016-01-26 13:37:14:223292" "withmeness: 0.5"
"2016-01-26 13:37:15:224518" "withmeness: 0.5"
"2016-01-26 13:37:16:225760" "withmeness: 0.5"
"2016-01-26 13:37:17:226028" "withmeness: 0.5"
"2016-01-26 13:37:18:227261" "withmeness: 0.5"
"2016-01-26 13:37:19:228417" "withmeness: 0.5"
"2016-01-26 13:37:20:229634" "withmeness: 0.5"
"2016-01-26 13:37:21:230480" "withmeness: 0.5"
"2016-01-26 13:37:22:231670" "withmeness: 0.5"
"2016-01-26 13:37:23:232593" "withmeness: 0.5"
"2016-01-26 13:37:24:233824" "withmeness: 0.5"
"2016-01-26 13:37:25:234815" "withmeness: 0.5"
"2016-01-26 13:37:26:235995" "withmeness: 0.5"
"2016-01-26 13:37:27:237217" "withmeness: 0.5"
"2016-01-26 13:37:28:238439" "withmeness: 0.5"
"2016-01-26 13:37:29:239271" "withmeness: 0.5"
"2016-01-26 13:37:30:240487" "withmeness: 0.5"
"2016-01-26 13:37:31:241690" "withmeness: 0.5"
"2016-01-26 13:37:32:242845" "withmeness: 0.5"
"2016-01-26 13:37:33:243263" "withmeness: 0.5"
"2016-01-26 13:37:34:244457" "withmeness: 0.5"
"2016-01-26 13:37:35:245653" "withmeness: 0.5"
"2016-01-26 13:37:36:246836" "withmeness: 0.5"
"2016-01-26 13:37:37:248038" "withmeness: 0.5"
"2016-01-26 13:37:38:249174" "withmeness: 0.5"
"2016-01-26 13:37:39:250525" "withmeness: 0.5"
"2016-01-26 13:37:40:250843" "withmeness: 0.5"
"2016-01-26 13:37:41:251690" "withmeness: 0.5"
"2016-01-26 13:37:42:251976" "withmeness: 0.5"
"2016-01-26 13:37:43:253237" "withmeness: 0.5"
"2016-01-26 13:37:44:254407" "withmeness: 0.5"
"2016-01-26 13:37:45:254870" "withmeness: 0.5"
"2016-01-26 13:37:46:256094" "withmeness: 0.5"
"2016-01-26 13:37:47:256800" "withmeness: 0.5"
"2016-01-26 13:37:48:257951" "withmeness: 0.5"
"2016-01-26 13:37:49:259172" "withmeness: 0.5"
"2016-01-26 13:37:50:260414" "withmeness: 0.5"
"2016-01-26 13:37:51:261838" "withmeness: 0.5"
"2016-01-26 13:37:52:262617" "withmeness: 0.5"
"2016-01-26 13:37:53:263868" "withmeness: 0.5"
"2016-01-26 13:37:54:265095" "withmeness: 0.5"
"2016-01-26 13:37:55:266338" "withmeness: 0.5"
"2016-01-26 13:37:56:267542" "withmeness: 0.5"
"2016-01-26 13:37:57:268807" "withmeness: 0.5"
"2016-01-26 13:37:58:270027" "withmeness: 0.5"
"2016-01-26 13:37:59:270229" "withmeness: 0.5"
"2016-01-26 13:38:00:271282" "withmeness: 0.5"
"2016-01-26 13:38:01:272574" "withmeness: 0.5"
"2016-01-26 13:38:02:273728" "withmeness: 0.5"
"2016-01-26 13:38:03:274937" "withmeness: 0.5"
"2016-01-26 13:38:04:276256" "withmeness: 0.5"
"2016-01-26 13:38:05:277214" "withmeness: 0.5"
"2016-01-26 13:38:06:278405" "withmeness: 0.5"
"2016-01-26 13:38:07:279586" "withmeness: 0.5"
"2016-01-26 13:38:08:280175" "withmeness: 0.5"
"2016-01-26 13:38:09:281714" "withmeness: 0.5"
"2016-01-26 13:38:10:282876" "withmeness: 0.5"
"2016-01-26 13:38:11:283076" "withmeness: 0.5"
"2016-01-26 13:38:12:284689" "withmeness: 0.5"
"2016-01-26 13:38:13:284791" "withmeness: 0.5"
"2016-01-26 13:38:14:285203" "withmeness: 0.5"
"2016-01-26 13:38:15:285993" "withmeness: 0.5"
"2016-01-26 13:38:16:287253" "withmeness: 0.5"
"2016-01-26 13:38:17:288445" "withmeness: 0.5"
"2016-01-26 13:38:18:289748" "withmeness: 0.5"
"2016-01-26 13:38:19:290982" "withmeness: 0.5"
"2016-01-26 13:38:20:291297" "withmeness: 0.5"
"2016-01-26 13:38:21:292555" "withmeness: 0.5"
"2016-01-26 13:38:22:293789" "withmeness: 0.5"
"2016-01-26 13:38:23:295046" "withmeness: 0.5"
"2016-01-26 13:38:24:297063" "withmeness: 0.5"
"2016-01-26 13:38:25:297983" "withmeness: 0.5"
"2016-01-26 13:38:26:298776" "withmeness: 0.5"
"2016-01-26 13:38:27:299523" "withmeness: 0.5"
"2016-01-26 13:38:28:300789" "withmeness: 0.5"
"2016-01-26 13:38:29:301300" "withmeness: 0.5"
"2016-01-26 13:38:30:302038" "withmeness: 0.5"
"2016-01-26 13:38:31:302545" "withmeness: 0.5"
"2016-01-26 13:38:32:303384" "withmeness: 0.5"
"2016-01-26 13:38:33:304674" "withmeness: 0.5"
"2016-01-26 13:38:34:305889" "withmeness: 0.5"
"2016-01-26 13:38:35:307096" "withmeness: 0.5"
"2016-01-26 13:38:36:308384" "withmeness: 0.5"
"2016-01-26 13:38:37:309567" "withmeness: 0.5"
"2016-01-26 13:38:38:310808" "withmeness: 0.5"
