*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-25 10:26:23:984271" "target: _/selection_tablet"
"2016-01-25 10:26:24:017583" "target: _/selection_tablet"
"2016-01-25 10:26:24:050952" "target: _/selection_tablet"
"2016-01-25 10:26:24:084269" "target: _/selection_tablet"
"2016-01-25 10:26:24:117604" "target: _/selection_tablet"
"2016-01-25 10:26:24:151144" "target: _/selection_tablet"
"2016-01-25 10:26:24:184273" "target: _/selection_tablet"
"2016-01-25 10:26:24:217613" "target: _/selection_tablet"
"2016-01-25 10:26:24:250953" "target: _/selection_tablet"
"2016-01-25 10:26:24:284274" "target: _/selection_tablet"
"2016-01-25 10:26:24:317584" "target: _/selection_tablet"
"2016-01-25 10:26:24:351070" "target: _/selection_tablet"
"2016-01-25 10:26:24:384275" "target: _/selection_tablet"
"2016-01-25 10:26:24:417675" "target: _/selection_tablet"
"2016-01-25 10:26:24:450959" "target: _/selection_tablet"
"2016-01-25 10:26:24:484275" "target: _/selection_tablet"
"2016-01-25 10:26:24:517593" "target: _/selection_tablet"
"2016-01-25 10:26:24:551084" "target: _/selection_tablet"
"2016-01-25 10:26:31:217584" "target: _/tablet"
"2016-01-25 10:26:31:251080" "target: _/tablet"
"2016-01-25 10:26:31:317585" "target: _/tablet"
"2016-01-25 10:26:31:351066" "target: _/tablet"
"2016-01-25 10:26:31:417580" "target: _/tablet"
"2016-01-25 10:26:31:451078" "target: _/tablet"
"2016-01-25 10:26:31:484244" "target: _/tablet"
"2016-01-25 10:26:31:517591" "target: _/tablet"
"2016-01-25 10:26:31:551076" "target: _/tablet"
"2016-01-25 10:26:31:584285" "target: _/tablet"
"2016-01-25 10:26:31:617591" "target: _/tablet"
"2016-01-25 10:26:31:650957" "target: _/tablet"
"2016-01-25 10:26:31:684292" "target: _/tablet"
"2016-01-25 10:26:31:717622" "target: _/tablet"
"2016-01-25 10:26:31:751086" "target: _/tablet"
"2016-01-25 10:26:31:784271" "target: _/tablet"
"2016-01-25 10:26:31:817586" "target: _/tablet"
"2016-01-25 10:26:31:850942" "target: _/tablet"
"2016-01-25 10:26:31:884267" "target: _/tablet"
"2016-01-25 10:26:31:917588" "target: _/tablet"
"2016-01-25 10:26:31:951085" "target: _/tablet"
"2016-01-25 10:26:31:984268" "target: _/tablet"
"2016-01-25 10:26:32:017552" "target: _/tablet"
"2016-01-25 10:26:32:050952" "target: _/tablet"
"2016-01-25 10:26:32:084267" "target: _/tablet"
"2016-01-25 10:26:32:117579" "target: _/tablet"
"2016-01-25 10:26:32:151074" "target: _/tablet"
"2016-01-25 10:26:32:184266" "target: _/tablet"
"2016-01-25 10:26:32:217620" "target: _/tablet"
"2016-01-25 10:26:32:250957" "target: _/tablet"
"2016-01-25 10:26:32:284265" "target: _/tablet"
"2016-01-25 10:26:32:317589" "target: _/tablet"
"2016-01-25 10:26:32:351083" "target: _/tablet"
"2016-01-25 10:26:32:384266" "target: _/tablet"
"2016-01-25 10:26:32:417580" "target: _/tablet"
"2016-01-25 10:26:32:451075" "target: _/tablet"
"2016-01-25 10:26:32:484262" "target: _/tablet"
"2016-01-25 10:26:32:517589" "target: _/tablet"
"2016-01-25 10:26:32:551059" "target: _/tablet"
"2016-01-25 10:26:32:584254" "target: _/tablet"
"2016-01-25 10:26:32:617590" "target: _/tablet"
"2016-01-25 10:26:32:650947" "target: _/tablet"
"2016-01-25 10:26:32:684258" "target: _/tablet"
"2016-01-25 10:26:32:717601" "target: _/tablet"
"2016-01-25 10:26:32:751087" "target: _/tablet"
"2016-01-25 10:26:32:784257" "target: _/tablet"
"2016-01-25 10:26:32:817587" "target: _/tablet"
"2016-01-25 10:26:32:850953" "target: _/tablet"
"2016-01-25 10:26:32:884273" "target: _/tablet"
"2016-01-25 10:26:32:917597" "target: _/tablet"
"2016-01-25 10:26:32:951072" "target: _/tablet"
"2016-01-25 10:26:32:984266" "target: _/tablet"
"2016-01-25 10:26:33:017595" "target: _/tablet"
"2016-01-25 10:26:33:051071" "target: _/tablet"
"2016-01-25 10:26:33:084231" "target: _/tablet"
"2016-01-25 10:26:33:117580" "target: _/tablet"
"2016-01-25 10:26:33:151066" "target: _/tablet"
"2016-01-25 10:26:33:184246" "target: _/tablet"
"2016-01-25 10:26:33:217585" "target: _/tablet"
"2016-01-25 10:26:33:250950" "target: _/tablet"
"2016-01-25 10:26:33:284268" "target: _/tablet"
"2016-01-25 10:26:33:317585" "target: _/tablet"
"2016-01-25 10:26:33:351064" "target: _/tablet"
"2016-01-25 10:26:33:384267" "target: _/tablet"
"2016-01-25 10:26:33:417600" "target: _/tablet"
"2016-01-25 10:26:33:450953" "target: _/tablet"
"2016-01-25 10:26:33:484268" "target: _/tablet"
"2016-01-25 10:26:33:517590" "target: _/tablet"
"2016-01-25 10:26:33:551076" "target: _/tablet"
"2016-01-25 10:26:33:584263" "target: _/tablet"
"2016-01-25 10:26:33:617585" "target: _/tablet"
"2016-01-25 10:26:33:651063" "target: _/tablet"
"2016-01-25 10:26:33:684262" "target: _/tablet"
"2016-01-25 10:26:33:717587" "target: _/tablet"
"2016-01-25 10:26:33:751068" "target: _/tablet"
"2016-01-25 10:26:33:784261" "target: _/tablet"
"2016-01-25 10:26:33:817581" "target: _/tablet"
"2016-01-25 10:26:33:850952" "target: _/tablet"
"2016-01-25 10:26:33:884262" "target: _/tablet"
"2016-01-25 10:26:33:917647" "target: _/tablet"
"2016-01-25 10:26:33:951074" "target: _/tablet"
"2016-01-25 10:26:33:984267" "target: _/tablet"
"2016-01-25 10:26:34:017581" "target: _/tablet"
"2016-01-25 10:26:34:051073" "target: _/tablet"
"2016-01-25 10:26:34:084258" "target: _/tablet"
"2016-01-25 10:26:34:117584" "target: _/tablet"
"2016-01-25 10:26:34:317579" "target: _/tablet"
"2016-01-25 10:26:34:351065" "target: _/tablet"
"2016-01-25 10:26:34:384247" "target: _/tablet"
"2016-01-25 10:26:34:417579" "target: _/tablet"
"2016-01-25 10:26:34:451094" "target: _/tablet"
"2016-01-25 10:26:34:484246" "target: _/tablet"
"2016-01-25 10:26:34:517581" "target: _/tablet"
"2016-01-25 10:26:34:551065" "target: _/tablet"
"2016-01-25 10:26:34:584262" "target: _/tablet"
"2016-01-25 10:26:34:617579" "target: _/tablet"
"2016-01-25 10:26:34:651111" "target: _/tablet"
"2016-01-25 10:26:34:684245" "target: _/tablet"
"2016-01-25 10:26:34:717566" "target: _/tablet"
"2016-01-25 10:26:34:751104" "target: _/tablet"
"2016-01-25 10:26:34:784238" "target: _/tablet"
"2016-01-25 10:26:34:817575" "target: _/tablet"
"2016-01-25 10:26:35:017559" "target: _/tablet"
"2016-01-25 10:26:35:051102" "target: _/tablet"
"2016-01-25 10:26:35:084258" "target: _/tablet"
"2016-01-25 10:26:35:117564" "target: _/tablet"
"2016-01-25 10:26:35:151051" "target: _/tablet"
"2016-01-25 10:26:35:184286" "target: _/tablet"
"2016-01-25 10:26:35:217592" "target: _/tablet"
"2016-01-25 10:26:35:251110" "target: _/tablet"
"2016-01-25 10:26:35:284284" "target: _/tablet"
"2016-01-25 10:26:35:317593" "target: _/tablet"
"2016-01-25 10:26:35:350954" "target: _/tablet"
"2016-01-25 10:26:35:384275" "target: _/tablet"
"2016-01-25 10:26:35:417690" "target: _/tablet"
"2016-01-25 10:26:35:451069" "target: _/tablet"
"2016-01-25 10:26:35:484257" "target: _/tablet"
"2016-01-25 10:26:35:517588" "target: _/tablet"
"2016-01-25 10:26:35:551083" "target: _/tablet"
"2016-01-25 10:26:37:884267" "target: _/tablet"
"2016-01-25 10:26:37:917562" "target: _/tablet"
"2016-01-25 10:26:37:951113" "target: _/tablet"
"2016-01-25 10:26:37:984268" "target: _/tablet"
"2016-01-25 10:26:38:017575" "target: _/tablet"
"2016-01-25 10:26:38:051081" "target: _/tablet"
"2016-01-25 10:26:38:084245" "target: _/tablet"
"2016-01-25 10:26:38:117579" "target: _/tablet"
"2016-01-25 10:26:38:151079" "target: _/tablet"
"2016-01-25 10:26:38:184248" "target: _/tablet"
"2016-01-25 10:26:38:217579" "target: _/tablet"
"2016-01-25 10:26:38:250953" "target: _/tablet"
"2016-01-25 10:26:38:284230" "target: _/tablet"
"2016-01-25 10:26:38:317570" "target: _/tablet"
"2016-01-25 10:26:38:350953" "target: _/tablet"
"2016-01-25 10:26:38:384270" "target: _/tablet"
"2016-01-25 10:26:38:417575" "target: _/tablet"
"2016-01-25 10:26:38:451076" "target: _/tablet"
"2016-01-25 10:26:38:484264" "target: _/tablet"
"2016-01-25 10:26:38:517573" "target: _/tablet"
"2016-01-25 10:26:38:551125" "target: _/tablet"
"2016-01-25 10:26:38:584258" "target: _/tablet"
"2016-01-25 10:26:38:717608" "target: _/tablet"
"2016-01-25 10:26:38:750955" "target: _/tablet"
"2016-01-25 10:26:38:784300" "target: _/tablet"
"2016-01-25 10:26:38:817666" "target: _/tablet"
"2016-01-25 10:26:38:851094" "target: _/tablet"
"2016-01-25 10:26:38:884285" "target: _/tablet"
"2016-01-25 10:26:38:917602" "target: _/tablet"
"2016-01-25 10:26:38:950954" "target: _/tablet"
"2016-01-25 10:26:38:984262" "target: _/tablet"
"2016-01-25 10:26:39:017580" "target: _/tablet"
"2016-01-25 10:26:39:050953" "target: _/tablet"
"2016-01-25 10:26:39:084275" "target: _/tablet"
"2016-01-25 10:26:39:117555" "target: _/tablet"
"2016-01-25 10:26:39:151057" "target: _/tablet"
"2016-01-25 10:26:39:184266" "target: _/tablet"
"2016-01-25 10:26:39:217577" "target: _/tablet"
"2016-01-25 10:26:39:250940" "target: _/tablet"
"2016-01-25 10:26:39:284268" "target: _/tablet"
"2016-01-25 10:26:39:317573" "target: _/tablet"
"2016-01-25 10:26:39:351090" "target: _/tablet"
"2016-01-25 10:26:39:384252" "target: _/tablet"
"2016-01-25 10:26:39:417592" "target: _/tablet"
"2016-01-25 10:26:39:450951" "target: _/tablet"
"2016-01-25 10:26:39:484281" "target: _/tablet"
"2016-01-25 10:26:39:517605" "target: _/tablet"
"2016-01-25 10:26:39:550958" "target: _/tablet"
"2016-01-25 10:26:39:584275" "target: _/tablet"
"2016-01-25 10:26:39:617607" "target: _/tablet"
"2016-01-25 10:26:39:650944" "target: _/tablet"
"2016-01-25 10:26:39:684290" "target: _/tablet"
"2016-01-25 10:26:39:717608" "target: _/tablet"
"2016-01-25 10:26:39:750956" "target: _/tablet"
"2016-01-25 10:26:39:784300" "target: _/tablet"
"2016-01-25 10:26:39:817598" "target: _/tablet"
"2016-01-25 10:26:39:851086" "target: _/tablet"
"2016-01-25 10:26:39:884279" "target: _/tablet"
"2016-01-25 10:26:39:917603" "target: _/tablet"
"2016-01-25 10:26:39:950944" "target: _/tablet"
"2016-01-25 10:26:39:984292" "target: _/tablet"
"2016-01-25 10:26:40:017595" "target: _/tablet"
"2016-01-25 10:26:40:051107" "target: _/tablet"
"2016-01-25 10:26:40:084289" "target: _/tablet"
"2016-01-25 10:26:40:117590" "target: _/tablet"
"2016-01-25 10:26:40:150949" "target: _/tablet"
"2016-01-25 10:26:40:184279" "target: _/tablet"
"2016-01-25 10:26:40:217596" "target: _/tablet"
"2016-01-25 10:26:40:251092" "target: _/tablet"
"2016-01-25 10:26:40:284282" "target: _/tablet"
"2016-01-25 10:26:40:317630" "target: _/tablet"
"2016-01-25 10:26:40:350941" "target: _/tablet"
"2016-01-25 10:26:40:384288" "target: _/tablet"
"2016-01-25 10:26:40:417563" "target: _/tablet"
"2016-01-25 10:26:40:451096" "target: _/tablet"
"2016-01-25 10:26:40:484289" "target: _/tablet"
"2016-01-25 10:26:40:517604" "target: _/tablet"
"2016-01-25 10:26:40:550944" "target: _/tablet"
"2016-01-25 10:26:40:584314" "target: _/tablet"
"2016-01-25 10:26:40:617592" "target: _/tablet"
"2016-01-25 10:26:40:651081" "target: _/tablet"
"2016-01-25 10:26:40:684286" "target: _/tablet"
"2016-01-25 10:26:40:717598" "target: _/tablet"
"2016-01-25 10:26:40:750938" "target: _/tablet"
"2016-01-25 10:26:40:784285" "target: _/tablet"
"2016-01-25 10:26:40:817596" "target: _/tablet"
"2016-01-25 10:26:40:851083" "target: _/tablet"
"2016-01-25 10:26:40:884288" "target: _/tablet"
"2016-01-25 10:26:40:917594" "target: _/tablet"
"2016-01-25 10:26:40:950946" "target: _/tablet"
"2016-01-25 10:26:40:984287" "target: _/tablet"
"2016-01-25 10:26:41:017592" "target: _/tablet"
"2016-01-25 10:26:41:051090" "target: _/tablet"
"2016-01-25 10:26:41:084285" "target: _/tablet"
"2016-01-25 10:26:41:117601" "target: _/tablet"
"2016-01-25 10:26:41:150941" "target: _/tablet"
"2016-01-25 10:26:41:184294" "target: _/tablet"
"2016-01-25 10:26:41:217596" "target: _/tablet"
"2016-01-25 10:26:41:251092" "target: _/tablet"
"2016-01-25 10:26:41:284276" "target: _/tablet"
"2016-01-25 10:26:41:317607" "target: _/tablet"
"2016-01-25 10:26:41:351139" "target: _/tablet"
"2016-01-25 10:26:41:384262" "target: _/tablet"
"2016-01-25 10:26:41:417555" "target: _/tablet"
"2016-01-25 10:26:41:451141" "target: _/tablet"
"2016-01-25 10:26:41:484267" "target: _/tablet"
"2016-01-25 10:26:41:517560" "target: _/tablet"
"2016-01-25 10:26:41:551093" "target: _/tablet"
"2016-01-25 10:26:41:584287" "target: _/tablet"
"2016-01-25 10:26:41:617551" "target: _/tablet"
"2016-01-25 10:26:41:650945" "target: _/tablet"
"2016-01-25 10:26:41:684282" "target: _/tablet"
"2016-01-25 10:26:41:717575" "target: _/tablet"
"2016-01-25 10:26:41:750948" "target: _/tablet"
"2016-01-25 10:26:41:784287" "target: _/tablet"
"2016-01-25 10:26:41:817638" "target: _/tablet"
"2016-01-25 10:29:27:917555" "target: _/tablet"
"2016-01-25 10:29:27:950987" "target: _/tablet"
"2016-01-25 10:29:27:984210" "target: _/tablet"
"2016-01-25 10:29:28:017543" "target: _/tablet"
"2016-01-25 10:29:28:050921" "target: _/tablet"
"2016-01-25 10:29:28:084232" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:117553" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:150907" "target: _/tablet"
"2016-01-25 10:29:28:184260" "target: _/tablet"
"2016-01-25 10:29:28:217554" "target: _/tablet"
"2016-01-25 10:29:28:251117" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:284228" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:317543" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:350912" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:384214" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:417556" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:450928" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:484217" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:517550" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:550908" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:584211" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:617544" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:650909" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:684235" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:717550" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:751013" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:784210" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:817541" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:850892" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:884227" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:917555" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:28:951319" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:29:017533" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:29:050969" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:29:084241" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:29:117546" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:29:150947" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:29:184210" "target: _/tablet/selection_tablet"
"2016-01-25 10:29:29:217552" "target: _/tablet"
"2016-01-25 10:29:29:250955" "target: _/tablet"
"2016-01-25 10:29:29:284225" "target: _/tablet"
"2016-01-25 10:29:29:317559" "target: _/tablet"
"2016-01-25 10:29:29:350960" "target: _/tablet"
"2016-01-25 10:29:29:384237" "target: _/tablet"
"2016-01-25 10:29:29:417572" "target: _/tablet"
"2016-01-25 10:29:29:450940" "target: _/tablet"
"2016-01-25 10:29:29:484251" "target: _/tablet"
"2016-01-25 10:29:29:517554" "target: _/tablet"
"2016-01-25 10:29:30:284255" "target: _/tablet"
"2016-01-25 10:29:30:317561" "target: _/tablet"
"2016-01-25 10:29:32:450914" "target: _/tablet"
"2016-01-25 10:29:32:484238" "target: _/tablet"
"2016-01-25 10:29:32:517586" "target: _/tablet"
"2016-01-25 10:29:32:551389" "target: _/tablet"
"2016-01-25 10:29:32:584226" "target: _/tablet"
"2016-01-25 10:29:32:617553" "target: _/tablet"
"2016-01-25 10:29:32:651149" "target: _/tablet"
"2016-01-25 10:29:32:684969" "target: _/tablet"
"2016-01-25 10:29:32:717710" "target: _/tablet"
"2016-01-25 10:29:32:751708" "target: _/tablet"
"2016-01-25 10:29:32:784220" "target: _/tablet"
"2016-01-25 10:29:32:817673" "target: _/tablet"
"2016-01-25 10:29:32:850965" "target: _/tablet"
"2016-01-25 10:29:32:884362" "target: _/tablet"
"2016-01-25 10:29:32:917735" "target: _/tablet"
"2016-01-25 10:29:32:950955" "target: _/tablet"
"2016-01-25 10:29:32:984228" "target: _/tablet"
"2016-01-25 10:29:33:017724" "target: _/tablet"
"2016-01-25 10:29:33:050943" "target: _/tablet"
"2016-01-25 10:29:33:084256" "target: _/tablet"
"2016-01-25 10:29:33:117724" "target: _/tablet"
"2016-01-25 10:29:33:150984" "target: _/tablet"
"2016-01-25 10:29:33:184231" "target: _/tablet"
"2016-01-25 10:29:33:217695" "target: _/tablet"
"2016-01-25 10:29:33:251018" "target: _/tablet"
"2016-01-25 10:29:33:284386" "target: _/tablet"
"2016-01-25 10:29:33:317690" "target: _/tablet"
"2016-01-25 10:29:33:350955" "target: _/tablet"
"2016-01-25 10:29:33:384408" "target: _/tablet"
"2016-01-25 10:29:33:417771" "target: _/tablet"
"2016-01-25 10:29:33:450990" "target: _/tablet"
"2016-01-25 10:29:33:484275" "target: _/tablet"
"2016-01-25 10:29:33:517663" "target: _/tablet"
"2016-01-25 10:29:33:550994" "target: _/tablet"
"2016-01-25 10:29:33:584238" "target: _/tablet"
"2016-01-25 10:29:33:617676" "target: _/tablet"
"2016-01-25 10:29:33:650963" "target: _/tablet"
"2016-01-25 10:29:33:684270" "target: _/tablet"
"2016-01-25 10:29:33:717741" "target: _/tablet"
"2016-01-25 10:29:33:750921" "target: _/tablet"
"2016-01-25 10:29:33:784257" "target: _/tablet"
"2016-01-25 10:29:33:817679" "target: _/tablet"
"2016-01-25 10:29:33:850989" "target: _/tablet"
"2016-01-25 10:29:35:350961" "target: _/tablet"
"2016-01-25 10:29:35:384291" "target: _/tablet"
"2016-01-25 10:29:35:417620" "target: _/tablet"
"2016-01-25 10:29:35:450961" "target: _/tablet"
"2016-01-25 10:29:35:484248" "target: _/tablet"
"2016-01-25 10:29:35:517620" "target: _/tablet"
"2016-01-25 10:29:35:550947" "target: _/tablet"
"2016-01-25 10:29:35:584219" "target: _/tablet"
"2016-01-25 10:29:35:617562" "target: _/tablet"
"2016-01-25 10:29:35:650955" "target: _/tablet"
"2016-01-25 10:29:35:684217" "target: _/tablet"
"2016-01-25 10:29:35:717599" "target: _/tablet"
"2016-01-25 10:29:35:750986" "target: _/tablet"
"2016-01-25 10:29:35:784290" "target: _/tablet"
"2016-01-25 10:29:35:817617" "target: _/tablet"
"2016-01-25 10:29:35:851233" "target: _/tablet"
"2016-01-25 10:29:35:884260" "target: _/tablet"
"2016-01-25 10:29:35:917562" "target: _/tablet"
"2016-01-25 10:29:35:951265" "target: _/tablet"
"2016-01-25 10:29:35:984308" "target: _/tablet"
"2016-01-25 10:29:36:017570" "target: _/tablet"
"2016-01-25 10:29:36:051528" "target: _/tablet"
"2016-01-25 10:29:36:084282" "target: _/tablet"
"2016-01-25 10:29:36:117544" "target: _/tablet"
"2016-01-25 10:29:36:151310" "target: _/tablet"
"2016-01-25 10:29:36:184263" "target: _/tablet"
"2016-01-25 10:29:36:217622" "target: _/tablet"
"2016-01-25 10:29:36:251054" "target: _/tablet"
"2016-01-25 10:29:36:284274" "target: _/tablet"
"2016-01-25 10:29:36:317652" "target: _/tablet"
"2016-01-25 10:29:36:351182" "target: _/tablet"
"2016-01-25 10:29:36:384318" "target: _/tablet"
"2016-01-25 10:29:36:417641" "target: _/tablet"
"2016-01-25 10:29:36:451132" "target: _/tablet"
"2016-01-25 10:29:36:484395" "target: _/tablet"
"2016-01-25 10:29:36:517639" "target: _/tablet"
"2016-01-25 10:29:36:551407" "target: _/tablet"
"2016-01-25 10:29:36:584443" "target: _/tablet"
"2016-01-25 10:29:36:617636" "target: _/tablet"
"2016-01-25 10:29:36:651262" "target: _/tablet"
"2016-01-25 10:29:36:684256" "target: _/tablet"
"2016-01-25 10:29:36:717623" "target: _/tablet"
"2016-01-25 10:29:36:751346" "target: _/tablet"
"2016-01-25 10:29:36:784385" "target: _/tablet"
"2016-01-25 10:29:36:817628" "target: _/tablet"
"2016-01-25 10:29:36:850990" "target: _/tablet"
"2016-01-25 10:29:36:884199" "target: _/tablet"
"2016-01-25 10:29:36:917552" "target: _/tablet"
"2016-01-25 10:29:36:951229" "target: _/tablet"
"2016-01-25 10:29:36:984454" "target: _/tablet"
"2016-01-25 10:29:37:017573" "target: _/tablet"
"2016-01-25 10:29:37:051341" "target: _/tablet"
"2016-01-25 10:29:37:084238" "target: _/tablet"
"2016-01-25 10:29:37:117547" "target: _/tablet"
"2016-01-25 10:29:37:151366" "target: _/tablet"
"2016-01-25 10:29:37:184211" "target: _/tablet"
"2016-01-25 10:29:37:217546" "target: _/tablet"
"2016-01-25 10:29:37:250980" "target: _/tablet"
"2016-01-25 10:29:37:284258" "target: _/tablet"
"2016-01-25 10:29:37:317561" "target: _/tablet"
"2016-01-25 10:29:37:351233" "target: _/tablet"
"2016-01-25 10:29:37:384340" "target: _/tablet"
"2016-01-25 10:29:37:417631" "target: _/tablet"
"2016-01-25 10:29:37:451044" "target: _/tablet"
"2016-01-25 10:29:37:484262" "target: _/tablet"
"2016-01-25 10:29:37:517646" "target: _/tablet"
"2016-01-25 10:29:37:551091" "target: _/tablet"
"2016-01-25 10:29:37:584236" "target: _/tablet"
"2016-01-25 10:29:37:617576" "target: _/tablet"
"2016-01-25 10:29:37:651065" "target: _/tablet"
"2016-01-25 10:29:37:684278" "target: _/tablet"
"2016-01-25 10:29:37:717606" "target: _/tablet"
"2016-01-25 10:29:37:751225" "target: _/tablet"
"2016-01-25 10:29:37:784257" "target: _/tablet"
"2016-01-25 10:29:37:817610" "target: _/tablet"
"2016-01-25 10:29:37:851334" "target: _/tablet"
"2016-01-25 10:29:37:884276" "target: _/tablet"
"2016-01-25 10:29:37:917567" "target: _/tablet"
"2016-01-25 10:29:37:951265" "target: _/tablet"
"2016-01-25 10:29:37:984263" "target: _/tablet"
"2016-01-25 10:29:38:017631" "target: _/tablet"
"2016-01-25 10:29:38:050987" "target: _/tablet"
"2016-01-25 10:29:38:084264" "target: _/tablet"
"2016-01-25 10:29:38:117596" "target: _/tablet"
"2016-01-25 10:29:38:351216" "target: _/tablet"
"2016-01-25 10:29:38:384258" "target: _/tablet"
"2016-01-25 10:29:38:417568" "target: _/tablet"
"2016-01-25 10:29:38:517582" "target: _/tablet"
"2016-01-25 10:29:38:550934" "target: _/tablet"
"2016-01-25 10:29:38:584232" "target: _/tablet"
"2016-01-25 10:29:38:617582" "target: _/tablet"
"2016-01-25 10:29:38:650939" "target: _/tablet"
"2016-01-25 10:29:38:750963" "target: _/tablet"
"2016-01-25 10:29:38:850924" "target: _/tablet"
"2016-01-25 10:29:38:884272" "target: _/tablet"
"2016-01-25 10:29:38:917550" "target: _/tablet"
"2016-01-25 10:29:39:017615" "target: _/tablet"
"2016-01-25 10:29:39:051099" "target: _/tablet"
"2016-01-25 10:29:40:917564" "target: _/tablet"
"2016-01-25 10:29:40:950944" "target: _/tablet"
"2016-01-25 10:29:41:284246" "target: _/tablet"
"2016-01-25 10:29:41:317620" "target: _/tablet"
"2016-01-25 10:29:41:517605" "target: _/tablet"
"2016-01-25 10:29:41:550876" "target: _/tablet"
"2016-01-25 10:29:41:684230" "target: _/tablet"
"2016-01-25 10:29:41:717664" "target: _/tablet"
"2016-01-25 10:29:41:750958" "target: _/tablet"
"2016-01-25 10:29:41:784232" "target: _/tablet"
"2016-01-25 10:29:41:817579" "target: _/tablet"
"2016-01-25 10:29:42:017610" "target: _/tablet"
"2016-01-25 10:29:42:117557" "target: _/tablet"
"2016-01-25 10:29:42:217566" "target: _/tablet"
"2016-01-25 10:29:42:250967" "target: _/tablet"
