*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-25 14:29:24:037140" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:070475" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:103795" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:137097" "target: _/selection_tablet"
"2016-01-25 14:29:24:170492" "target: _/selection_tablet"
"2016-01-25 14:29:24:203796" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:237150" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:270462" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:303822" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:337156" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:370743" "target: _/selection_tablet"
"2016-01-25 14:29:24:403773" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:437136" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:470583" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:503806" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:537127" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:570480" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:603773" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:637118" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:24:670464" "target: _/selection_tablet"
"2016-01-25 14:29:24:703873" "target: _/selection_tablet"
"2016-01-25 14:29:24:737201" "target: _/selection_tablet"
"2016-01-25 14:29:24:770508" "target: _/selection_tablet"
"2016-01-25 14:29:24:803786" "target: _/selection_tablet"
"2016-01-25 14:29:33:770473" "target: _/selection_tablet"
"2016-01-25 14:29:33:803864" "target: _/selection_tablet"
"2016-01-25 14:29:33:837109" "target: _/selection_tablet"
"2016-01-25 14:29:33:870506" "target: _/selection_tablet"
"2016-01-25 14:29:33:903806" "target: _/selection_tablet"
"2016-01-25 14:29:33:937107" "target: _/selection_tablet"
"2016-01-25 14:29:33:970456" "target: _/selection_tablet"
"2016-01-25 14:29:34:003780" "target: _/selection_tablet"
"2016-01-25 14:29:34:037105" "target: _/selection_tablet"
"2016-01-25 14:29:34:070475" "target: _/selection_tablet"
"2016-01-25 14:29:34:103778" "target: _/selection_tablet"
"2016-01-25 14:29:34:137098" "target: _/selection_tablet"
"2016-01-25 14:29:34:170474" "target: _/selection_tablet"
"2016-01-25 14:29:34:203783" "target: _/selection_tablet"
"2016-01-25 14:29:34:237243" "target: _/selection_tablet"
"2016-01-25 14:29:34:270477" "target: _/selection_tablet"
"2016-01-25 14:29:34:303769" "target: _/selection_tablet"
"2016-01-25 14:29:34:337163" "target: _/selection_tablet"
"2016-01-25 14:29:34:403795" "target: _/selection_tablet"
"2016-01-25 14:29:34:437134" "target: _/selection_tablet"
"2016-01-25 14:29:34:470426" "target: _/selection_tablet"
"2016-01-25 14:29:34:503780" "target: _/selection_tablet"
"2016-01-25 14:29:34:537146" "target: _/selection_tablet"
"2016-01-25 14:29:34:570458" "target: _/selection_tablet"
"2016-01-25 14:29:34:603788" "target: _/selection_tablet"
"2016-01-25 14:29:34:637109" "target: _/selection_tablet"
"2016-01-25 14:29:34:670482" "target: _/selection_tablet"
"2016-01-25 14:29:34:703774" "target: _/selection_tablet"
"2016-01-25 14:29:34:737190" "target: _/selection_tablet"
"2016-01-25 14:29:34:770480" "target: _/selection_tablet"
"2016-01-25 14:29:34:803792" "target: _/selection_tablet"
"2016-01-25 14:29:34:837105" "target: _/selection_tablet"
"2016-01-25 14:29:34:870531" "target: _/selection_tablet"
"2016-01-25 14:29:34:903797" "target: _/selection_tablet"
"2016-01-25 14:29:34:970471" "target: _/selection_tablet"
"2016-01-25 14:29:35:003763" "target: _/selection_tablet"
"2016-01-25 14:29:35:037105" "target: _/selection_tablet"
"2016-01-25 14:29:35:070514" "target: _/selection_tablet"
"2016-01-25 14:29:35:103787" "target: _/selection_tablet"
"2016-01-25 14:29:35:137102" "target: _/selection_tablet"
"2016-01-25 14:29:35:170468" "target: _/selection_tablet"
"2016-01-25 14:29:35:203799" "target: _/selection_tablet"
"2016-01-25 14:29:35:237131" "target: _/selection_tablet"
"2016-01-25 14:29:35:270463" "target: _/selection_tablet"
"2016-01-25 14:29:35:303883" "target: _/selection_tablet"
"2016-01-25 14:29:35:337149" "target: _/selection_tablet"
"2016-01-25 14:29:35:370471" "target: _/selection_tablet"
"2016-01-25 14:29:35:403787" "target: _/selection_tablet"
"2016-01-25 14:29:35:437137" "target: _/selection_tablet"
"2016-01-25 14:29:35:470447" "target: _/selection_tablet"
"2016-01-25 14:29:35:503784" "target: _/selection_tablet"
"2016-01-25 14:29:35:537175" "target: _/selection_tablet"
"2016-01-25 14:29:35:573717" "target: _/selection_tablet"
"2016-01-25 14:29:35:603789" "target: _/selection_tablet"
"2016-01-25 14:29:35:637137" "target: _/selection_tablet"
"2016-01-25 14:29:35:670439" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:35:703818" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:35:737319" "target: _/selection_tablet"
"2016-01-25 14:29:35:770551" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:35:803783" "target: _/tablet/selection_tablet"
"2016-01-25 14:29:35:837118" "target: _/selection_tablet"
"2016-01-25 14:29:35:870500" "target: _/selection_tablet"
"2016-01-25 14:29:35:903802" "target: _/selection_tablet"
"2016-01-25 14:29:35:937126" "target: _/selection_tablet"
"2016-01-25 14:29:35:970475" "target: _/selection_tablet"
"2016-01-25 14:29:36:003803" "target: _/selection_tablet"
"2016-01-25 14:29:36:037139" "target: _/selection_tablet"
"2016-01-25 14:29:36:070505" "target: _/selection_tablet"
"2016-01-25 14:29:36:103777" "target: _/selection_tablet"
"2016-01-25 14:29:36:137109" "target: _/selection_tablet"
"2016-01-25 14:29:36:170468" "target: _/selection_tablet"
"2016-01-25 14:29:36:203794" "target: _/selection_tablet"
"2016-01-25 14:29:36:237127" "target: _/selection_tablet"
"2016-01-25 14:29:36:270502" "target: _/selection_tablet"
"2016-01-25 14:29:36:303789" "target: _/selection_tablet"
"2016-01-25 14:29:36:337104" "target: _/selection_tablet"
"2016-01-25 14:29:36:370515" "target: _/selection_tablet"
"2016-01-25 14:29:36:403785" "target: _/selection_tablet"
"2016-01-25 14:29:36:437147" "target: _/selection_tablet"
"2016-01-25 14:29:36:470488" "target: _/selection_tablet"
"2016-01-25 14:29:36:570634" "target: _/selection_tablet"
"2016-01-25 14:29:36:603788" "target: _/selection_tablet"
"2016-01-25 14:29:36:637155" "target: _/selection_tablet"
"2016-01-25 14:29:36:737169" "target: _/selection_tablet"
"2016-01-25 14:29:36:770447" "target: _/selection_tablet"
"2016-01-25 14:29:36:803770" "target: _/selection_tablet"
"2016-01-25 14:29:36:837167" "target: _/selection_tablet"
"2016-01-25 14:29:36:870505" "target: _/selection_tablet"
"2016-01-25 14:29:36:903872" "target: _/selection_tablet"
"2016-01-25 14:29:36:937121" "target: _/selection_tablet"
"2016-01-25 14:29:36:970485" "target: _/selection_tablet"
"2016-01-25 14:29:37:003778" "target: _/selection_tablet"
"2016-01-25 14:29:37:037111" "target: _/selection_tablet"
"2016-01-25 14:29:37:070516" "target: _/selection_tablet"
"2016-01-25 14:29:37:103777" "target: _/selection_tablet"
"2016-01-25 14:29:37:137109" "target: _/selection_tablet"
"2016-01-25 14:29:37:170491" "target: _/selection_tablet"
"2016-01-25 14:29:37:203796" "target: _/selection_tablet"
"2016-01-25 14:29:37:237130" "target: _/selection_tablet"
"2016-01-25 14:29:37:270447" "target: _/selection_tablet"
"2016-01-25 14:29:37:303799" "target: _/selection_tablet"
"2016-01-25 14:29:37:337089" "target: _/selection_tablet"
"2016-01-25 14:29:37:370451" "target: _/selection_tablet"
"2016-01-25 14:29:37:404006" "target: _/selection_tablet"
"2016-01-25 14:29:37:437139" "target: _/selection_tablet"
"2016-01-25 14:29:37:470425" "target: _/selection_tablet"
"2016-01-25 14:29:37:503768" "target: _/selection_tablet"
"2016-01-25 14:29:37:537145" "target: _/selection_tablet"
"2016-01-25 14:29:37:570533" "target: _/selection_tablet"
"2016-01-25 14:29:37:603769" "target: _/selection_tablet"
"2016-01-25 14:29:37:637149" "target: _/selection_tablet"
"2016-01-25 14:29:37:670483" "target: _/selection_tablet"
"2016-01-25 14:29:37:703831" "target: _/selection_tablet"
"2016-01-25 14:29:37:737103" "target: _/selection_tablet"
"2016-01-25 14:29:37:770494" "target: _/selection_tablet"
"2016-01-25 14:29:37:803826" "target: _/selection_tablet"
"2016-01-25 14:29:37:837151" "target: _/selection_tablet"
"2016-01-25 14:29:37:870470" "target: _/selection_tablet"
"2016-01-25 14:29:37:903776" "target: _/selection_tablet"
"2016-01-25 14:29:37:937104" "target: _/selection_tablet"
"2016-01-25 14:29:37:970447" "target: _/selection_tablet"
"2016-01-25 14:29:38:003802" "target: _/selection_tablet"
"2016-01-25 14:29:38:037157" "target: _/selection_tablet"
"2016-01-25 14:29:38:070490" "target: _/selection_tablet"
"2016-01-25 14:29:38:103776" "target: _/selection_tablet"
"2016-01-25 14:29:38:137115" "target: _/selection_tablet"
"2016-01-25 14:29:38:170565" "target: _/selection_tablet"
"2016-01-25 14:29:38:203781" "target: _/selection_tablet"
"2016-01-25 14:29:38:237139" "target: _/selection_tablet"
"2016-01-25 14:29:38:270436" "target: _/selection_tablet"
"2016-01-25 14:29:38:303795" "target: _/selection_tablet"
"2016-01-25 14:29:38:337127" "target: _/selection_tablet"
"2016-01-25 14:29:38:370511" "target: _/selection_tablet"
"2016-01-25 14:29:38:403778" "target: _/selection_tablet"
"2016-01-25 14:29:38:437116" "target: _/selection_tablet"
"2016-01-25 14:29:38:470498" "target: _/selection_tablet"
"2016-01-25 14:29:38:503769" "target: _/selection_tablet"
"2016-01-25 14:29:38:537155" "target: _/selection_tablet"
"2016-01-25 14:29:38:570548" "target: _/selection_tablet"
"2016-01-25 14:29:38:603790" "target: _/selection_tablet"
"2016-01-25 14:29:38:637142" "target: _/selection_tablet"
"2016-01-25 14:29:38:670468" "target: _/selection_tablet"
"2016-01-25 14:29:38:703787" "target: _/selection_tablet"
"2016-01-25 14:29:38:737098" "target: _/selection_tablet"
"2016-01-25 14:29:38:770462" "target: _/selection_tablet"
"2016-01-25 14:29:38:803812" "target: _/selection_tablet"
"2016-01-25 14:29:38:837101" "target: _/selection_tablet"
"2016-01-25 14:29:38:870652" "target: _/selection_tablet"
"2016-01-25 14:29:38:904011" "target: _/selection_tablet"
"2016-01-25 14:29:38:937159" "target: _/selection_tablet"
"2016-01-25 14:29:38:970504" "target: _/selection_tablet"
"2016-01-25 14:29:39:026308" "target: _/selection_tablet"
"2016-01-25 14:29:39:037196" "target: _/selection_tablet"
"2016-01-25 14:29:39:070507" "target: _/selection_tablet"
"2016-01-25 14:29:39:103824" "target: _/selection_tablet"
"2016-01-25 14:29:39:137110" "target: _/selection_tablet"
"2016-01-25 14:29:39:170476" "target: _/selection_tablet"
"2016-01-25 14:29:39:203831" "target: _/selection_tablet"
"2016-01-25 14:29:39:237102" "target: _/selection_tablet"
"2016-01-25 14:29:39:270474" "target: _/selection_tablet"
"2016-01-25 14:29:39:303820" "target: _/selection_tablet"
"2016-01-25 14:29:39:337116" "target: _/selection_tablet"
"2016-01-25 14:29:39:370458" "target: _/selection_tablet"
"2016-01-25 14:29:39:403796" "target: _/selection_tablet"
"2016-01-25 14:29:39:437094" "target: _/selection_tablet"
"2016-01-25 14:29:39:470470" "target: _/selection_tablet"
"2016-01-25 14:29:39:505514" "target: _/selection_tablet"
"2016-01-25 14:29:39:537095" "target: _/selection_tablet"
"2016-01-25 14:29:39:570463" "target: _/selection_tablet"
"2016-01-25 14:29:39:604376" "target: _/selection_tablet"
"2016-01-25 14:29:39:637112" "target: _/selection_tablet"
"2016-01-25 14:29:39:670620" "target: _/selection_tablet"
"2016-01-25 14:29:39:705298" "target: _/selection_tablet"
"2016-01-25 14:29:39:744421" "target: _/selection_tablet"
"2016-01-25 14:29:39:770467" "target: _/selection_tablet"
"2016-01-25 14:29:39:803788" "target: _/selection_tablet"
"2016-01-25 14:29:39:837111" "target: _/selection_tablet"
"2016-01-25 14:29:40:637158" "target: _/selection_tablet"
"2016-01-25 14:29:40:670508" "target: _/selection_tablet"
"2016-01-25 14:29:40:704582" "target: _/selection_tablet"
"2016-01-25 14:29:43:003789" "target: _/selection_tablet"
"2016-01-25 14:29:43:037101" "target: _/selection_tablet"
"2016-01-25 14:29:43:070482" "target: _/selection_tablet"
"2016-01-25 14:29:43:104436" "target: _/selection_tablet"
"2016-01-25 14:29:43:137182" "target: _/selection_tablet"
"2016-01-25 14:29:43:184647" "target: _/selection_tablet"
"2016-01-25 14:29:43:203848" "target: _/selection_tablet"
"2016-01-25 14:29:43:237264" "target: _/selection_tablet"
"2016-01-25 14:29:43:270468" "target: _/selection_tablet"
"2016-01-25 14:29:43:303801" "target: _/selection_tablet"
"2016-01-25 14:29:43:344269" "target: _/selection_tablet"
"2016-01-25 14:29:43:437112" "target: _/tablet"
"2016-01-25 14:29:43:470476" "target: _/tablet"
"2016-01-25 14:29:43:504209" "target: _/tablet"
"2016-01-25 14:29:43:537115" "target: _/tablet"
"2016-01-25 14:29:43:586332" "target: _/tablet"
"2016-01-25 14:29:43:604036" "target: _/tablet"
"2016-01-25 14:29:43:637108" "target: _/tablet"
"2016-01-25 14:29:43:670465" "target: _/tablet"
"2016-01-25 14:29:43:704098" "target: _/tablet"
"2016-01-25 14:29:43:744628" "target: _/tablet"
"2016-01-25 14:29:43:770503" "target: _/tablet"
"2016-01-25 14:29:43:824267" "target: _/tablet"
"2016-01-25 14:29:43:837115" "target: _/tablet"
"2016-01-25 14:29:43:870465" "target: _/tablet"
"2016-01-25 14:29:43:904242" "target: _/tablet"
"2016-01-25 14:29:43:937109" "target: _/selection_tablet"
"2016-01-25 14:29:43:984435" "target: _/selection_tablet"
"2016-01-25 14:29:44:004110" "target: _/selection_tablet"
"2016-01-25 14:29:44:037370" "target: _/selection_tablet"
"2016-01-25 14:29:44:070476" "target: _/selection_tablet"
"2016-01-25 14:29:44:103788" "target: _/selection_tablet"
"2016-01-25 14:29:44:145104" "target: _/selection_tablet"
"2016-01-25 14:29:44:170464" "target: _/selection_tablet"
"2016-01-25 14:29:44:224277" "target: _/selection_tablet"
"2016-01-25 14:29:44:237183" "target: _/selection_tablet"
"2016-01-25 14:29:44:270520" "target: _/selection_tablet"
"2016-01-25 14:29:44:304793" "target: _/selection_tablet"
"2016-01-25 14:29:44:337219" "target: _/selection_tablet"
"2016-01-25 14:29:44:385541" "target: _/selection_tablet"
"2016-01-25 14:29:44:403936" "target: _/selection_tablet"
"2016-01-25 14:29:44:437279" "target: _/selection_tablet"
"2016-01-25 14:29:44:470626" "target: _/selection_tablet"
"2016-01-25 14:29:44:504015" "target: _/selection_tablet"
"2016-01-25 14:29:44:544022" "target: _/selection_tablet"
"2016-01-25 14:29:44:570706" "target: _/selection_tablet"
"2016-01-25 14:29:44:624543" "target: _/selection_tablet"
"2016-01-25 14:29:44:637162" "target: _/selection_tablet"
"2016-01-25 14:29:44:670459" "target: _/selection_tablet"
"2016-01-25 14:29:44:705769" "target: _/selection_tablet"
"2016-01-25 14:29:44:737132" "target: _/selection_tablet"
"2016-01-25 14:29:44:783703" "target: _/selection_tablet"
"2016-01-25 14:29:44:803767" "target: _/selection_tablet"
"2016-01-25 14:29:44:837107" "target: _/selection_tablet"
"2016-01-25 14:29:44:870505" "target: _/selection_tablet"
"2016-01-25 14:29:44:904020" "target: _/selection_tablet"
"2016-01-25 14:29:44:944419" "target: _/selection_tablet"
"2016-01-25 14:29:44:970481" "target: _/selection_tablet"
"2016-01-25 14:29:45:024743" "target: _/selection_tablet"
"2016-01-25 14:29:45:037122" "target: _/selection_tablet"
"2016-01-25 14:29:45:070553" "target: _/selection_tablet"
"2016-01-25 14:29:45:104447" "target: _/selection_tablet"
"2016-01-25 14:29:45:137110" "target: _/selection_tablet"
"2016-01-25 14:29:45:184973" "target: _/selection_tablet"
"2016-01-25 14:29:45:203999" "target: _/selection_tablet"
"2016-01-25 14:29:45:237158" "target: _/selection_tablet"
"2016-01-25 14:29:45:271199" "target: _/selection_tablet"
"2016-01-25 14:29:45:303827" "target: _/selection_tablet"
"2016-01-25 14:29:45:345384" "target: _/selection_tablet"
"2016-01-25 14:29:45:370451" "target: _/selection_tablet"
"2016-01-25 14:29:45:424218" "target: _/selection_tablet"
"2016-01-25 14:29:45:437210" "target: _/selection_tablet"
"2016-01-25 14:29:45:470440" "target: _/selection_tablet"
"2016-01-25 14:29:45:504500" "target: _/selection_tablet"
"2016-01-25 14:29:45:537090" "target: _/selection_tablet"
"2016-01-25 14:29:45:585064" "target: _/selection_tablet"
"2016-01-25 14:29:45:603916" "target: _/selection_tablet"
"2016-01-25 14:29:45:637139" "target: _/selection_tablet"
"2016-01-25 14:29:45:670515" "target: _/selection_tablet"
"2016-01-25 14:29:45:703791" "target: _/selection_tablet"
"2016-01-25 14:29:45:744382" "target: _/selection_tablet"
"2016-01-25 14:29:45:770478" "target: _/selection_tablet"
"2016-01-25 14:29:45:824115" "target: _/selection_tablet"
"2016-01-25 14:29:45:837109" "target: _/selection_tablet"
"2016-01-25 14:29:45:870506" "target: _/selection_tablet"
"2016-01-25 14:29:45:905732" "target: _/selection_tablet"
"2016-01-25 14:29:45:937100" "target: _/selection_tablet"
"2016-01-25 14:29:45:984448" "target: _/selection_tablet"
"2016-01-25 14:29:46:004208" "target: _/selection_tablet"
"2016-01-25 14:29:46:037103" "target: _/selection_tablet"
"2016-01-25 14:29:46:070508" "target: _/selection_tablet"
"2016-01-25 14:29:46:104203" "target: _/selection_tablet"
"2016-01-25 14:29:46:144247" "target: _/selection_tablet"
"2016-01-25 14:29:46:170473" "target: _/selection_tablet"
"2016-01-25 14:29:46:224671" "target: _/selection_tablet"
"2016-01-25 14:29:46:237163" "target: _/selection_tablet"
"2016-01-25 14:29:46:270462" "target: _/selection_tablet"
"2016-01-25 14:29:46:304669" "target: _/selection_tablet"
"2016-01-25 14:29:46:337090" "target: _/selection_tablet"
"2016-01-25 14:29:46:385191" "target: _/selection_tablet"
"2016-01-25 14:29:46:403978" "target: _/selection_tablet"
"2016-01-25 14:29:46:437078" "target: _/selection_tablet"
"2016-01-25 14:29:46:470523" "target: _/selection_tablet"
"2016-01-25 14:29:46:503970" "target: _/selection_tablet"
"2016-01-25 14:29:46:544618" "target: _/selection_tablet"
"2016-01-25 14:29:46:570517" "target: _/selection_tablet"
"2016-01-25 14:29:46:623905" "target: _/selection_tablet"
"2016-01-25 14:29:46:637097" "target: _/selection_tablet"
"2016-01-25 14:29:46:670512" "target: _/selection_tablet"
"2016-01-25 14:29:46:705249" "target: _/selection_tablet"
"2016-01-25 14:29:46:737104" "target: _/selection_tablet"
"2016-01-25 14:29:46:784561" "target: _/selection_tablet"
"2016-01-25 14:29:46:803802" "target: _/selection_tablet"
"2016-01-25 14:29:46:837096" "target: _/selection_tablet"
"2016-01-25 14:29:46:870491" "target: _/selection_tablet"
"2016-01-25 14:29:46:903873" "target: _/selection_tablet"
"2016-01-25 14:29:46:946083" "target: _/selection_tablet"
"2016-01-25 14:29:46:970439" "target: _/selection_tablet"
"2016-01-25 14:29:47:024425" "target: _/selection_tablet"
"2016-01-25 14:29:47:037129" "target: _/selection_tablet"
"2016-01-25 14:29:47:088078" "target: _/selection_tablet"
"2016-01-25 14:29:47:103763" "target: _/selection_tablet"
"2016-01-25 14:29:47:137247" "target: _/selection_tablet"
"2016-01-25 14:29:47:183733" "target: _/selection_tablet"
"2016-01-25 14:29:47:203768" "target: _/selection_tablet"
"2016-01-25 14:29:47:237099" "target: _/selection_tablet"
"2016-01-25 14:29:47:279789" "target: _/selection_tablet"
"2016-01-25 14:29:47:328531" "target: _/selection_tablet"
"2016-01-25 14:29:47:337107" "target: _/selection_tablet"
"2016-01-25 14:29:47:376314" "target: _/selection_tablet"
"2016-01-25 14:29:47:423810" "target: _/selection_tablet"
"2016-01-25 14:29:47:437205" "target: _/selection_tablet"
"2016-01-25 14:29:47:471936" "target: _/selection_tablet"
"2016-01-25 14:29:47:520065" "target: _/selection_tablet"
"2016-01-25 14:29:47:537153" "target: _/selection_tablet"
"2016-01-25 14:29:47:570455" "target: _/selection_tablet"
"2016-01-25 14:29:47:615742" "target: _/selection_tablet"
"2016-01-25 14:29:47:637132" "target: _/selection_tablet"
"2016-01-25 14:29:47:670541" "target: _/selection_tablet"
"2016-01-25 14:29:47:713511" "target: _/selection_tablet"
"2016-01-25 14:29:47:760458" "target: _/selection_tablet"
"2016-01-25 14:29:47:775649" "target: _/selection_tablet"
"2016-01-25 14:29:47:809301" "target: _/selection_tablet"
"2016-01-25 14:29:47:855759" "target: _/selection_tablet"
"2016-01-25 14:29:47:870448" "target: _/selection_tablet"
"2016-01-25 14:29:47:905928" "target: _/selection_tablet"
"2016-01-25 14:29:47:951799" "target: _/selection_tablet"
"2016-01-25 14:29:47:970434" "target: _/selection_tablet"
"2016-01-25 14:29:48:003797" "target: _/selection_tablet"
"2016-01-25 14:29:48:048390" "target: _/selection_tablet"
"2016-01-25 14:29:48:070458" "target: _/selection_tablet"
"2016-01-25 14:29:48:103829" "target: _/selection_tablet"
"2016-01-25 14:29:48:144748" "target: _/selection_tablet"
"2016-01-25 14:29:48:193351" "target: _/selection_tablet"
"2016-01-25 14:29:48:203821" "target: _/selection_tablet"
"2016-01-25 14:29:48:239813" "target: _/selection_tablet"
"2016-01-25 14:29:48:287823" "target: _/selection_tablet"
"2016-01-25 14:29:48:303841" "target: _/selection_tablet"
"2016-01-25 14:29:48:337774" "target: _/selection_tablet"
"2016-01-25 14:29:48:384912" "target: _/selection_tablet"
"2016-01-25 14:29:48:404013" "target: _/selection_tablet"
"2016-01-25 14:29:48:437104" "target: _/selection_tablet"
"2016-01-25 14:29:48:479984" "target: _/selection_tablet"
"2016-01-25 14:29:48:528420" "target: _/selection_tablet"
"2016-01-25 14:29:48:537170" "target: _/selection_tablet"
"2016-01-25 14:29:48:579878" "target: _/selection_tablet"
"2016-01-25 14:29:48:627768" "target: _/selection_tablet"
"2016-01-25 14:29:48:637090" "target: _/selection_tablet"
"2016-01-25 14:29:48:672128" "target: _/selection_tablet"
"2016-01-25 14:29:48:720389" "target: _/selection_tablet"
"2016-01-25 14:29:48:737085" "target: _/selection_tablet"
"2016-01-25 14:29:48:770471" "target: _/selection_tablet"
"2016-01-25 14:29:48:816104" "target: _/selection_tablet"
"2016-01-25 14:29:48:837123" "target: _/selection_tablet"
"2016-01-25 14:29:48:870499" "target: _/selection_tablet"
"2016-01-25 14:29:48:912593" "target: _/selection_tablet"
"2016-01-25 14:29:48:960749" "target: _/selection_tablet"
"2016-01-25 14:29:48:970424" "target: _/selection_tablet"
