*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-26 09:11:34:527871" "withmeness: 0.5"
"2016-01-26 09:11:35:529178" "withmeness: 0.5"
"2016-01-26 09:11:36:530099" "withmeness: 0.5"
"2016-01-26 09:11:37:530638" "withmeness: 0.5"
"2016-01-26 09:11:38:531804" "withmeness: 0.5"
"2016-01-26 09:11:39:532835" "withmeness: 0.5"
"2016-01-26 09:11:40:534027" "withmeness: 0.5"
"2016-01-26 09:11:41:535293" "withmeness: 0.5"
"2016-01-26 09:11:42:536562" "withmeness: 0.5"
"2016-01-26 09:11:43:537725" "withmeness: 0.5"
"2016-01-26 09:11:44:538671" "withmeness: 0.5"
"2016-01-26 09:11:45:539425" "withmeness: 0.5"
"2016-01-26 09:11:46:540326" "withmeness: 0.5"
"2016-01-26 09:11:47:541476" "withmeness: 0.5"
"2016-01-26 09:11:48:542747" "withmeness: 0.45"
"2016-01-26 09:11:49:543934" "withmeness: 0.45"
"2016-01-26 09:11:50:545138" "withmeness: 0.45"
"2016-01-26 09:11:51:546366" "withmeness: 0.45"
"2016-01-26 09:11:52:547517" "withmeness: 0.45"
"2016-01-26 09:11:53:548773" "withmeness: 0.45"
"2016-01-26 09:11:54:550064" "withmeness: 0.45"
"2016-01-26 09:11:55:551234" "withmeness: 0.45"
"2016-01-26 09:11:56:552478" "withmeness: 0.45"
"2016-01-26 09:11:57:553737" "withmeness: 0.45"
"2016-01-26 09:11:58:554979" "withmeness: 0.45"
"2016-01-26 09:11:59:556272" "withmeness: 0.45"
"2016-01-26 09:12:00:556689" "withmeness: 0.45"
"2016-01-26 09:12:01:557046" "withmeness: 0.45"
"2016-01-26 09:12:02:558041" "withmeness: 0.45"
"2016-01-26 09:12:03:558398" "withmeness: 0.45"
"2016-01-26 09:12:04:558799" "withmeness: 0.45"
"2016-01-26 09:12:05:559782" "withmeness: 0.45"
"2016-01-26 09:12:06:561131" "withmeness: 0.45"
"2016-01-26 09:12:07:562143" "withmeness: 0.45"
"2016-01-26 09:12:08:562455" "withmeness: 0.45"
"2016-01-26 09:12:09:563230" "withmeness: 0.45"
"2016-01-26 09:12:10:563801" "withmeness: 0.405"
"2016-01-26 09:12:11:564379" "withmeness: 0.405"
"2016-01-26 09:12:12:564736" "withmeness: 0.405"
"2016-01-26 09:12:13:565575" "withmeness: 0.405"
"2016-01-26 09:12:14:566770" "withmeness: 0.405"
"2016-01-26 09:12:15:567792" "withmeness: 0.405"
"2016-01-26 09:12:16:568327" "withmeness: 0.405"
"2016-01-26 09:12:17:569626" "withmeness: 0.405"
"2016-01-26 09:12:18:570804" "withmeness: 0.405"
"2016-01-26 09:12:19:571870" "withmeness: 0.405"
"2016-01-26 09:12:20:573085" "withmeness: 0.405"
"2016-01-26 09:12:21:574368" "withmeness: 0.405"
"2016-01-26 09:12:22:575236" "withmeness: 0.405"
"2016-01-26 09:12:23:575865" "withmeness: 0.405"
"2016-01-26 09:12:24:577343" "withmeness: 0.405"
"2016-01-26 09:12:25:578990" "withmeness: 0.405"
"2016-01-26 09:12:26:579895" "withmeness: 0.405"
"2016-01-26 09:12:27:580999" "withmeness: 0.405"
"2016-01-26 09:12:28:582160" "withmeness: 0.405"
"2016-01-26 09:12:29:583318" "withmeness: 0.3645"
"2016-01-26 09:12:30:585414" "withmeness: 0.3645"
"2016-01-26 09:12:31:585814" "withmeness: 0.3645"
"2016-01-26 09:12:32:586471" "withmeness: 0.3645"
"2016-01-26 09:12:33:587649" "withmeness: 0.3645"
"2016-01-26 09:12:34:588386" "withmeness: 0.3645"
"2016-01-26 09:12:35:589631" "withmeness: 0.3645"
"2016-01-26 09:12:36:589904" "withmeness: 0.3645"
"2016-01-26 09:12:37:591258" "withmeness: 0.3645"
"2016-01-26 09:12:38:592446" "withmeness: 0.3645"
"2016-01-26 09:12:39:593645" "withmeness: 0.3645"
"2016-01-26 09:12:40:594895" "withmeness: 0.3645"
"2016-01-26 09:12:41:596154" "withmeness: 0.3645"
"2016-01-26 09:12:42:597300" "withmeness: 0.3645"
"2016-01-26 09:12:43:597705" "withmeness: 0.3645"
"2016-01-26 09:12:44:598942" "withmeness: 0.3645"
"2016-01-26 09:12:45:599856" "withmeness: 0.3645"
"2016-01-26 09:12:46:601055" "withmeness: 0.3645"
"2016-01-26 09:12:47:602283" "withmeness: 0.3645"
"2016-01-26 09:12:48:602960" "withmeness: 0.3645"
"2016-01-26 09:12:49:603623" "withmeness: 0.3645"
"2016-01-26 09:12:50:604887" "withmeness: 0.3645"
"2016-01-26 09:12:51:606101" "withmeness: 0.3645"
"2016-01-26 09:12:52:607310" "withmeness: 0.3645"
