"2016-01-25 14:15:16:039035" "withmeness: 0.858312385053"
"2016-01-25 14:15:17:039807" "withmeness: 0.858312385053"
"2016-01-25 14:15:18:047968" "withmeness: 0.858312385053"
"2016-01-25 14:15:19:056084" "withmeness: 0.872481146547"
"2016-01-25 14:15:20:067082" "withmeness: 0.885233031893"
"2016-01-25 14:15:21:071810" "withmeness: 0.796709728703"
"2016-01-25 14:15:22:079819" "withmeness: 0.717038755833"
"2016-01-25 14:15:23:088276" "withmeness: 0.64533488025"
"2016-01-25 14:15:24:096251" "withmeness: 0.64533488025"
"2016-01-25 14:15:25:106056" "withmeness: 0.64533488025"
"2016-01-25 14:15:26:111857" "withmeness: 0.580801392225"
"2016-01-25 14:15:27:120055" "withmeness: 0.522721253002"
"2016-01-25 14:15:28:128040" "withmeness: 0.522721253002"
"2016-01-25 14:15:29:135835" "withmeness: 0.522721253002"
"2016-01-25 14:15:30:144128" "withmeness: 0.522721253002"
"2016-01-25 14:15:31:151919" "withmeness: 0.522721253002"
"2016-01-25 14:15:32:159879" "withmeness: 0.522721253002"
"2016-01-25 14:15:33:167820" "withmeness: 0.522721253002"
"2016-01-25 14:15:34:175877" "withmeness: 0.522721253002"
"2016-01-25 14:15:35:184652" "withmeness: 0.522721253002"
"2016-01-25 14:15:36:192039" "withmeness: 0.570449127702"
"2016-01-25 14:15:37:199890" "withmeness: 0.513404214932"
"2016-01-25 14:15:38:207819" "withmeness: 0.462063793439"
"2016-01-25 14:15:39:216003" "withmeness: 0.515857414095"
"2016-01-25 14:15:40:224549" "withmeness: 0.515857414095"
"2016-01-25 14:15:41:232058" "withmeness: 0.564271672685"
"2016-01-25 14:15:42:239974" "withmeness: 0.607844505417"
"2016-01-25 14:15:43:247805" "withmeness: 0.647060054875"
"2016-01-25 14:15:44:256051" "withmeness: 0.682354049388"
"2016-01-25 14:15:45:263903" "withmeness: 0.682354049388"
"2016-01-25 14:15:46:284031" "withmeness: 0.714118644449"
"2016-01-25 14:15:47:304195" "withmeness: 0.742706780004"
"2016-01-25 14:15:48:324076" "withmeness: 0.768436102004"
"2016-01-25 14:15:49:343978" "withmeness: 0.768436102004"
"2016-01-25 14:15:50:364992" "withmeness: 0.768436102004"
"2016-01-25 14:15:51:364994" "withmeness: 0.768436102004"
"2016-01-25 14:15:52:384133" "withmeness: 0.768436102004"
"2016-01-25 14:15:53:385223" "withmeness: 0.791592491803"
"2016-01-25 14:15:54:386454" "withmeness: 0.791592491803"
"2016-01-25 14:15:55:387683" "withmeness: 0.791592491803"
"2016-01-25 14:15:56:388898" "withmeness: 0.791592491803"
"2016-01-25 14:15:57:390157" "withmeness: 0.791592491803"
"2016-01-25 14:15:58:391379" "withmeness: 0.791592491803"
"2016-01-25 14:15:59:391879" "withmeness: 0.812433242623"
"2016-01-25 14:16:00:393054" "withmeness: 0.831189918361"
"2016-01-25 14:16:01:394132" "withmeness: 0.848070926525"
"2016-01-25 14:16:02:395240" "withmeness: 0.848070926525"
"2016-01-25 14:16:03:396528" "withmeness: 0.863263833872"
"2016-01-25 14:16:04:404546" "withmeness: 0.863263833872"
"2016-01-25 14:16:05:424366" "withmeness: 0.863263833872"
"2016-01-25 14:16:06:444719" "withmeness: 0.863263833872"
"2016-01-25 14:16:07:445509" "withmeness: 0.863263833872"
"2016-01-25 14:16:08:464539" "withmeness: 0.863263833872"
"2016-01-25 14:16:09:465216" "withmeness: 0.863263833872"
"2016-01-25 14:16:10:465909" "withmeness: 0.863263833872"
"2016-01-25 14:16:11:466942" "withmeness: 0.863263833872"
"2016-01-25 14:16:12:468148" "withmeness: 0.863263833872"
"2016-01-25 14:16:13:469357" "withmeness: 0.876937450485"
"2016-01-25 14:16:14:470581" "withmeness: 0.789243705436"
"2016-01-25 14:16:15:471842" "withmeness: 0.789243705436"
"2016-01-25 14:16:16:473291" "withmeness: 0.789243705436"
"2016-01-25 14:16:17:474566" "withmeness: 0.710319334893"
"2016-01-25 14:16:18:475709" "withmeness: 0.639287401403"
"2016-01-25 14:16:19:476985" "withmeness: 0.575358661263"
"2016-01-25 14:16:20:478194" "withmeness: 0.517822795137"
"2016-01-25 14:16:21:479353" "withmeness: 0.466040515623"
"2016-01-25 14:16:22:480590" "withmeness: 0.466040515623"
"2016-01-25 14:16:23:504076" "withmeness: 0.466040515623"
"2016-01-25 14:16:24:505094" "withmeness: 0.466040515623"
"2016-01-25 14:16:25:506319" "withmeness: 0.466040515623"
"2016-01-25 14:16:26:507542" "withmeness: 0.419436464061"
"2016-01-25 14:16:27:507925" "withmeness: 0.377492817655"
"2016-01-25 14:16:28:508970" "withmeness: 0.339743535889"
"2016-01-25 14:16:29:510205" "withmeness: 0.3057691823"
"2016-01-25 14:16:30:511559" "withmeness: 0.27519226407"
"2016-01-25 14:16:31:511786" "withmeness: 0.247673037663"
"2016-01-25 14:16:32:512313" "withmeness: 0.222905733897"
"2016-01-25 14:16:33:513368" "withmeness: 0.222905733897"
"2016-01-25 14:16:34:514569" "withmeness: 0.222905733897"
"2016-01-25 14:16:35:515311" "withmeness: 0.222905733897"
"2016-01-25 14:16:36:516566" "withmeness: 0.222905733897"
"2016-01-25 14:16:37:524948" "withmeness: 0.300615160507"
"2016-01-25 14:16:38:544835" "withmeness: 0.300615160507"
"2016-01-25 14:16:39:545336" "withmeness: 0.300615160507"
"2016-01-25 14:16:40:546522" "withmeness: 0.300615160507"
"2016-01-25 14:16:41:547740" "withmeness: 0.300615160507"
"2016-01-25 14:16:42:548903" "withmeness: 0.300615160507"
"2016-01-25 14:16:43:550399" "withmeness: 0.300615160507"
"2016-01-25 14:16:44:551679" "withmeness: 0.300615160507"
"2016-01-25 14:16:45:552355" "withmeness: 0.300615160507"
"2016-01-25 14:16:46:553025" "withmeness: 0.300615160507"
"2016-01-25 14:16:47:553917" "withmeness: 0.370553644457"
"2016-01-25 14:16:48:555090" "withmeness: 0.433498280011"
"2016-01-25 14:16:49:555814" "withmeness: 0.433498280011"
"2016-01-25 14:16:50:556544" "withmeness: 0.49014845201"
"2016-01-25 14:16:51:557697" "withmeness: 0.49014845201"
"2016-01-25 14:16:52:558982" "withmeness: 0.49014845201"
"2016-01-25 14:16:53:560021" "withmeness: 0.441133606809"
"2016-01-25 14:16:54:561318" "withmeness: 0.397020246128"
"2016-01-25 14:16:55:583821" "withmeness: 0.357318221515"
"2016-01-25 14:16:56:585790" "withmeness: 0.357318221515"
"2016-01-25 14:16:57:587044" "withmeness: 0.357318221515"
"2016-01-25 14:16:58:588037" "withmeness: 0.357318221515"
"2016-01-25 14:16:59:589355" "withmeness: 0.321586399364"
"2016-01-25 14:17:00:590574" "withmeness: 0.289427759427"
"2016-01-25 14:17:01:591840" "withmeness: 0.260484983485"
"2016-01-25 14:17:02:592382" "withmeness: 0.234436485136"
"2016-01-25 14:17:03:593596" "withmeness: 0.210992836622"
"2016-01-25 14:17:04:594639" "withmeness: 0.18989355296"
"2016-01-25 14:17:05:595534" "withmeness: 0.170904197664"
"2016-01-25 14:17:06:597074" "withmeness: 0.153813777898"
"2016-01-25 14:17:07:598269" "withmeness: 0.138432400108"
"2016-01-25 14:17:08:599506" "withmeness: 0.124589160097"
"2016-01-25 14:17:09:599772" "withmeness: 0.212130244087"
"2016-01-25 14:17:10:600679" "withmeness: 0.290917219679"
"2016-01-25 14:17:11:601868" "withmeness: 0.290917219679"
"2016-01-25 14:17:12:624467" "withmeness: 0.290917219679"
"2016-01-25 14:17:13:625536" "withmeness: 0.290917219679"
"2016-01-25 14:17:14:626643" "withmeness: 0.361825497711"
"2016-01-25 14:17:15:627715" "withmeness: 0.42564294794"
"2016-01-25 14:17:16:628016" "withmeness: 0.483078653146"
"2016-01-25 14:17:17:629328" "withmeness: 0.534770787831"
"2016-01-25 14:17:18:630374" "withmeness: 0.534770787831"
"2016-01-25 14:17:19:631881" "withmeness: 0.581293709048"
"2016-01-25 14:17:20:640110" "withmeness: 0.623164338143"
"2016-01-25 14:17:21:647800" "withmeness: 0.660847904329"
"2016-01-25 14:17:22:655856" "withmeness: 0.694763113896"
"2016-01-25 14:17:23:663906" "withmeness: 0.725286802506"
"2016-01-25 14:17:24:684443" "withmeness: 0.752758122256"
"2016-01-25 14:17:25:704336" "withmeness: 0.752758122256"
"2016-01-25 14:17:26:724538" "withmeness: 0.752758122256"
"2016-01-25 14:17:27:744125" "withmeness: 0.752758122256"
"2016-01-25 14:17:28:745273" "withmeness: 0.67748231003"
"2016-01-25 14:17:29:745998" "withmeness: 0.67748231003"
"2016-01-25 14:17:30:747266" "withmeness: 0.67748231003"
"2016-01-25 14:17:31:747548" "withmeness: 0.67748231003"
"2016-01-25 14:17:32:748741" "withmeness: 0.67748231003"
"2016-01-25 14:17:33:750000" "withmeness: 0.67748231003"
"2016-01-25 14:17:34:751273" "withmeness: 0.609734079027"
"2016-01-25 14:17:35:752563" "withmeness: 0.548760671124"
"2016-01-25 14:17:36:753838" "withmeness: 0.493884604012"
"2016-01-25 14:17:37:754385" "withmeness: 0.444496143611"
"2016-01-25 14:17:38:755701" "withmeness: 0.40004652925"
"2016-01-25 14:17:39:756965" "withmeness: 0.360041876325"
"2016-01-25 14:17:40:758184" "withmeness: 0.324037688692"
"2016-01-25 14:17:41:759411" "withmeness: 0.291633919823"
"2016-01-25 14:17:42:760009" "withmeness: 0.262470527841"
"2016-01-25 14:17:43:761211" "withmeness: 0.336223475057"
"2016-01-25 14:17:44:783984" "withmeness: 0.402601127551"
"2016-01-25 14:17:45:785406" "withmeness: 0.462341014796"
"2016-01-25 14:17:46:784902" "withmeness: 0.416106913316"
"2016-01-25 14:17:47:785574" "withmeness: 0.474496221985"
"2016-01-25 14:17:48:786187" "withmeness: 0.527046599786"
"2016-01-25 14:17:49:787346" "withmeness: 0.574341939808"
"2016-01-25 14:17:50:787814" "withmeness: 0.616907745827"
"2016-01-25 14:17:51:788252" "withmeness: 0.655216971244"
"2016-01-25 14:17:52:789560" "withmeness: 0.68969527412"
"2016-01-25 14:17:53:791279" "withmeness: 0.720725746708"
"2016-01-25 14:17:54:792373" "withmeness: 0.748653172037"
"2016-01-25 14:17:55:793618" "withmeness: 0.773787854833"
"2016-01-25 14:17:56:794423" "withmeness: 0.79640906935"
"2016-01-25 14:17:57:795635" "withmeness: 0.816768162415"
"2016-01-25 14:17:58:796431" "withmeness: 0.835091346173"
"2016-01-25 14:17:59:796755" "withmeness: 0.851582211556"
"2016-01-25 14:18:00:797944" "withmeness: 0.866423990401"
"2016-01-25 14:18:01:799196" "withmeness: 0.77978159136"
"2016-01-25 14:18:02:800456" "withmeness: 0.701803432224"
"2016-01-25 14:18:03:824279" "withmeness: 0.631623089002"
"2016-01-25 14:18:04:825325" "withmeness: 0.668460780102"
"2016-01-25 14:18:05:826853" "withmeness: 0.668460780102"
"2016-01-25 14:18:06:827877" "withmeness: 0.668460780102"
"2016-01-25 14:18:07:828789" "withmeness: 0.601614702092"
"2016-01-25 14:18:08:830290" "withmeness: 0.541453231882"
"2016-01-25 14:18:09:831373" "withmeness: 0.487307908694"
"2016-01-25 14:18:10:831768" "withmeness: 0.438577117825"
"2016-01-25 14:18:11:833063" "withmeness: 0.438577117825"
"2016-01-25 14:18:12:834242" "withmeness: 0.438577117825"
"2016-01-25 14:18:13:834674" "withmeness: 0.394719406042"
"2016-01-25 14:18:14:835837" "withmeness: 0.355247465438"
"2016-01-25 14:18:15:837083" "withmeness: 0.319722718894"
"2016-01-25 14:18:16:838313" "withmeness: 0.287750447005"
"2016-01-25 14:18:17:843945" "withmeness: 0.258975402304"
"2016-01-25 14:18:18:864226" "withmeness: 0.233077862074"
"2016-01-25 14:18:19:865053" "withmeness: 0.233077862074"
"2016-01-25 14:18:20:866416" "withmeness: 0.309770075867"
"2016-01-25 14:18:21:867735" "withmeness: 0.309770075867"
"2016-01-25 14:18:22:868349" "withmeness: 0.309770075867"
"2016-01-25 14:18:23:868972" "withmeness: 0.309770075867"
"2016-01-25 14:18:24:869971" "withmeness: 0.309770075867"
"2016-01-25 14:18:25:870541" "withmeness: 0.309770075867"
"2016-01-25 14:18:26:871735" "withmeness: 0.309770075867"
"2016-01-25 14:18:27:873095" "withmeness: 0.309770075867"
"2016-01-25 14:18:28:874013" "withmeness: 0.309770075867"
"2016-01-25 14:18:29:875120" "withmeness: 0.309770075867"
"2016-01-25 14:18:30:876384" "withmeness: 0.309770075867"
"2016-01-25 14:18:31:885025" "withmeness: 0.27879306828"
"2016-01-25 14:18:32:904077" "withmeness: 0.250913761452"
"2016-01-25 14:18:33:923998" "withmeness: 0.225822385307"
"2016-01-25 14:18:34:944165" "withmeness: 0.225822385307"
"2016-01-25 14:18:35:945209" "withmeness: 0.225822385307"
"2016-01-25 14:18:36:946428" "withmeness: 0.225822385307"
"2016-01-25 14:18:37:947718" "withmeness: 0.225822385307"
"2016-01-25 14:18:38:948324" "withmeness: 0.225822385307"
"2016-01-25 14:18:39:949504" "withmeness: 0.225822385307"
"2016-01-25 14:18:40:950767" "withmeness: 0.225822385307"
"2016-01-25 14:18:41:951194" "withmeness: 0.203240146776"
"2016-01-25 14:18:42:951813" "withmeness: 0.203240146776"
"2016-01-25 14:18:43:953111" "withmeness: 0.282916132098"
"2016-01-25 14:18:44:954450" "withmeness: 0.354624518889"
"2016-01-25 14:18:45:955734" "withmeness: 0.319162067"
"2016-01-25 14:18:46:956925" "withmeness: 0.3872458603"
"2016-01-25 14:18:47:965652" "withmeness: 0.44852127427"
"2016-01-25 14:18:48:984069" "withmeness: 0.44852127427"
"2016-01-25 14:18:50:004117" "withmeness: 0.503669146843"
"2016-01-25 14:18:51:024532" "withmeness: 0.503669146843"
"2016-01-25 14:18:52:024543" "withmeness: 0.553302232159"
"2016-01-25 14:18:53:025638" "withmeness: 0.597972008943"
"2016-01-25 14:18:54:026959" "withmeness: 0.597972008943"
"2016-01-25 14:18:55:028007" "withmeness: 0.597972008943"
"2016-01-25 14:18:56:029169" "withmeness: 0.638174808048"
"2016-01-25 14:18:57:030405" "withmeness: 0.674357327244"
"2016-01-25 14:18:58:031664" "withmeness: 0.706921594519"
"2016-01-25 14:18:59:032924" "withmeness: 0.706921594519"
"2016-01-25 14:19:00:033846" "withmeness: 0.736229435067"
"2016-01-25 14:19:01:034303" "withmeness: 0.762606491561"
"2016-01-25 14:19:02:035574" "withmeness: 0.786345842404"
"2016-01-25 14:19:03:036866" "withmeness: 0.807711258164"
"2016-01-25 14:19:04:038080" "withmeness: 0.726940132348"
"2016-01-25 14:19:05:039316" "withmeness: 0.654246119113"
"2016-01-25 14:19:06:040335" "withmeness: 0.654246119113"
"2016-01-25 14:19:07:040923" "withmeness: 0.654246119113"
"2016-01-25 14:19:08:064534" "withmeness: 0.654246119113"
"2016-01-25 14:19:09:065761" "withmeness: 0.654246119113"
"2016-01-25 14:19:10:066958" "withmeness: 0.588821507202"
"2016-01-25 14:19:11:067901" "withmeness: 0.588821507202"
"2016-01-25 14:19:12:069166" "withmeness: 0.588821507202"
"2016-01-25 14:19:13:070083" "withmeness: 0.529939356481"
"2016-01-25 14:19:14:071308" "withmeness: 0.476945420833"
"2016-01-25 14:19:15:072531" "withmeness: 0.42925087875"
"2016-01-25 14:19:16:073678" "withmeness: 0.386325790875"
"2016-01-25 14:19:17:074989" "withmeness: 0.347693211787"
"2016-01-25 14:19:18:076267" "withmeness: 0.312923890609"
"2016-01-25 14:19:19:077518" "withmeness: 0.281631501548"
"2016-01-25 14:19:20:078784" "withmeness: 0.253468351393"
"2016-01-25 14:19:21:079790" "withmeness: 0.253468351393"
"2016-01-25 14:19:22:080376" "withmeness: 0.328121516254"
"2016-01-25 14:19:23:081626" "withmeness: 0.395309364628"
"2016-01-25 14:19:24:082870" "withmeness: 0.395309364628"
"2016-01-25 14:19:25:103871" "withmeness: 0.395309364628"
"2016-01-25 14:19:26:104328" "withmeness: 0.395309364628"
"2016-01-25 14:19:27:105556" "withmeness: 0.395309364628"
"2016-01-25 14:19:28:106096" "withmeness: 0.395309364628"
"2016-01-25 14:19:29:107165" "withmeness: 0.395309364628"
"2016-01-25 14:19:30:107727" "withmeness: 0.455778428166"
"2016-01-25 14:19:31:108805" "withmeness: 0.510200585349"
"2016-01-25 14:19:32:110183" "withmeness: 0.559180526814"
"2016-01-25 14:19:33:111415" "withmeness: 0.603262474133"
"2016-01-25 14:19:34:111849" "withmeness: 0.642936226719"
"2016-01-25 14:19:35:113469" "withmeness: 0.578642604047"
"2016-01-25 14:19:36:114689" "withmeness: 0.520778343643"
"2016-01-25 14:19:37:115781" "withmeness: 0.468700509278"
"2016-01-25 14:19:38:117119" "withmeness: 0.421830458351"
"2016-01-25 14:19:39:118285" "withmeness: 0.479647412516"
"2016-01-25 14:19:40:119525" "withmeness: 0.431682671264"
"2016-01-25 14:19:41:119814" "withmeness: 0.388514404138"
"2016-01-25 14:19:42:144802" "withmeness: 0.349662963724"
"2016-01-25 14:19:43:145006" "withmeness: 0.314696667351"
"2016-01-25 14:19:44:146203" "withmeness: 0.283227000616"
"2016-01-25 14:19:45:146876" "withmeness: 0.254904300555"
"2016-01-25 14:19:46:148526" "withmeness: 0.229413870499"
"2016-01-25 14:19:47:149002" "withmeness: 0.206472483449"
"2016-01-25 14:19:48:150046" "withmeness: 0.185825235104"
"2016-01-25 14:19:49:151128" "withmeness: 0.167242711594"
"2016-01-25 14:19:50:151816" "withmeness: 0.150518440435"
"2016-01-25 14:19:51:153074" "withmeness: 0.135466596391"
"2016-01-25 14:19:52:154287" "withmeness: 0.121919936752"
"2016-01-25 14:19:53:154924" "withmeness: 0.109727943077"
"2016-01-25 14:19:54:156008" "withmeness: 0.0987551487691"
"2016-01-25 14:19:55:157153" "withmeness: 0.0987551487691"
"2016-01-25 14:19:56:158329" "withmeness: 0.0987551487691"
"2016-01-25 14:19:57:183680" "withmeness: 0.0987551487691"
"2016-01-25 14:19:58:184347" "withmeness: 0.188879633892"
"2016-01-25 14:19:59:189073" "withmeness: 0.269991670503"
"2016-01-25 14:20:00:190283" "withmeness: 0.342992503453"
"2016-01-25 14:20:01:191410" "withmeness: 0.408693253107"
"2016-01-25 14:20:02:191768" "withmeness: 0.408693253107"
"2016-01-25 14:20:03:193082" "withmeness: 0.408693253107"
"2016-01-25 14:20:04:194262" "withmeness: 0.408693253107"
"2016-01-25 14:20:05:195210" "withmeness: 0.408693253107"
"2016-01-25 14:20:06:196415" "withmeness: 0.408693253107"
"2016-01-25 14:20:07:197736" "withmeness: 0.408693253107"
"2016-01-25 14:20:08:198765" "withmeness: 0.408693253107"
"2016-01-25 14:20:09:199828" "withmeness: 0.467823927797"
"2016-01-25 14:20:10:224025" "withmeness: 0.521041535017"
"2016-01-25 14:20:11:225611" "withmeness: 0.568937381515"
"2016-01-25 14:20:12:225890" "withmeness: 0.612043643364"
"2016-01-25 14:20:13:227516" "withmeness: 0.650839279027"
"2016-01-25 14:20:14:229869" "withmeness: 0.650839279027"
"2016-01-25 14:20:15:230402" "withmeness: 0.650839279027"
"2016-01-25 14:20:16:232091" "withmeness: 0.585755351125"
"2016-01-25 14:20:17:233166" "withmeness: 0.527179816012"
"2016-01-25 14:20:18:240773" "withmeness: 0.574461834411"
"2016-01-25 14:20:19:248019" "withmeness: 0.51701565097"
"2016-01-25 14:20:20:249656" "withmeness: 0.465314085873"
"2016-01-25 14:20:21:266144" "withmeness: 0.418782677286"
"2016-01-25 14:20:22:284586" "withmeness: 0.376904409557"
"2016-01-25 14:20:23:303875" "withmeness: 0.339213968601"
"2016-01-25 14:20:24:306864" "withmeness: 0.339213968601"
"2016-01-25 14:20:25:307388" "withmeness: 0.339213968601"
"2016-01-25 14:20:26:307701" "withmeness: 0.339213968601"
"2016-01-25 14:20:27:308892" "withmeness: 0.305292571741"
"2016-01-25 14:20:28:310222" "withmeness: 0.274763314567"
"2016-01-25 14:20:29:311460" "withmeness: 0.24728698311"
"2016-01-25 14:20:30:311780" "withmeness: 0.222558284799"
"2016-01-25 14:20:31:313030" "withmeness: 0.200302456319"
"2016-01-25 14:20:32:314392" "withmeness: 0.180272210687"
"2016-01-25 14:20:33:315612" "withmeness: 0.162244989619"
"2016-01-25 14:20:34:319834" "withmeness: 0.246020490657"
"2016-01-25 14:20:35:327844" "withmeness: 0.321418441591"
"2016-01-25 14:20:36:329506" "withmeness: 0.321418441591"
"2016-01-25 14:20:37:344269" "withmeness: 0.321418441591"
"2016-01-25 14:20:38:364171" "withmeness: 0.321418441591"
"2016-01-25 14:20:39:384712" "withmeness: 0.321418441591"
"2016-01-25 14:20:40:385138" "withmeness: 0.321418441591"
"2016-01-25 14:20:41:386361" "withmeness: 0.321418441591"
"2016-01-25 14:20:42:387980" "withmeness: 0.321418441591"
"2016-01-25 14:20:43:389357" "withmeness: 0.389276597432"
"2016-01-25 14:20:44:390416" "withmeness: 0.450348937689"
"2016-01-25 14:20:45:391558" "withmeness: 0.450348937689"
"2016-01-25 14:20:46:392809" "withmeness: 0.50531404392"
"2016-01-25 14:20:47:394071" "withmeness: 0.554782639528"
"2016-01-25 14:20:48:395328" "withmeness: 0.599304375575"
"2016-01-25 14:20:49:396798" "withmeness: 0.639373938018"
"2016-01-25 14:20:50:400603" "withmeness: 0.675436544216"
"2016-01-25 14:20:51:408079" "withmeness: 0.707892889794"
"2016-01-25 14:20:52:409393" "withmeness: 0.737103600815"
"2016-01-25 14:20:53:424816" "withmeness: 0.763393240733"
"2016-01-25 14:20:54:444626" "withmeness: 0.78705391666"
"2016-01-25 14:20:55:464553" "withmeness: 0.708348524994"
"2016-01-25 14:20:56:485204" "withmeness: 0.637513672495"
"2016-01-25 14:20:57:504044" "withmeness: 0.637513672495"
"2016-01-25 14:20:58:524650" "withmeness: 0.573762305245"
"2016-01-25 14:20:59:526306" "withmeness: 0.616386074721"
"2016-01-25 14:21:00:545455" "withmeness: 0.616386074721"
"2016-01-25 14:21:01:545611" "withmeness: 0.616386074721"
"2016-01-25 14:21:02:547255" "withmeness: 0.616386074721"
"2016-01-25 14:21:03:548168" "withmeness: 0.554747467249"
"2016-01-25 14:21:04:549357" "withmeness: 0.499272720524"
"2016-01-25 14:21:05:551184" "withmeness: 0.449345448471"
"2016-01-25 14:21:06:552645" "withmeness: 0.404410903624"
"2016-01-25 14:21:07:553589" "withmeness: 0.363969813262"
"2016-01-25 14:21:08:554519" "withmeness: 0.327572831936"
"2016-01-25 14:21:09:556797" "withmeness: 0.294815548742"
"2016-01-25 14:21:10:560832" "withmeness: 0.265333993868"
"2016-01-25 14:21:11:568860" "withmeness: 0.238800594481"
"2016-01-25 14:21:12:575980" "withmeness: 0.214920535033"
"2016-01-25 14:21:13:584032" "withmeness: 0.19342848153"
"2016-01-25 14:21:14:592715" "withmeness: 0.274085633377"
"2016-01-25 14:21:15:600926" "withmeness: 0.346677070039"
"2016-01-25 14:21:16:608023" "withmeness: 0.346677070039"
"2016-01-25 14:21:17:616621" "withmeness: 0.412009363035"
"2016-01-25 14:21:18:623821" "withmeness: 0.470808426732"
