*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-25 10:25:44:145227" "withmeness: 0.5"
"2016-01-25 10:25:45:146570" "withmeness: 0.5"
"2016-01-25 10:25:46:146979" "withmeness: 0.5"
"2016-01-25 10:25:47:148212" "withmeness: 0.5"
"2016-01-25 10:25:48:149051" "withmeness: 0.5"
"2016-01-25 10:25:49:150291" "withmeness: 0.5"
"2016-01-25 10:25:50:151415" "withmeness: 0.5"
"2016-01-25 10:25:51:152646" "withmeness: 0.5"
"2016-01-25 10:25:52:152860" "withmeness: 0.5"
"2016-01-25 10:25:53:154042" "withmeness: 0.5"
"2016-01-25 10:25:54:154332" "withmeness: 0.5"
"2016-01-25 10:25:55:155525" "withmeness: 0.5"
"2016-01-25 10:25:56:156230" "withmeness: 0.5"
"2016-01-25 10:25:57:157485" "withmeness: 0.5"
"2016-01-25 10:25:58:158644" "withmeness: 0.5"
"2016-01-25 10:25:59:159868" "withmeness: 0.5"
"2016-01-25 10:26:00:161063" "withmeness: 0.5"
"2016-01-25 10:26:01:162244" "withmeness: 0.5"
"2016-01-25 10:26:02:163460" "withmeness: 0.5"
"2016-01-25 10:26:03:164648" "withmeness: 0.5"
"2016-01-25 10:26:04:165843" "withmeness: 0.5"
"2016-01-25 10:26:05:167081" "withmeness: 0.5"
"2016-01-25 10:26:06:168258" "withmeness: 0.5"
"2016-01-25 10:26:07:168756" "withmeness: 0.5"
"2016-01-25 10:26:08:170042" "withmeness: 0.5"
"2016-01-25 10:26:09:171220" "withmeness: 0.5"
"2016-01-25 10:26:10:172406" "withmeness: 0.5"
"2016-01-25 10:26:11:172770" "withmeness: 0.5"
"2016-01-25 10:26:12:173625" "withmeness: 0.45"
"2016-01-25 10:26:13:174478" "withmeness: 0.45"
"2016-01-25 10:26:14:175691" "withmeness: 0.45"
"2016-01-25 10:26:15:175982" "withmeness: 0.45"
"2016-01-25 10:26:16:177253" "withmeness: 0.45"
"2016-01-25 10:26:17:178482" "withmeness: 0.45"
"2016-01-25 10:26:18:179724" "withmeness: 0.45"
"2016-01-25 10:26:19:180950" "withmeness: 0.45"
"2016-01-25 10:26:20:182194" "withmeness: 0.45"
"2016-01-25 10:26:21:183391" "withmeness: 0.45"
"2016-01-25 10:26:22:184531" "withmeness: 0.45"
"2016-01-25 10:26:23:185254" "withmeness: 0.45"
"2016-01-25 10:26:24:186087" "withmeness: 0.505"
"2016-01-25 10:26:25:186369" "withmeness: 0.505"
"2016-01-25 10:26:26:187078" "withmeness: 0.505"
