*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-26 11:12:18:351304" activity:learning_words_nao
"2016-01-26 11:12:27:507581" word:dog
"2016-01-26 11:12:29:921222" clearscreen
"2016-01-26 11:12:42:784403" repetition:1
"2016-01-26 11:12:49:144001" user_feedback:-
"2016-01-26 11:13:29:883913" timeResponse:17652.0
"2016-01-26 11:13:29:884707" writeTime:23955.0
"2016-01-26 11:13:33:314639" new_letter "score: 0.352659493685"
"2016-01-26 11:13:33:314919" demo:d "(0.05856688693165779, 0.058918435126543045, 0.058918435126543045, 0.0589284747838974, 0.058777812868356705, 0.058777812868356705, 0.058787859976291656, 0.05879790335893631, 0.05882803723216057, 0.058848123997449875, 0.058878254145383835, 0.05888830125331879, 0.058918435126543045, 0.058918435126543045, 0.0589284747838974, 0.05893852189183235, 0.05896865203976631, 0.05897869914770126, 0.05900882929563522, 0.059018876403570175, 0.05904900282621384, 0.059079136699438095, 0.059109266847372055, 0.05912935733795166, 0.05915949121117592, 0.05916953086853027, 0.05918962508440018, 0.05919966474175453, 0.05921975523233414, 0.05922979861497879, 0.059239841997623444, 0.059249889105558395, 0.05925992876291275, 0.0592699758708477, 0.059280019253492355, 0.059280019253492355, 0.059280019253492355, 0.059280019253492355, 0.059280019253492355, 0.059280019253492355, 0.059280019253492355, 0.059280019253492355, 0.05925992876291275, 0.059239841997623444, 0.05921975523233414, 0.05918962508440018, 0.05915949121117592, 0.059079136699438095, 0.05905904993414879, 0.05895861238241196, 0.05886821076273918, 0.058777812868356705, 0.05867737531661987, 0.05857693403959274, 0.05846644937992096, 0.05834592133760452, 0.058225393295288086, 0.0580948181450367, 0.05797429382801056, 0.05781358852982521, 0.057652879506349564, 0.05746204033493996, 0.05729129910469055, 0.0571104995906353, 0.0569598451256752, 0.05682926997542381, 0.056708741933107376, 0.056628383696079254, 0.05659825727343559, 0.056507859379053116, 0.056507859379053116, 0.05648776888847351, 0.05648776888847351, 0.05648776888847351, 0.05657816678285599, 0.056708741933107376, 0.05687948688864708, 0.05706028267741203, 0.05724107474088669, 0.05739173665642738, 0.05752231180667877, 0.057622749358415604, 0.05770310387015343, 0.05778345465660095, 0.057823628187179565, 0.057944156229496, 0.05803455412387848, 0.058124955743551254, 0.05824548006057739, 0.058355968445539474, 0.05847649648785591, 0.0586070641875267, 0.05874768644571304, 0.05888830125331879, 0.05902891606092453, 0.05914944410324097, 0.059239841997623444, 0.05933023989200592, 0.05936037003993988, 0.059480901807546616, 0.05949094519019127, 0.05966169387102127, 0.05966169387102127, 0.05968178063631058, 0.059842485934495926, 0.059842485934495926, -0.05090908706188202, -0.05059774965047836, -0.05059774965047836, -0.0505676195025444, -0.05067809671163559, -0.05063791945576668, -0.05052744969725609, -0.05044710263609886, -0.05035670846700668, -0.050276368856430054, -0.05013576149940491, -0.050035327672958374, -0.049864593893289566, -0.049744077026844025, -0.04958338290452957, -0.049472909420728683, -0.04934234544634819, -0.04922182857990265, -0.049091268330812454, -0.04896070435643196, -0.04878997057676315, -0.04863931983709335, -0.048408325761556625, -0.048197414726018906, -0.04792625829577446, -0.047665130347013474, -0.047393959015607834, -0.047162968665361404, -0.04694201424717903, -0.04679136350750923, -0.04665076360106468, -0.046540290117263794, -0.0464097298681736, -0.04627916216850281, -0.04613856226205826, -0.04598790779709816, -0.04584730789065361, -0.04572678357362747, -0.04560626298189163, -0.045505840331315994, -0.04538531228899956, -0.04525475576519966, -0.04510410130023956, -0.044943418353796005, -0.04475259408354759, -0.044581856578588486, -0.04441112279891968, -0.04424038901925087, -0.04408973827958107, -0.04394913837313652, -0.04382862150669098, -0.043748270720243454, -0.04371814429759979, -0.04369805008172989, -0.04369805008172989, -0.04371814429759979, -0.04382862150669098, -0.04393909499049187, -0.04405961185693741, -0.04421026632189751, -0.04436090588569641, -0.044521600008010864, -0.044702377170324326, -0.04488315060734749, -0.0450739786028862, -0.045264795422554016, -0.04546566307544708, -0.045686617493629456, -0.04590756818652153, -0.046108428388834, -0.046329379081726074, -0.04653024673461914, -0.04673110693693161, -0.04696209728717804, -0.04719310253858566, -0.047434136271476746, -0.04767517000436783, -0.04788608103990555, -0.048076897859573364, -0.048257675021886826, -0.04839828610420227, -0.04850875958800316, -0.04858910292387009, -0.048619236797094345, -0.04864935949444771, -0.04866945371031761, -0.04866945371031761, -0.04866945371031761, -0.04864935949444771, -0.04854893684387207, -0.04845854267477989, -0.048348065465688705, -0.048227548599243164, -0.04809699207544327, -0.04798651486635208, -0.04785594716668129, -0.0477454699575901, -0.04761491343379021, -0.047514475882053375, -0.047373875975608826, -0.04734374210238457, -0.047162968665361404, -0.047162968665361404, -0.04715292528271675, -0.04698219150304794, -0.04698219150304794)"
"2016-01-26 11:13:33:315514" learn:d "(0.2454279661178589, 0.26650306582450867, 0.26405391097068787, 0.24935045838356018, 0.25246700644493103, 0.24947968125343323, 0.2445647269487381, 0.23793649673461914, 0.23293961584568024, 0.22524034976959229, 0.2196730524301529, 0.2175973504781723, 0.21261164546012878, 0.20681236684322357, 0.20182126760482788, 0.19666029512882233, 0.19596010446548462, 0.19370943307876587, 0.19012890756130219, 0.19006672501564026, 0.2031828612089157, 0.20837466418743134, 0.2095944881439209, 0.21816599369049072, 0.22915908694267273, 0.2392716407775879, 0.2478841096162796, 0.255611777305603, 0.2612188160419464, 0.2661799490451813, 0.2688695788383484, 0.2691275477409363, 0.2675299644470215, 0.26342183351516724, 0.25440219044685364, 0.2509400248527527, 0.23974955081939697, 0.22032447159290314, 0.20342975854873657, 0.18322788178920746, 0.16249006986618042, 0.1420089304447174, 0.12500786781311035, 0.1091044619679451, 0.10056182742118835, 0.09981784224510193, 0.09991639107465744, 0.09578707069158554, 0.08235510438680649, 0.09288347512483597, 0.11143957078456879, 0.12624981999397278, 0.14592953026294708, 0.16279366612434387, 0.17718914151191711, 0.18887723982334137, 0.20181569457054138, 0.2133958339691162, 0.23095141351222992, 0.2461726814508438, 0.2630399763584137, 0.2830110788345337, 0.3079380393028259, 0.3255990147590637, 0.33906319737434387, 0.3598547577857971, 0.37844645977020264, 0.3925376832485199, 0.40444469451904297, 0.41945111751556396, 0.011551081202924252, 0.034157074987888336, 0.032021552324295044, 0.0245172381401062, 0.03466956317424774, 0.03960380703210831, 0.04607398062944412, 0.06387094408273697, 0.08800314366817474, 0.11418607085943222, 0.14366492629051208, 0.17948567867279053, 0.20764696598052979, 0.24165977537631989, 0.2720532715320587, 0.30829352140426636, 0.3545134663581848, 0.4020173251628876, 0.441899836063385, 0.476533442735672, 0.5031694769859314, 0.5282755494117737, 0.5651112794876099, 0.5905346274375916, 0.6126487255096436, 0.6317929029464722, 0.6433576345443726, 0.6574491858482361, 0.6710978150367737, 0.6938557624816895, 0.715925931930542, 0.735042154788971, 0.7518964409828186, 0.7681846022605896, 0.7821931838989258, 0.5, 0.5264976024627686, 0.548955500125885, 0.5572645664215088, 0.5637080669403076, 0.5664889812469482, 0.5651156306266785, 0.5610030293464661, 0.5563176870346069, 0.5517451167106628, 0.547624945640564, 0.5468637347221375, 0.5461903214454651, 0.5419844388961792, 0.5424411296844482, 0.5368251800537109, 0.5379568934440613, 0.5299450755119324, 0.5306780338287354, 0.536365270614624, 0.5466912388801575, 0.5557098388671875, 0.5663953423500061, 0.5827264785766602, 0.6040265560150146, 0.6250542402267456, 0.6444577574729919, 0.6624290943145752, 0.6803982257843018, 0.6967975497245789, 0.7130486965179443, 0.7266256213188171, 0.7388948798179626, 0.7544127106666565, 0.772283673286438)"
