*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-25 09:15:54:105763" activity:learning_words_nao
"2016-01-25 09:18:16:755780" word:box
"2016-01-25 09:18:20:169853" clearscreen
"2016-01-25 09:18:33:146323" repetition:1
"2016-01-25 09:19:25:104785" timeResponse:29143.0
"2016-01-25 09:19:25:105756" writeTime:17702.0
"2016-01-25 09:19:27:024457" timeResponse:29143.0
"2016-01-25 09:19:27:024624" writeTime:17702.0
"2016-01-25 09:19:29:909052" learn:b "(0.10251513868570328, 0.10422714799642563, 0.10214962810277939, 0.0990796685218811, 0.09692462533712387, 0.09808338433504105, 0.09899429976940155, 0.10313411056995392, 0.10722173750400543, 0.11141571402549744, 0.11614011973142624, 0.12179732322692871, 0.1295732855796814, 0.13805556297302246, 0.14753395318984985, 0.15876412391662598, 0.169700026512146, 0.1816844493150711, 0.19446073472499847, 0.20532850921154022, 0.21329757571220398, 0.22140778601169586, 0.22782668471336365, 0.232543483376503, 0.23546066880226135, 0.23790711164474487, 0.23731458187103271, 0.2343263030052185, 0.23191408812999725, 0.22925691306591034, 0.2258792519569397, 0.2211534082889557, 0.21392548084259033, 0.200368732213974, 0.18494172394275665, 0.1666741669178009, 0.14923296868801117, 0.13113418221473694, 0.10242237150669098, 0.08236901462078094, 0.07246433943510056, 0.06522467732429504, 0.0647364929318428, 0.10534992814064026, 0.20273157954216003, 0.21058255434036255, 0.22567398846149445, 0.24997170269489288, 0.28256288170814514, 0.3228603005409241, 0.362006813287735, 0.4041082561016083, 0.44397231936454773, 0.4805057942867279, 0.5031971335411072, 0.5116659998893738, 0.5142826437950134, 0.5060284733772278, 0.49340853095054626, 0.47197258472442627, 0.44725480675697327, 0.42483675479888916, 0.39303871989250183, 0.3671024441719055, 0.33994385600090027, 0.3142683207988739, 0.2997933030128479, 0.3021255135536194, 0.31395044922828674, 0.35511723160743713, 0.009877120144665241, 0.008573709055781364, 0.004611578304320574, 0.006808234378695488, 0.011336002498865128, 0.022873204201459885, 0.03666624426841736, 0.04874664917588234, 0.06164579465985298, 0.077635258436203, 0.09899985790252686, 0.12482382357120514, 0.15018139779567719, 0.1775221973657608, 0.20785129070281982, 0.2402813583612442, 0.27484649419784546, 0.30821916460990906, 0.33910074830055237, 0.3714613616466522, 0.4043252170085907, 0.4361206889152527, 0.46947118639945984, 0.5062772035598755, 0.541326105594635, 0.576751708984375, 0.606755793094635, 0.6406700015068054, 0.6733185648918152, 0.6995571851730347, 0.7243589758872986, 0.74631667137146, 0.7690172791481018, 0.790240466594696, 0.8056193590164185, 0.818647563457489, 0.8270367980003357, 0.8305264115333557, 0.829052209854126, 0.8218184113502502, 0.8092253804206848, 0.7991671562194824, 0.8010395765304565, 0.8154450058937073, 0.814857542514801, 0.8240451812744141, 0.8402921557426453, 0.8597512245178223, 0.8787885308265686, 0.8941044807434082, 0.9073435068130493, 0.9161372780799866, 0.9176986217498779, 0.9097113609313965, 0.9031526446342468, 0.9209307432174683, 0.8939839005470276, 0.8714821338653564, 0.8477638959884644, 0.8182526230812073, 0.7994888424873352, 0.7807691693305969, 0.7634134888648987, 0.7495777606964111, 0.7396542429924011, 0.7370200157165527, 0.7309844493865967, 0.7257694005966187, 0.7259274125099182, 0.7332753539085388)"
"2016-01-25 09:19:29:909774" new_letter "score: 0.377594292164"
