2015-02-02 17:05:42,462 - word_logger - INFO - [[(0.03379216166132855, -0.07861), (0.03546876092671884, -0.0793012715277366), (0.03934460038227165, -0.08100314112068586), (0.04351867392903616, -0.0845251558071719), (0.04664534580227169, -0.08787792279568674), (0.04923182713958171, -0.09224194220272416), (0.051043692167830126, -0.0962476765991542), (0.051892029883357726, -0.1000253522270719), (0.05223552232562364, -0.10361737026250172), (0.05235944225894904, -0.10703527440195787), (0.052152825957183506, -0.10998925446702218), (0.0518454175292069, -0.11225059188983698), (0.051272940483841956, -0.1137906622552533), (0.05074406827248091, -0.11485687836659725), (0.0501340629251898, -0.11570803566272245), (0.04937760446962745, -0.11640699330950754), (0.04867955985120765, -0.11668999999999999), (0.04807774464471793, -0.11646743028659856), (0.047763665773330646, -0.11564573766353561), (0.04769042778231324, -0.11463572945199718), (0.04758360277660285, -0.11294796180686696), (0.047464722166654295, -0.11099059127813059), (0.04742909050077468, -0.10865090584492078), (0.04754554550328589, -0.10619271902500044), (0.04779572222145133, -0.10360610873271572), (0.04814153786523923, -0.101060500335197), (0.04839718723921598, -0.09872065344831081), (0.04877325835666701, -0.0961500268651565), (0.04912490488320388, -0.09394698408032165), (0.04952084861024737, -0.09198032554775079), (0.05005696790651329, -0.09013947603750419), (0.050494929283217825, -0.08861579919331954), (0.050768659408797046, -0.08736934514253634), (0.051145709261983335, -0.08615628918211696), (0.051225798932883586, -0.08522784219538072), (0.051475301827503483, -0.08427573880686602), (0.051724343507892075, -0.08353912285715133), (0.0518593431631996, -0.08303459557586876), (0.05196685693648547, -0.08278090364321553), (0.05206294616346118, -0.0831612553143273), (0.051988947373441875, -0.083979134095819), (0.052034692073506174, -0.08514453310521672), (0.05202218162538792, -0.0869640782243181), (0.05214628880733506, -0.0886410788040708), (0.05215546915259536, -0.0901826893223734), (0.05205848135609446, -0.09148441996980347), (0.05198735179140748, -0.09256911417720583), (0.05231148521121631, -0.0934247518187877), (0.05266738583357247, -0.09419348571573558), (0.0530643630005775, -0.09502667173887759), (0.05379608295590217, -0.09576509992677813), (0.05439602429507287, -0.09652856070856426), (0.054773971855677936, -0.09694986405417422), (0.055223553860313045, -0.09713127534014544), (0.055976304975248616, -0.09657864238816984), (0.05690992416411787, -0.09529155825022408), (0.057437702081523365, -0.09401394096495615), (0.0582013205642392, -0.09213154567836929), (0.05849690807982675, -0.09063640204822257), (0.05885738336693452, -0.08939556448439827), (0.05931986680292069, -0.08825386037576755), (0.060146659604141985, -0.08719354016956292), (0.06101088342801472, -0.0862806880466245), (0.061855351449940865, -0.08575901956055623), (0.06298843946202269, -0.0859160772583263), (0.06416646602856976, -0.08631272305060211), (0.06527890329391856, -0.08687795921339227), (0.06581167638230769, -0.08753781920777824), (0.06612966569041268, -0.08818483774780077), (0.06620783833867146, -0.08882718498021056)], [(0.06620783833867146, -0.08882718498021056), (0.06658057345872631, -0.08889917861778732), (0.06702732571455886, -0.08902430214219516), (0.0670764562503372, -0.08922472699616789), (0.06709660450447766, -0.08955247952160725), (0.06708881702819795, -0.0900775393943362), (0.06696922498184076, -0.090651347753), (0.06691118914308321, -0.09131190251621994), (0.06656926069723473, -0.0920421968401835), (0.06621458208909653, -0.09271041701536592), (0.06582085858049652, -0.09341952699461299), (0.06552235555852008, -0.09406688942089232), (0.06533216176414425, -0.09463354320829427), (0.06516640121341491, -0.09514854014664889), (0.06496848178717331, -0.09561014554961664), (0.06470847710529011, -0.09603235722448596), (0.06436699654441813, -0.09634029172458188), (0.06396819387854091, -0.09663011954572923), (0.06355126887666684, -0.096884521730382), (0.06318677445086773, -0.09708357429991266), (0.06280732738561406, -0.09721965250590534), (0.062449333306003565, -0.09733453700035755), (0.062101858266440754, -0.09743348830288498), (0.061666443151872224, -0.09748707282826984), (0.06122274980262042, -0.09747924934063511), (0.06081363925430951, -0.09741898427033578), (0.060404830651352534, -0.09734233918833146), (0.05995539715429529, -0.09719532034940417), (0.059586730362516487, -0.09702847154198373), (0.05936555113070909, -0.09687222504571366), (0.05915092688743476, -0.09664751015710549), (0.05894104823081874, -0.09638162374052678), (0.05869178301031623, -0.09613078066397189), (0.0584779747065185, -0.09577487670847072), (0.058290236598409394, -0.09536111714712407), (0.05811529559380242, -0.09487460707612497), (0.05800126359065366, -0.09434800046677484), (0.05796395106826285, -0.0937781967118346), (0.057904136913792995, -0.09323107673940023), (0.05791405265144444, -0.09269899804542615), (0.057936467361179585, -0.09207168902332255), (0.057914952420930615, -0.0913895329533668), (0.05796395023138719, -0.09078632388487758), (0.058070955067347156, -0.09013353464217216), (0.05823434536889811, -0.08940048980170233), (0.05846841871774877, -0.08859138489460631), (0.058805080296825206, -0.087850171834494), (0.05922180941212378, -0.08722060950767434), (0.05975364586115697, -0.08644542152861118), (0.06050825265354409, -0.08556346255668239), (0.06143748368060353, -0.0848033711537026), (0.06255770997977965, -0.08414021362187882), (0.06390341262594723, -0.08341957809144732), (0.06563750144691664, -0.0828970923275339), (0.06729234040534281, -0.0824543390272297), (0.06898889096098383, -0.0821143213729468), (0.07118678188784845, -0.0818964073642795), (0.0729926179463663, -0.08169758902271701), (0.07463682572320715, -0.0815982253120822), (0.07608904440556925, -0.08151625229736073), (0.077409828522867, -0.08148707282826984), (0.07858708156990121, -0.0815441247059907), (0.0796587334596543, -0.08166696103518434), (0.08040496018478882, -0.08184042670991684), (0.08092752824823055, -0.08199791924030568), (0.08141843140730123, -0.08217887093761952), (0.08171995917426167, -0.0823999445494257), (0.08186551169773643, -0.08253633334089373), (0.08190467382497943, -0.08265615838082409), (0.08199616570575331, -0.08272177749961292)], [(0.08199616570575331, -0.08272177749961292), (0.08259158824119642, -0.08305617092753344), (0.08359524232326529, -0.08360978342384931), (0.08489164794958202, -0.08456856765649332), (0.08633250262045894, -0.08587449261806196), (0.08805303793398875, -0.08768605255146712), (0.08978665754823516, -0.0896393033212687), (0.0912746712455792, -0.09177395641756252), (0.09255028687019502, -0.09396991024107396), (0.09381679744686605, -0.0963222233862439), (0.09493956159588225, -0.09886643542581618), (0.09589791769054555, -0.10131743823011545), (0.09661988164696486, -0.10371399056064716), (0.09717529279018425, -0.10616283807284926), (0.09752385961360255, -0.10849005516090965), (0.09764526765386061, -0.11076165466408057), (0.09767848856666328, -0.11254830535274604), (0.09761234412734145, -0.11410789336734573), (0.09741181473984638, -0.11545384706688343), (0.09709582031618566, -0.11671336782275793), (0.096727625148693, -0.11785463899667674), (0.0963592757921215, -0.11877103172232459), (0.09589148099951249, -0.11939092336081629), (0.09527925714632278, -0.11991556304527029), (0.09467287619125236, -0.12042594612548507), (0.09398952124586146, -0.12071804685709608), (0.09340081923488627, -0.1208017774996129), (0.09281913009843255, -0.12066102122156314), (0.09228132770150603, -0.12050383068576637), (0.09177908077880831, -0.12027834380831427), (0.091364531413938, -0.11989072345360657), (0.09101454162977919, -0.1193017042277185), (0.09066223434336224, -0.11833698122285907), (0.09032723660831765, -0.11725469296344761), (0.09009429857564225, -0.11595530717332626), (0.08989329331337238, -0.11465245281837308), (0.08984026772254652, -0.11325284515370648), (0.08989803081630407, -0.1117474385455408), (0.09010056752099022, -0.11001628993253203), (0.09029084776186139, -0.10834421353530385), (0.09057412090953279, -0.10650355782455521), (0.09090569450545968, -0.10471165134140163), (0.09125557549483106, -0.10294817536368002), (0.09170883610384377, -0.10115381856651069), (0.0921961876551591, -0.0995098985746846), (0.0927588421254801, -0.09796561939236487), (0.09327367052532473, -0.09646364258176329), (0.09377333359473893, -0.09497556794409961), (0.09434253819895133, -0.09366154006311778), (0.09497382642324655, -0.09234505054486203), (0.09559030585268569, -0.09103943822690343), (0.09621234061943758, -0.08986055885863216), (0.09674458806806657, -0.08874787134590197), (0.09728726618041228, -0.08781342768410948), (0.0978139549125644, -0.08696974515383402), (0.09841424490313669, -0.08619009283200456), (0.09900553966778583, -0.08561678757609135), (0.0997052740784268, -0.08509499412670518), (0.10039655548467612, -0.08469572329123107), (0.10116994514257233, -0.0844340920400817), (0.10190198626412772, -0.0842486756882636), (0.10284860384949228, -0.0841823427935073), (0.10374339054620389, -0.08425178581863847), (0.10470355097721529, -0.08447758013550755), (0.10580055419786068, -0.08484408706507754), (0.10690096655049258, -0.08538570129833789), (0.10802340443244518, -0.08610380191536302), (0.10903340819327081, -0.08694762564254065), (0.10972198382559308, -0.08775278598090108), (0.11000587441548046, -0.08825908197500092)], [(0.11000587441548046, -0.08825908197500092), (0.11060129695092358, -0.08859347540292144), (0.11160495103299244, -0.08914708789923731), (0.11290135665930917, -0.09010587213188131), (0.11434221133018609, -0.09141179709344996), (0.11606274664371591, -0.09322335702685512), (0.1177963662579623, -0.09517660779665671), (0.11928437995530636, -0.09731126089295052), (0.12055999557992217, -0.09950721471646196), (0.1218265061565932, -0.10185952786163191), (0.12294927030560941, -0.10440373990120418), (0.12390762640027271, -0.10685474270550345), (0.12462959035669202, -0.10925129503603516), (0.1251850014999114, -0.11170014254823726), (0.12553356832332968, -0.11402735963629765), (0.12565497636358777, -0.11629895913946857), (0.1256881972763904, -0.11808560982813404), (0.12562205283706862, -0.11964519784273372), (0.12542152344957352, -0.12099115154227143), (0.12510552902591282, -0.12225067229814593), (0.12473733385842015, -0.12339194347206474), (0.12436898450184866, -0.12430833619771259), (0.12390118970923963, -0.12492822783620429), (0.12328896585604993, -0.1254528675206583), (0.12268258490097951, -0.12596325060087307), (0.12199922995558861, -0.12625535133248408), (0.12141052794461343, -0.1263390819750009), (0.1208288388081597, -0.12619832569695114), (0.12029103641123319, -0.12604113516115437), (0.11978878948853545, -0.12581564828370229), (0.11937424012366514, -0.12542802792899457), (0.11902425033950635, -0.1248390087031065), (0.1186719430530894, -0.12387428569824707), (0.1183369453180448, -0.12279199743883562), (0.11810400728536939, -0.12149261164871428), (0.11790300202309953, -0.12018975729376108), (0.11784997643227367, -0.11879014962909448), (0.11790773952603123, -0.1172847430209288), (0.11811027623071738, -0.11555359440792003), (0.11830055647158853, -0.11388151801069185), (0.11858382961925994, -0.11204086229994321), (0.11891540321518683, -0.11024895581678963), (0.11926528420455822, -0.10848547983906802), (0.11971854481357093, -0.10669112304189869), (0.12020589636488625, -0.1050472030500726), (0.12076855083520725, -0.10350292386775287), (0.12128337923505189, -0.1020009470571513), (0.12178304230446609, -0.10051287241948761), (0.12235224690867848, -0.09919884453850579), (0.12298353513297369, -0.09788235502025004), (0.12360001456241285, -0.09657674270229143), (0.12422204932916474, -0.09539786333402016), (0.12475429677779373, -0.09428517582128997), (0.1252969748901394, -0.09335073215949748), (0.12582366362229155, -0.09250704962922202), (0.12642395361286385, -0.09172739730739256), (0.127015248377513, -0.09115409205147935), (0.12771498278815396, -0.09063229860209318), (0.12840626419440326, -0.09023302776661907), (0.1291796538522995, -0.0899713965154697), (0.12991169497385485, -0.0897859801636516), (0.13085831255921943, -0.0897196472688953), (0.13175309925593104, -0.08978909029402647), (0.13271325968694242, -0.09001488461089555), (0.13381026290758785, -0.09038139154046554), (0.13491067526021974, -0.09092300577372589), (0.1360331131421723, -0.09164110639075101), (0.13704311690299797, -0.09248493011792866), (0.13773169253532025, -0.09329009045628908), (0.13801558312520762, -0.09379638645038892)], [(0.13801558312520762, -0.09379638645038892), (0.1390317690870605, -0.09383336494421662), (0.14036968319606724, -0.09421556154208026), (0.14137432691696733, -0.09463385654908735), (0.14265422783622644, -0.09540127002439244), (0.14381900246115187, -0.09623182621651405), (0.14491080322191247, -0.09707181864220694), (0.1458276015440697, -0.09786940766560824), (0.1471566714090463, -0.09854471013720975), (0.14836091662496825, -0.09894704814576177), (0.14942291017235926, -0.09945726671197666), (0.150297843656113, -0.0997631171352596), (0.15138766733942444, -0.09999645811930148), (0.1526339225208857, -0.10025475055511111), (0.1534863559157691, -0.10061912806308841), (0.1540030016665449, -0.10085162351532403), (0.15499415428641727, -0.10105251155760156), (0.15509833085365543, -0.10118852403897043), (0.15454199612219222, -0.1014983565797401), (0.15335636494945665, -0.10171625480051565), (0.1520259075203208, -0.10180689263612082), (0.1508318827922116, -0.10199565444389984), (0.15016339097729475, -0.10207562402715561), (0.14952997245271715, -0.10209777036373448), (0.14868016599762918, -0.10181380467543164), (0.14768230608714333, -0.10140443841071274), (0.14687871133146224, -0.10078321827329866), (0.14628766935191828, -0.09994635128425226), (0.14561469057998783, -0.09891513108855801), (0.14522158639335334, -0.09778238066527382), (0.1446683269583589, -0.09657382397670736), (0.14427580675182577, -0.09527668877155099), (0.14398636507250256, -0.09346344793523916), (0.14386215697892252, -0.09187244958614511), (0.14396096678343723, -0.09048215429435186), (0.14434147708291623, -0.08908588065658556), (0.14485771970594824, -0.08791810670135285), (0.14579487234109062, -0.08696061562798832), (0.14695134277826818, -0.08639306051227823), (0.14843207075638487, -0.08609777036373448), (0.15004533225728656, -0.0863832486126396), (0.15134362462863976, -0.08662035652255495), (0.1527309889447681, -0.08738495657674887), (0.15408000919862536, -0.08821848878566672), (0.15514538721187918, -0.08925800791108424), (0.15617195584723936, -0.09055400104562272), (0.15668704382969295, -0.09196387113222211), (0.1569823908827676, -0.09371315444493741), (0.1569611447608849, -0.09549930925406085), (0.1569639872085507, -0.09711035772101156), (0.15656301902930575, -0.0984771023613977), (0.1560855001245312, -0.09965225799885422), (0.1555748919386007, -0.10052853953726437), (0.15481170402677968, -0.10117704939480199), (0.1538253184018848, -0.10157675854450396), (0.1531930537934346, -0.10170067098529327), (0.15278392121600723, -0.10154370728419986), (0.15246268688723502, -0.10089533389381186), (0.1523402776966944, -0.10001839978731675), (0.15245361441707836, -0.09894573630941103), (0.15270312886067477, -0.09782758345598933), (0.15307781682526345, -0.09687532607055159), (0.153752084247531, -0.09548889897718174), (0.1544544366638828, -0.0945357934956259), (0.1552372677173277, -0.09375408137233486), (0.15608690336516884, -0.09322915272894752), (0.15693570709167576, -0.09273302687474583), (0.15775087698468404, -0.09239134933588945), (0.15846883293819347, -0.0921518396066544), (0.15900486649605083, -0.09201270265381307)]]
