*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-25 09:51:30:835721" activity:learning_words_nao
"2016-01-25 09:52:01:554969" word:pen
"2016-01-25 09:52:04:360779" clearscreen
"2016-01-25 09:52:17:249193" repetition:1
"2016-01-25 09:52:36:715971" timeResponse:12823.0
"2016-01-25 09:52:36:719858" writeTime:5417.0
"2016-01-25 09:52:40:398829" demo:p "(0.05697993189096451, 0.0567890927195549, 0.056769005954265594, 0.05648776888847351, 0.05648776888847351, 0.05645763874053955, 0.056377287954092026, 0.056377287954092026, 0.05628689005970955, 0.05626680329442024, 0.056236669421195984, 0.05615631490945816, 0.056136228144168854, 0.05604583024978638, 0.05602574348449707, 0.05594538897275925, 0.05594538897275925, 0.05592530220746994, 0.055905215442180634, 0.05588512867689133, 0.05586503818631172, 0.05583490803837776, 0.05573446303606033, 0.05570433661341667, 0.05559384822845459, 0.05556372180581093, 0.05547332018613815, 0.055453233420848846, 0.05537288263440132, 0.05537288263440132, 0.05534274876117706, 0.05534274876117706, 0.05534274876117706, 0.05534274876117706, 0.05534274876117706, 0.05534274876117706, 0.055352795869112015, 0.055352795869112015, 0.055352795869112015, 0.055352795869112015, 0.055352795869112015, 0.055352795869112015, 0.055352795869112015, 0.055352795869112015, 0.055352795869112015, 0.05533270537853241, 0.05533270537853241, 0.05533270537853241, 0.05534274876117706, 0.05536283552646637, 0.05540301278233528, 0.05543314665555954, 0.055443186312913895, 0.055443186312913895, 0.055443186312913895, 0.05542309954762459, 0.05540301278233528, 0.055382922291755676, 0.055382922291755676, 0.055382922291755676, 0.055382922291755676, 0.055382922291755676, 0.055382922291755676, 0.055382922291755676, 0.05536283552646637, 0.05534274876117706, 0.05534274876117706, 0.05532265827059746, 0.055292531847953796, 0.05526239424943924, 0.05523226782679558, 0.05520213395357132, 0.055121779441833496, 0.055121779441833496, 0.05503138154745102, 0.05501129478216171, 0.05498116463422775, 0.054961077868938446, 0.054961077868938446, 0.054961077868938446, 0.054961077868938446, 0.05494098365306854, 0.054920896887779236, 0.05490080639719963, 0.054880719631910324, 0.054880719631910324, 0.054880719631910324, 0.054880719631910324, 0.0549711175262928, 0.05500125139951706, 0.055111732333898544, 0.055382922291755676, 0.05603579059243202, 0.05603579059243202, 0.056236669421195984, 0.056246716529130936, 0.05641746520996094, 0.056537993252277374, 0.056698694825172424, 0.05687948688864708, 0.05708037316799164, 0.05731138586997986, 0.05753235146403313, 0.057793501764535904, 0.058054644614458084, 0.05834592133760452, 0.058657288551330566, 0.05896865203976631, 0.059249889105558395, 0.059511031955480576, 0.05978222191333771, 0.060043368488550186, 0.06035473570227623, 0.06067614257335663, 0.06101763993501663, 0.061359137296676636, 0.061660461127758026, 0.06196177750825882, 0.06219279393553734, 0.06242380663752556, 0.06262469291687012, 0.06278539448976517, 0.06294609606266022, 0.0630766749382019, 0.06315702199935913, 0.06318715959787369, 0.06319720298051834, 0.06319720298051834, 0.06316707283258438, 0.063056580722332, 0.06296618282794952, 0.0628858357667923, 0.06280548125505447, 0.06277535110712051, 0.06268495321273804, 0.06266486644744873, 0.06255438178777695, 0.06247403100132942, 0.06234345585107803, 0.06220284104347229, 0.06200195848941803, 0.06176089867949486, 0.061459582298994064, 0.06112812086939812, 0.0607464537024498, 0.06031455844640732, 0.059872619807720184, 0.0594206340610981, 0.05898873880505562, 0.058617111295461655, 0.05824548006057739, 0.057893939316272736, 0.05751226469874382, 0.05716072395443916, 0.056809183210134506, 0.05649781599640846, 0.056236669421195984, 0.05596547946333885, 0.05585499852895737, 0.05582486465573311, 0.05569428950548172, -0.04559622332453728, -0.04573683440685272, -0.04575691744685173, -0.046058207750320435, -0.04608834534883499, -0.046108428388834, -0.04613856226205826, -0.04613856226205826, -0.046158645302057266, -0.046158645302057266, -0.04613856226205826, -0.046058207750320435, -0.0459577850997448, -0.04584730789065361, -0.04573683440685272, -0.04560626298189163, -0.045495789498090744, -0.04536522924900055, -0.04525475576519966, -0.04513423889875412, -0.04503380134701729, -0.044933367520570755, -0.044853027909994125, -0.0447726845741272, -0.044732511043548584, -0.0446220338344574, -0.044521600008010864, -0.04439103975892067, -0.044230349361896515, -0.04402947798371315, -0.043808527290821075, -0.04353736713528633, -0.043246105313301086, -0.04293477162718773, -0.042623426765203476, -0.04231209307909012, -0.04198066517710686, -0.04163919761776924, -0.041237469762563705, -0.040815647691488266, -0.040343623608350754, -0.039841461926698685, -0.039299122989177704, -0.03871661797165871, -0.038114022463560104, -0.037491343915462494, -0.03682848811149597, -0.036175686866045, -0.035532914102077484, -0.03494036942720413, -0.034387990832328796, -0.03388582915067673, -0.03341380134224892, -0.032951805740594864, -0.03247977793216705, -0.03200775012373924, -0.03149554505944252, -0.0309833325445652, -0.03051130473613739, -0.030059359967708588, -0.02967771515250206, -0.029316164553165436, -0.029004819691181183, -0.02868344448506832, -0.028331922367215157, -0.027950288727879524, -0.02751842699944973, -0.027056440711021423, -0.026584403589367867, -0.02612241730093956, -0.025700606405735016, -0.025329003110527992, -0.025037752464413643, -0.02475654147565365, -0.024545632302761078, -0.02431463822722435, -0.024053510278463364, -0.02377230115234852, -0.02348104864358902, -0.02318979799747467, -0.022928670048713684, -0.0226876363158226, -0.02244660072028637, -0.022205566987395287, -0.021954480558633804, -0.021693352609872818, -0.021452318876981735, -0.021251460537314415, -0.021010415628552437, -0.020920032635331154, -0.020909981802105904, -0.020789464935660362, -0.04600799083709717, -0.046158645302057266, -0.04628920182585716, -0.04659050703048706, -0.04679136350750923, -0.046931974589824677, -0.04705249145627022, -0.04718305170536041, -0.047313619405031204, -0.04742409661412239, -0.04754461348056793, -0.047645047307014465, -0.04775552079081535, -0.04785594716668129, -0.04795638099312782, -0.04798651486635208, -0.04801664128899574, -0.04801664128899574, -0.04801664128899574, -0.047936297953128815, -0.04783586412668228, -0.04771534726023674, -0.04756469652056694, -0.04741404205560684, -0.047223225235939026, -0.04702235758304596, -0.04682149738073349, -0.04658046364784241, -0.046309296041727066, -0.046038128435611725, -0.045706700533628464, -0.045355189591646194, -0.04502376168966293, -0.044642116874456406, -0.04430064931511879, -0.04393909499049187, -0.04357753321528435, -0.04316576570272446, -0.04272386059165001, -0.042241793125867844, -0.041709497570991516, -0.041177209466695786, -0.04066500812768936, -0.040192969143390656, -0.03980128467082977, -0.03943973407149315, -0.03917860612273216, -0.038917478173971176, -0.03874674439430237, -0.03855592757463455, -0.038385190069675446, -0.038174282759428024, -0.03798346593976021, -0.03775247186422348, -0.03754156082868576, -0.037340693175792694, -0.037139832973480225, -0.03700927644968033, -0.03691888228058815, -0.03691888228058815, -0.03694900497794151, -0.0370795764029026, -0.03724026679992676, -0.0373607836663723, -0.03746122121810913, -0.03758173808455467, -0.03758173808455467, -0.03758173808455467, -0.03769221156835556)"
"2016-01-25 09:52:40:400369" learn:p "(0.039022047072649, 0.03311264514923096, 0.03292195126414299, 0.042543504387140274, 0.04846785590052605, 0.054262448102235794, 0.05471711605787277, 0.05705208331346512, 0.05962114408612251, 0.060848042368888855, 0.06396668404340744, 0.06287767738103867, 0.0604536347091198, 0.05962156131863594, 0.05935702845454216, 0.05877949669957161, 0.05864746496081352, 0.05881859362125397, 0.057507872581481934, 0.060381125658750534, 0.06305958330631256, 0.06752512603998184, 0.06654167920351028, 0.06293109804391861, 0.061033401638269424, 0.061304084956645966, 0.06126956269145012, 0.05808213725686073, 0.05177927389740944, 0.04523632302880287, 0.039282187819480896, 0.033824093639850616, 0.030398990958929062, 0.027201510965824127, 0.02358401007950306, 0.01925535313785076, 0.018399711698293686, 0.016295166686177254, 0.020394230261445045, 0.02301972359418869, 0.0340140201151371, 0.035381436347961426, 0.04314560443162918, 0.05532550811767578, 0.06947317719459534, 0.08697997033596039, 0.10698428004980087, 0.12086109817028046, 0.1341792643070221, 0.14846627414226532, 0.16661383211612701, 0.18114912509918213, 0.19644683599472046, 0.2078002244234085, 0.20795688033103943, 0.20390106737613678, 0.2045508474111557, 0.21170085668563843, 0.21948592364788055, 0.22092469036579132, 0.22080527245998383, 0.21404752135276794, 0.2011016607284546, 0.1920807808637619, 0.17858447134494781, 0.173310324549675, 0.16407737135887146, 0.15456423163414001, 0.1492738574743271, 0.15799328684806824, 0.04456004872918129, 0.04136186093091965, 0.03769296780228615, 0.037432994693517685, 0.0383642204105854, 0.04163466393947601, 0.05021658167243004, 0.0582781657576561, 0.06733396649360657, 0.07667030394077301, 0.08718190342187881, 0.10144739598035812, 0.11388734728097916, 0.13355620205402374, 0.15730440616607666, 0.18348248302936554, 0.21028533577919006, 0.2393461912870407, 0.27433517575263977, 0.3136453628540039, 0.36007028818130493, 0.4025643765926361, 0.44766712188720703, 0.4871453642845154, 0.5320446491241455, 0.5735288262367249, 0.6094008088111877, 0.6394384503364563, 0.6772348284721375, 0.7117458581924438, 0.7465410828590393, 0.7722424268722534, 0.8003758788108826, 0.8285844922065735, 0.8587849736213684, 0.8839142322540283, 0.9099169969558716, 0.930892825126648, 0.9500271081924438, 0.9655755758285522, 0.5145295858383179, 0.5180469751358032, 0.5191006064414978, 0.5123604536056519, 0.4974203407764435, 0.4809543788433075, 0.46255040168762207, 0.4527263939380646, 0.4394074082374573, 0.436631441116333, 0.4214143753051758, 0.4164232313632965, 0.41073402762413025, 0.4091712236404419, 0.4106137752532959, 0.40830564498901367, 0.41579142212867737, 0.4262511730194092, 0.44045698642730713, 0.4544900953769684, 0.4668979048728943, 0.4708293676376343, 0.48409998416900635, 0.496265709400177, 0.511363685131073, 0.5134707093238831, 0.5095221400260925, 0.5044884085655212, 0.5055041313171387, 0.5034738779067993)"
"2016-01-25 09:52:40:401520" new_letter "score: 0.327192515135"
"2016-01-25 09:52:40:405212" new_letter "score: 0.25374686718"
"2016-01-25 09:52:40:405024" demo:e "(0.07369323819875717, 0.07370328158140182, 0.07370328158140182, 0.07384389638900757, 0.07399456202983856, 0.07412513345479965, 0.07429587841033936, 0.07450680434703827, 0.07478804141283035, 0.0750994086265564, 0.07548107951879501, 0.07586275786161423, 0.0762745589017868, 0.07667632400989532, 0.0771082192659378, 0.07752002775669098, 0.07795192301273346, 0.07834363728761673, 0.0787152647972107, 0.07902663201093674, 0.07930786907672882, 0.0795489251613617, 0.07975985109806061, 0.07988037914037704, 0.07997077703475952, 0.07998081296682358, 0.07998081296682358, 0.07995069026947021, 0.07981006801128387, 0.07970962673425674, 0.07957905530929565, 0.07942839711904526, 0.07923755794763565, 0.07903667539358139, 0.07882574945688248, 0.07860478013753891, 0.07834363728761673, 0.0780925378203392, 0.07777111977338791, 0.07743967324495316, 0.07713834941387177, 0.07682698220014572, 0.07654575258493423, 0.07629464566707611, 0.07607368379831314, 0.07586275786161423, 0.07569200545549393, 0.07554134726524353, 0.07538063824176788, 0.07524002343416214, 0.07507932186126709, 0.07490856945514679, 0.07473781704902649, 0.07458715885877609, 0.074456587433815, 0.07435614615678787, 0.07433605939149857, 0.0743059292435646, 0.0742858424782753, 0.0742858424782753, 0.0742858424782753, 0.0742858424782753, 0.0743059292435646, 0.07440637052059174, 0.07449676841497421, 0.0746273323893547, 0.07478804141283035, 0.0749688372015953, 0.07517976313829422, 0.07538063824176788, 0.0756116509437561, 0.07585271447896957, 0.07612390071153641, 0.0764051303267479, 0.07672654837369919, 0.07709817588329315, 0.07755015790462494, 0.0780925378203392, 0.07869517803192139, 0.07933799922466278, 0.08003103733062744, 0.080744169652462, 0.08149747550487518, 0.08227086067199707, 0.08315473794937134, -0.04244265332818031, -0.042422570288181305, -0.042422570288181305, -0.0422518365085125, -0.04214135929942131, -0.04211122542619705, -0.042030882090330124, -0.042030882090330124, -0.04202084243297577, -0.04202084243297577, -0.0421011820435524, -0.04219157621264458, -0.04232213646173477, -0.04249287024140358, -0.0427037812769413, -0.04299503192305565, -0.043256159871816635, -0.04359762743115425, -0.043898921459913254, -0.04421026632189751, -0.04451155662536621, -0.044812850654125214, -0.0450739786028862, -0.045335106551647186, -0.04558618366718292, -0.045827217400074005, -0.04604816809296608, -0.046269118785858154, -0.046419769525527954, -0.046560369431972504, -0.046660806983709335, -0.04674115777015686, -0.04682149738073349, -0.0468415804207325, -0.04687171429395676, -0.04687171429395676, -0.04687171429395676, -0.04679136350750923, -0.04667084664106369, -0.046520207077264786, -0.04635951295495033, -0.04613856226205826, -0.04592765122652054, -0.045686617493629456, -0.04545562341809273, -0.04525475576519966, -0.045063938945531845, -0.04489320144057274, -0.044732511043548584, -0.04454168304800987, -0.0443408228456974, -0.04411987215280533, -0.04385874420404434, -0.04359762743115425, -0.04327624291181564, -0.042924731969833374, -0.0425531268119812, -0.042151398956775665, -0.041739631444215775, -0.041317809373140335, -0.040906041860580444, -0.04049426317214966, -0.04008249565958977, -0.039690807461738586, -0.039299122989177704, -0.038917478173971176, -0.03855592757463455, -0.03821445629000664, -0.037883028388023376, -0.03756164386868477, -0.037280432879924774, -0.03697913885116577, -0.036718014627695084, -0.03652719408273697, -0.03635646030306816, -0.03624598681926727, -0.03620580956339836, -0.036175686866045, -0.036165643483400345, -0.03618572652339935, -0.03629620373249054, -0.03639663755893707, -0.0366075374186039, -0.03687870502471924, -0.037109699100255966)"
"2016-01-25 09:52:40:406005" learn:e "(0.0, 0.0012466753832995892, 0.007163213565945625, 0.013073180802166462, 0.02534044161438942, 0.0412905216217041, 0.05532947555184364, 0.08273108303546906, 0.10336513817310333, 0.12860172986984253, 0.1507309526205063, 0.1756945103406906, 0.20013532042503357, 0.22211384773254395, 0.2502151131629944, 0.2705606520175934, 0.2927534580230713, 0.30715420842170715, 0.32349711656570435, 0.33210328221321106, 0.3406918942928314, 0.34953051805496216, 0.3522334098815918, 0.3533170819282532, 0.35776153206825256, 0.3687349259853363, 0.368401437997818, 0.3823167383670807, 0.38793253898620605, 0.39484018087387085, 0.3958743214607239, 0.4040777385234833, 0.39646583795547485, 0.39675119519233704, 0.3812744915485382, 0.3707598149776459, 0.35298869013786316, 0.33324912190437317, 0.32058292627334595, 0.29763880372047424, 0.279389888048172, 0.24859517812728882, 0.23122715950012207, 0.21071280539035797, 0.19757558405399323, 0.18357497453689575, 0.18432076275348663, 0.1861325353384018, 0.18424202501773834, 0.186942920088768, 0.19023913145065308, 0.19711971282958984, 0.20458665490150452, 0.2131817638874054, 0.22563883662223816, 0.2362683117389679, 0.25703293085098267, 0.2724757194519043, 0.3062443435192108, 0.3331652581691742, 0.36275288462638855, 0.3998572528362274, 0.43373557925224304, 0.49098876118659973, 0.5358361005783081, 0.5814535021781921, 0.6289213299751282, 0.6725872159004211, 0.7232908606529236, 0.7915192246437073, 0.2190845012664795, 0.2260603904724121, 0.23496778309345245, 0.24523885548114777, 0.25266721844673157, 0.2573305070400238, 0.25849097967147827, 0.2598300874233246, 0.25838378071784973, 0.2564208507537842, 0.2538076937198639, 0.25413960218429565, 0.24589523673057556, 0.23417538404464722, 0.2222726047039032, 0.20481576025485992, 0.19100892543792725, 0.1698879450559616, 0.15413157641887665, 0.13597142696380615, 0.11962473392486572, 0.09990611672401428, 0.09005088359117508, 0.07971826940774918, 0.07243847101926804, 0.06029565632343292, 0.05392267182469368, 0.0489463284611702, 0.046827685087919235, 0.046248070895671844, 0.0429936945438385, 0.04617954418063164, 0.04206850379705429, 0.04046964645385742, 0.04722406715154648, 0.056547340005636215, 0.06854109466075897, 0.07624273002147675, 0.08651477843523026, 0.09949815273284912, 0.11648188531398773, 0.13673488795757294, 0.16037410497665405, 0.19674795866012573, 0.23883749544620514, 0.2864151895046234, 0.33549821376800537, 0.3815292418003082, 0.436900794506073, 0.4986002445220947, 0.5488194823265076, 0.6068896651268005, 0.6580606698989868, 0.7038138508796692, 0.7470876574516296, 0.7939890027046204, 0.8344791531562805, 0.8652940988540649, 0.896877646446228, 0.9192430377006531, 0.9424868822097778, 0.9577780365943909, 0.9666071534156799, 0.9732815623283386, 0.9770805239677429, 0.9745116233825684, 0.9690989255905151, 0.9571109414100647, 0.9436384439468384, 0.9559474587440491)"
"2016-01-25 09:52:40:408516" new_letter "score: 0.296589165926"
"2016-01-25 09:52:40:408822" learn:n "(0.0378059558570385, 0.015103602781891823, 0.019583208486437798, 0.029526904225349426, 0.03016633354127407, 0.037634070962667465, 0.035486623644828796, 0.041407279670238495, 0.041253890842199326, 0.0441039577126503, 0.038321733474731445, 0.041136544197797775, 0.05370182543992996, 0.06564408540725708, 0.0802014097571373, 0.10116767138242722, 0.13509729504585266, 0.15518875420093536, 0.18168875575065613, 0.19756489992141724, 0.22152870893478394, 0.23945572972297668, 0.257270872592926, 0.28324687480926514, 0.3084694743156433, 0.3389461934566498, 0.36278101801872253, 0.3825104236602783, 0.3947249948978424, 0.40690720081329346, 0.407997727394104, 0.41326281428337097, 0.4133434295654297, 0.40641671419143677, 0.3972397446632385, 0.38113364577293396, 0.37138739228248596, 0.363829106092453, 0.3651922047138214, 0.36592763662338257, 0.3739291727542877, 0.3827517330646515, 0.3951896131038666, 0.40788206458091736, 0.42253991961479187, 0.4414405822753906, 0.4634949862957001, 0.4857805669307709, 0.5056233406066895, 0.5316122770309448, 0.564464271068573, 0.591398298740387, 0.609767496585846, 0.6258455514907837, 0.6438513994216919, 0.6647089123725891, 0.6794169545173645, 0.6937199234962463, 0.7019276022911072, 0.7128525972366333, 0.7162098288536072, 0.7260932922363281, 0.7304191589355469, 0.7387973070144653, 0.7512024641036987, 0.7672457098960876, 0.7819480299949646, 0.797881007194519, 0.8204043507575989, 0.9393800497055054, 0.5399947166442871, 0.5311601758003235, 0.5264533162117004, 0.5206736326217651, 0.5031003952026367, 0.48298153281211853, 0.4631730914115906, 0.43855342268943787, 0.4056759476661682, 0.37141215801239014, 0.326721727848053, 0.2830544412136078, 0.23023508489131927, 0.19013650715351105, 0.15023000538349152, 0.11678757518529892, 0.08829052746295929, 0.06209169328212738, 0.05081787705421448, 0.0492430254817009, 0.06164589896798134, 0.072157122194767, 0.09697050601243973, 0.11795665323734283, 0.1417122334241867, 0.18004637956619263, 0.21757696568965912, 0.26975616812705994, 0.33845576643943787, 0.41415509581565857, 0.48896288871765137, 0.5476946830749512, 0.5989397764205933, 0.6382554173469543, 0.6564739942550659, 0.6506496071815491, 0.647675633430481, 0.6391414999961853, 0.6189584136009216, 0.5975580215454102, 0.5741987824440002, 0.5415618419647217, 0.5009236335754395, 0.4613741338253021, 0.4201698899269104, 0.3772888779640198, 0.33894068002700806, 0.2992599308490753, 0.2650017738342285, 0.24257470667362213, 0.22493627667427063, 0.2223883420228958, 0.22111284732818604, 0.22460421919822693, 0.23813755810260773, 0.26178041100502014, 0.3006677031517029, 0.350445955991745, 0.41392168402671814, 0.4704139828681946, 0.5322327613830566, 0.5928575992584229, 0.6472482681274414, 0.6922369599342346, 0.7331656217575073, 0.7703109383583069, 0.8081371784210205, 0.8478637337684631, 0.892275869846344, 0.9060613512992859)"
"2016-01-25 09:52:40:408656" demo:n "(0.09428355097770691, 0.09410276263952255, 0.09420319646596909, 0.09420319646596909, 0.0944141298532486, 0.0944342091679573, 0.09444426000118256, 0.09447439014911652, 0.09449448436498642, 0.09452461451292038, 0.09456478804349899, 0.09466522186994553, 0.09469535946846008, 0.09478574991226196, 0.09480584412813187, 0.09488619863986969, 0.09489624202251434, 0.09498663991689682, 0.09501677006483078, 0.09513729065656662, 0.0952678769826889, 0.09538839757442474, 0.09554910659790039, 0.09569976478815079, 0.09584038704633713, 0.09603121131658554, 0.09620197117328644, 0.09638276696205139, 0.09659368544816971, 0.09678452461957932, 0.09697536379098892, 0.09716620296239853, 0.09732690453529358, 0.09748760610818863, 0.09760813415050507, 0.09771861881017685, 0.09780901670455933, 0.09784919023513794, 0.09797976911067963, 0.09806012362241745, 0.09818065166473389, 0.09829113632440567, 0.09843174368143082, 0.0985422283411026, 0.09864267706871033, 0.09868285059928894, 0.09876320511102676, 0.09878328442573547, 0.09879333525896072, 0.09880337864160538, 0.09880337864160538, 0.09880337864160538, 0.09878328442573547, 0.0986928939819336, 0.09867281466722488, 0.09864267706871033, 0.0985623225569725, 0.0985623225569725, 0.0985422283411026, 0.0985422283411026, 0.0985422283411026, 0.0985422283411026, 0.0985422283411026, 0.09855227172374725, 0.0985623225569725, 0.09859244525432587, 0.09862258285284042, 0.0987129881978035, 0.09875316172838211, 0.09890381246805191, 0.0990544781088829, 0.09923527389764786, 0.09947632998228073, 0.0997173860669136, 0.09998857229948044, 0.10025976598262787, 0.10050082951784134, 0.10072179138660431, 0.10095280408859253, 0.10116373747587204, 0.10137465596199036, 0.10157553106546402, 0.10175633430480957, 0.10191703587770462, 0.10203756392002106, 0.10213800519704819, 0.10221835970878601, 0.10224848985671997, 0.1023288443684578, 0.10233888775110245, 0.10236901789903641, 0.10239915549755096, 0.10240919888019562, 0.10240919888019562, 0.10240919888019562, 0.10240919888019562, 0.10237906128168106, 0.1023489311337471, 0.10231880098581314, 0.10228867083787918, 0.10226857662200928, 0.10226857662200928, 0.10227862000465393, 0.10235898196697235, 0.10246945172548294, 0.10257994383573532, 0.1026904284954071, 0.10280091315507889, 0.10291139781475067, 0.1029917523264885, 0.10311228036880493, 0.10324285179376602, 0.10321272164583206, -0.03857601061463356, -0.03883713483810425, -0.03883713483810425, -0.03893757238984108, -0.03890743479132652, -0.03893757238984108, -0.039128389209508896, -0.03926899656653404, -0.03943973407149315, -0.039630550891160965, -0.03983141854405403, -0.04006241261959076, -0.04032352939248085, -0.0406348742544651, -0.04101651906967163, -0.04140820354223251, -0.041880231350660324, -0.04232213646173477, -0.04280421510338783, -0.04323606565594673, -0.04365788772702217, -0.044049572199583054, -0.044431205838918686, -0.044812850654125214, -0.04517441242933273, -0.04554600641131401, -0.04590756818652153, -0.04623899608850479, -0.046540290117263794, -0.04679136350750923, -0.047012314200401306, -0.047223225235939026, -0.04740400239825249, -0.04753457009792328, -0.047645047307014465, -0.04767517000436783, -0.04770530387759209, -0.04770530387759209, -0.04767517000436783, -0.04752451926469803, -0.04732365906238556, -0.047072574496269226, -0.04678132385015488, -0.04642981290817261, -0.04600799083709717, -0.04553596302866936, -0.04498358443379402, -0.04440108314156532, -0.04384870454668999, -0.043306365609169006, -0.04281425476074219, -0.04234221950173378, -0.041860148310661316, -0.04139816388487816, -0.040946219116449356, -0.040544480085372925, -0.04020301252603531, -0.03994189575314522, -0.039751067757606506, -0.03962050750851631, -0.0396004244685173, -0.0395803339779377, -0.0396004244685173, -0.03971090167760849, -0.03989167883992195, -0.040132712572813034, -0.0404842235147953, -0.040936168283224106, -0.04144836962223053, -0.04202084243297577, -0.04261338710784912, -0.043195899575948715, -0.04377840459346771, -0.044350866228342056, -0.04491328448057175, -0.04546566307544708, -0.0459577850997448, -0.04637959599494934, -0.04674115777015686, -0.04702235758304596, -0.047253359109163284, -0.047434136271476746, -0.04755465313792229, -0.04758477583527565, -0.047665130347013474, -0.047665130347013474, -0.04762495309114456, -0.04747431352734566, -0.04726340249180794, -0.04696209728717804, -0.046560369431972504, -0.04608834534883499, -0.04557614028453827, -0.04505389556288719, -0.04453163966536522, -0.04399935528635979, -0.0434369333088398, -0.042864471673965454, -0.04228195920586586, -0.041709497570991516, -0.041167158633470535, -0.04065495729446411, -0.04017288610339165, -0.0397309847176075, -0.03933929651975632, -0.03897774592041969, -0.03866640105843544, -0.0383952334523201, -0.03814415633678436, -0.03792320564389229, -0.03774242848157883, -0.037431083619594574, -0.03740096092224121)"
"2016-01-25 09:52:40:410599" clearscreen
